MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3)
2019-07-25,156.7,863.35,1103.7,784.5
2019-07-26,105.5,617.15,778.8,522.0
2019-07-27,51.65,389.55,468.45,267.0
2019-07-28,35.55,277.95,332.2,287.5
2019-07-29,85.45,425.95,556.6,357.5
2019-07-30,56.8,282.45,369.4,419.5
2019-07-31,59.85,324.85,416.85,315.5
2019-08-01,77.8,455.1,574.6,373.5
2019-08-02,75.7,435.1,550.6,479.0
2019-08-03,65.3,441.5,541.8,404.0
2019-08-04,71.35,480.15,589.55,435.0
2019-08-05,68.55,344.35,449.25,380.25
2019-08-06,54.55,259.5,343.1,402.5
2019-08-07,63.0,342.1,438.6,327.0
2019-08-08,70.35,354.8,462.75,313.0
2019-08-09,53.15,295.35,376.95,383.5
2019-08-10,29.4,134.95,180.15,518.5
2019-08-11,35.45,189.65,244.15,394.5
2019-08-12,114.0,640.55,815.5,310.5
2019-08-13,61.5,424.15,518.1,261.0
2019-08-14,97.75,505.8,655.6,219.5
2019-08-15,59.45,356.25,447.55,286.0
2019-08-16,88.15,431.4,566.55,274.5
2019-08-17,34.25,210.3,263.0,271.5
2019-08-18,32.85,238.55,289.15,287.5
2019-08-19,63.85,353.75,451.7,320.0
2019-08-20,63.45,505.35,602.5,383.0
2019-08-21,89.0,578.7,715.25,404.0
2019-08-22,62.9,455.6,551.85,379.0
2019-08-23,187.5,883.0,1170.3,531.0
2019-08-24,155.0,1078.9,1316.6,864.0
2019-08-25,60.9,937.8,1031.3,933.5
2019-08-26,106.2,1127.0,1289.85,827.0
2019-08-27,150.05,1131.9,1362.2,921.0
2019-08-28,59.2,418.5,509.5,332.5
2019-08-29,74.15,390.05,503.65,300.5
2019-08-30,70.05,441.25,548.85,371.0
2019-08-31,60.4,497.75,590.15,324.0
2019-09-01,47.2,327.5,399.6,250.0
2019-09-02,93.9,553.2,696.95,403.0
2019-09-03,55.1,412.05,496.65,317.25
2019-09-04,56.25,321.8,408.25,254.5
2019-09-05,108.65,581.65,748.15,350.0
2019-09-06,123.0,715.7,904.15,418.5
2019-09-07,96.15,463.9,611.2,322.5
2019-09-08,99.95,617.95,771.4,366.0
2019-09-09,158.45,834.65,1077.6,376.0
2019-09-10,432.95,952.85,1616.8,482.5
2019-09-11,99.0,460.3,611.85,318.0
2019-09-12,91.9,408.3,549.35,356.75
2019-09-13,114.45,477.5,653.4,349.0
2019-09-14,210.9,970.5,1293.95,489.0
2019-09-15,100.25,804.05,958.0,377.5
2019-09-16,202.65,681.75,992.1,368.0
2019-09-17,126.55,565.1,758.85,399.0
2019-09-18,209.9,799.1,1120.9,490.5
2019-09-19,465.75,1030.7,1744.85,609.5
2019-09-20,274.4,913.9,1334.55,673.0
2019-09-21,131.3,992.75,1194.3,696.25
2019-09-22,96.3,719.1,866.6,423.5
2019-09-23,92.35,373.85,515.35,321.0
2019-09-24,108.2,456.05,621.9,258.0
2019-09-25,97.3,445.0,593.85,262.5
2019-09-26,82.72,438.75,565.6,347.0
2019-09-27,80.45,414.1,537.45,375.5
2019-09-28,53.2,316.35,398.2,314.0
2019-09-29,50.15,262.75,339.75,192.0
2019-09-30,187.85,585.65,873.85,307.0
2019-10-01,143.15,606.8,826.2,309.0
2019-10-02,230.55,738.0,1091.4,328.0
2019-10-03,846.18,986.32,2283.52,465.5
2019-10-04,237.45,793.4,1157.75,497.5
2019-10-05,104.4,612.85,772.9,372.0
2019-10-06,59.35,392.9,483.8,273.5
2019-10-07,212.0,674.75,999.35,289.5
2019-10-08,82.93,436.75,563.68,455.5
2019-10-09,77.25,446.8,565.5,296.5
2019-10-10,87.65,393.5,528.1,399.0
2019-10-11,48.9,356.65,432.0,238.0
2019-10-12,115.2,664.55,841.35,198.5
2019-10-13,56.35,446.55,533.2,230.5
2019-10-14,325.1,837.25,1335.8,370.5
2019-10-15,159.95,653.6,898.9,300.0
2019-10-16,192.25,752.65,1047.3,359.5
2019-10-17,202.1,756.5,1066.65,331.5
2019-10-18,76.15,432.85,549.25,366.0
2019-10-19,127.05,681.35,876.1,317.5
2019-10-20,239.1,684.55,1050.6,369.5
2019-10-21,120.75,554.6,739.6,311.5
2019-10-22,781.95,1079.4,2278.3,550.0
2019-10-23,1434.45,1214.7,3414.3,764.0
2019-10-24,667.5,971.6,1995.5,611.0
2019-10-25,190.5,556.2,848.05,319.0
2019-10-26,49.4,366.55,442.1,319.0
2019-10-27,179.3,742.7,1017.75,355.5
2019-10-28,453.4,974.5,1669.9,442.5
2019-10-29,156.8,783.65,1024.22,303.0
2019-10-30,210.55,902.95,1225.9,554.5
2019-10-31,536.35,968.5,1790.8,847.0
2019-11-01,359.15,769.55,1320.1,387.5
2019-11-02,47.0,263.75,335.7,324.5
2019-11-03,124.8,638.8,830.25,383.5
2019-11-04,654.3,965.05,1968.15,450.0
2019-11-05,302.15,757.2,1220.7,457.0
2019-11-06,341.9,949.95,1474.5,657.0
2019-11-07,168.9,839.7,1098.6,329.5
2019-11-08,1358.3,1103.2,3186.1,588.0
2019-11-09,244.85,794.8,1170.2,437.5
2019-11-10,461.05,877.25,1584.2,493.75
2019-11-11,105.05,638.8,799.8,340.5
2019-11-12,88.4,621.25,756.7,252.75
2019-11-13,239.9,844.7,1212.8,278.71
2019-11-14,285.05,965.95,1403.15,238.24
2019-11-15,207.25,707.55,1025.35,306.76
2019-11-16,530.6,1018.8,1832.6,345.29
2019-11-17,1856.65,1338.75,4185.45,518.32
2019-11-18,725.16,983.69,2095.81,284.34
2019-11-19,2791.27,1725.64,6005.44,495.37
2019-11-20,463.55,986.22,1696.62,335.39
2019-11-21,283.05,864.1,1298.0,456.92
2019-11-22,158.35,831.4,1074.0,275.45
2019-11-23,398.8,931.55,1542.8,356.47
2019-11-24,769.1,821.6,2000.9,393.5
2019-11-25,161.9,735.05,983.35,273.53
2019-11-26,98.4,654.45,805.05,319.21
2019-11-27,167.65,919.45,1176.6,262.34
2019-11-28,208.45,732.8,1052.25,336.66
2019-11-29,873.85,1193.85,2533.55,552.43
2019-11-30,1267.7,1387.55,3331.15,647.06
2019-12-01,173.35,713.3,978.95,502.44
2019-12-02,1031.25,1443.3,3024.1,630.32
2019-12-03,776.15,1528.45,2718.65,543.21
2019-12-04,2791.45,1745.75,6025.75,602.59
2019-12-05,906.65,1053.08,2443.4,468.95
2019-12-06,44.3,507.85,575.5,214.5
2019-12-07,57.7,537.3,625.85,331.0
2019-12-08,23.45,263.5,299.6,346.0
2019-12-09,212.2,741.85,1067.4,401.0
2019-12-10,138.95,702.6,916.0,398.0
2019-12-11,160.55,873.0,1118.7,352.5
2019-12-12,138.2,822.65,1034.65,261.0
2019-12-13,63.7,527.95,625.55,364.0
2019-12-14,46.9,472.55,544.6,437.5
2019-12-15,42.45,333.75,398.85,368.5
2019-12-16,523.15,1180.85,1983.15,411.5
2019-12-17,252.15,1163.75,1550.35,317.0
2019-12-18,501.0,1037.7,1806.3,419.0
2019-12-19,102.9,435.8,593.8,440.5
2019-12-20,202.65,848.8,1159.3,209.0
2019-12-21,71.45,402.25,511.9,265.5
2019-12-22,54.45,505.05,588.65,308.0
2019-12-23,98.35,625.7,776.3,398.5
2019-12-24,56.5,444.2,530.9,408.0
2019-12-25,585.1,817.9,1714.95,503.5
2019-12-26,201.55,600.5,909.35,389.5
2019-12-27,772.65,906.5,2091.15,530.0
2019-12-28,355.65,705.5,1250.7,489.5
2019-12-29,133.95,648.35,853.55,501.0
2019-12-30,521.1,983.3,1782.2,632.5
2019-12-31,517.05,961.2,1754.25,791.5
2020-01-01,628.65,1091.15,2054.9,1276.0
2020-01-02,82.55,497.25,624.05,315.0
2020-01-03,78.4,615.75,736.05,302.14
2020-01-04,77.5,822.5,940.95,357.16
2020-01-05,41.05,528.75,591.55,282.06
2020-01-06,96.35,488.82,636.62,382.96
2020-01-07,105.05,680.16,841.43,439.86
2020-01-08,162.3,772.4,1021.4,497.26
2020-01-09,68.3,445.1,550.1,334.16
2020-01-10,103.8,763.65,922.85,367.06
2020-01-11,38.2,341.45,399.8,429.96
2020-01-12,49.55,395.65,471.2,339.86
2020-01-13,69.12,444.5,550.1,361.52
2020-01-14,53.22,392.58,474.52,316.0
2020-01-15,96.5,655.75,804.05,303.0
2020-01-16,90.6,491.35,630.45,375.5
2020-01-17,75.3,589.05,704.6,266.0
2020-01-18,161.9,970.2,1218.35,433.0
2020-01-19,632.35,1276.75,2246.3,572.5
2020-01-20,2194.25,1888.05,5252.75,1020.0
2020-01-21,2465.35,1930.9,5710.95,1035.0
2020-01-22,1318.6,1440.75,3462.85,865.5
2020-01-23,513.55,1165.75,1953.0,474.5
2020-01-24,492.4,1214.3,1969.65,489.0
2020-01-25,101.25,736.65,891.9,636.5
2020-01-26,68.1,483.9,588.15,529.5
2020-01-27,95.4,741.9,888.1,274.5
2020-01-28,106.9,582.07,745.85,290.5
2020-01-29,115.05,584.05,760.1,474.0
2020-01-30,137.5,575.2,786.2,294.5
2020-01-31,72.0,406.5,516.8,168.25
2020-02-01,52.25,326.5,406.7,448.0
2020-02-02,54.95,363.55,447.95,487.5
2020-02-03,81.0,447.7,572.3,523.0
2020-02-04,97.35,515.95,664.95,428.0
2020-02-05,727.4,1110.85,2226.35,832.5
2020-02-06,1514.3,1219.6,3541.75,887.5
2020-02-07,581.1,797.8,1688.85,833.5
2020-02-08,65.9,389.3,490.3,481.5
2020-02-09,28.5,167.4,211.3,343.5
2020-02-10,49.4,313.2,388.95,365.0
2020-02-11,52.0,335.45,415.3,401.0
2020-02-12,83.85,495.95,624.4,375.5
2020-02-13,81.55,472.75,597.85,227.28
2020-02-14,264.81,630.57,1036.59,420.38
2020-02-15,37.94,227.4,285.29,271.6
2020-02-16,33.55,225.4,277.4,282.33
2020-02-17,56.2,340.9,427.05,449.55
2020-02-18,60.72,420.28,513.28,379.36
2020-02-19,89.1,521.3,657.6,395.0
2020-02-20,56.95,394.25,481.3,261.0
2020-02-21,57.75,365.55,454.1,545.0
2020-02-22,36.45,257.6,313.4,508.0
2020-02-23,66.1,338.3,439.2,221.5
2020-02-24,67.15,386.5,489.5,224.5
2020-02-25,62.05,420.05,514.95,292.5
2020-02-26,81.05,501.2,625.25,320.0
2020-02-27,131.0,637.3,837.9,322.0
2020-02-28,103.55,591.75,750.45,360.0
2020-02-29,41.3,247.65,310.95,502.5
2020-03-01,39.65,258.15,318.85,348.5
2020-03-02,105.15,548.6,709.75,295.5
2020-03-03,130.0,687.7,887.15,447.0
2020-03-04,288.5,906.05,1348.65,481.0
2020-03-05,137.4,578.15,788.75,388.0
2020-03-06,393.1,783.7,1386.6,565.0
2020-03-07,226.5,674.5,1021.65,597.0
2020-03-08,43.65,306.95,373.95,323.5
2020-03-09,76.85,444.0,561.9,355.0
2020-03-10,89.55,372.5,509.75,185.5
2020-03-11,74.7,398.9,513.85,280.5
2020-03-12,60.45,366.3,458.7,444.0
2020-03-13,89.35,508.55,645.5,468.0
2020-03-14,78.8,407.5,528.3,332.5
2020-03-15,59.65,378.65,470.5,287.5
2020-03-16,144.2,651.2,872.2,432.0
2020-03-17,86.95,493.15,626.65,480.5
2020-03-18,91.55,438.4,579.05,432.0
2020-03-19,233.25,645.0,1002.85,497.0
2020-03-20,98.57,430.58,581.9,401.0
2020-03-21,86.1,406.6,538.75,462.0
2020-03-22,74.2,395.2,508.8,509.5
2020-03-23,191.75,747.0,1041.2,639.0
2020-03-24,186.9,727.5,1014.1,619.0
2020-03-25,413.95,877.25,1512.05,836.5
2020-03-26,114.5,628.3,803.7,954.0
2020-03-27,62.6,414.2,510.3,944.0
2020-03-28,33.05,233.65,284.05,605.0
2020-03-29,25.95,155.35,195.05,428.5
2020-03-30,61.4,337.45,431.6,362.0
2020-03-31,67.4,389.25,492.5,493.0
2020-04-01,122.45,647.7,835.55,534.5
2020-04-02,61.75,489.5,583.7,326.0
2020-04-03,113.45,593.85,767.8,482.5
2020-04-04,147.5,648.55,874.35,530.5
2020-04-05,53.7,462.1,544.25,523.5
2020-04-06,82.9,517.65,644.5,403.5
2020-04-07,202.25,945.85,1256.05,716.0
2020-04-08,154.3,1042.8,1279.4,1289.0
2020-04-09,220.55,1045.05,1383.45,1354.5
2020-04-10,121.9,916.7,1103.5,1127.5
2020-04-11,258.3,1124.55,1520.75,872.5
2020-04-12,76.0,496.8,613.15,676.0
2020-04-13,30.1,177.1,223.2,536.0
2020-04-14,37.15,318.95,375.9,456.5
2020-04-15,93.9,669.5,813.5,806.62
2020-04-16,117.45,832.85,1012.8,946.75
2020-04-17,65.15,481.15,581.0,561.62
2020-04-18,100.45,599.15,753.15,600.0
2020-04-19,87.7,516.35,650.6,536.5
2020-04-20,64.25,409.8,508.75,661.0
2020-04-21,67.05,475.7,578.8,853.5
2020-04-22,81.45,507.7,632.55,803.5
2020-04-23,98.55,647.4,798.6,851.5
2020-04-24,86.35,572.4,705.05,733.5
2020-04-25,46.95,360.2,432.3,441.75
2020-04-26,63.15,438.75,535.65,455.0
2020-04-27,108.6,582.55,748.85,569.0
2020-04-28,107.95,524.2,689.6,256.5
2020-04-29,138.94,422.13,635.21,328.75
2020-04-30,165.28,415.62,669.67,366.5
2020-05-01,191.54,414.97,708.92,336.5
2020-05-02,221.05,404.32,743.72,277.88
2020-05-03,262.71,564.73,967.78,375.83
2020-05-04,173.5,560.85,826.9,412.22
2020-05-05,75.4,401.05,516.55,436.81
2020-05-06,117.45,479.3,659.15,512.5
2020-05-07,209.0,540.1,860.65,571.0
2020-05-08,218.2,636.6,971.1,593.0
2020-05-09,239.15,610.45,977.1,839.0
2020-05-10,117.75,355.85,536.5,602.5
2020-05-11,82.35,248.65,374.95,405.0
2020-05-12,125.55,409.0,601.6,338.0
2020-05-13,103.45,294.9,453.5,335.5
2020-05-14,109.4,302.08,469.62,278.0
2020-05-15,155.9,477.3,716.5,387.5
2020-05-16,108.25,359.55,525.6,307.5
2020-05-17,117.35,358.3,538.3,322.5
2020-05-18,93.05,271.25,413.7,336.5
2020-05-19,106.35,309.35,472.6,288.0
2020-05-20,153.35,395.4,630.65,326.0
2020-05-21,140.4,422.75,637.95,437.0
2020-05-22,60.25,183.65,276.0,665.0
2020-05-23,74.75,132.05,246.45,530.0
2020-05-24,77.45,220.55,339.35,383.0
2020-05-25,98.25,287.0,437.5,377.0
2020-05-26,119.7,406.3,589.7,379.5
2020-05-27,137.65,424.75,635.7,408.5
2020-05-28,105.3,219.65,381.3,335.0
2020-05-29,122.57,313.01,500.82,410.5
2020-05-30,88.98,263.58,400.59,445.5
2020-05-31,67.82,230.41,334.9,365.5
2020-06-01,94.06,248.91,393.44,364.5
2020-06-02,114.5,378.72,554.57,392.0
2020-06-03,132.72,525.19,728.72,522.5
2020-06-04,133.95,260.35,466.05,248.5
2020-06-05,137.25,260.65,471.3,232.0
2020-06-06,159.4,356.65,601.15,231.0
2020-06-07,255.35,329.1,720.3,207.0
2020-06-08,289.3,374.7,818.05,338.5
2020-06-09,197.55,352.75,655.65,323.0
2020-06-10,252.3,453.75,840.5,338.5
2020-06-11,242.68,443.85,815.42,378.5
2020-06-12,223.95,538.7,882.1,538.5
2020-06-13,169.5,436.5,696.15,353.0
2020-06-14,118.85,313.45,495.85,356.5
2020-06-15,135.35,400.55,544.57,279.5
2020-06-16,85.4,420.1,551.05,317.5
2020-06-17,131.55,634.0,835.7,361.5
2020-06-18,168.2,454.65,712.5,197.5
2020-06-19,131.0,343.65,544.35,293.5
2020-06-20,95.05,282.05,428.2,256.5
2020-06-21,99.5,247.9,400.6,266.5
2020-06-22,111.7,334.55,505.9,446.5
2020-06-23,104.65,475.6,636.15,481.5
2020-06-24,105.2,756.45,917.82,705.0
2020-06-25,72.68,641.75,753.88,708.5
2020-06-26,73.05,577.9,689.8,577.5
2020-06-27,35.18,158.32,212.3,327.0
2020-06-28,29.5,150.95,196.15,298.0
2020-06-29,45.13,216.61,285.91,410.5
2020-06-30,73.15,325.19,437.42,275.5
2020-07-01,62.8,288.7,385.1,226.5
2020-07-02,78.81,373.84,495.01,249.0
2020-07-03,50.09,224.26,301.69,336.5
2020-07-04,36.25,146.2,202.0,175.5
2020-07-05,25.4,105.25,144.15,333.0
2020-07-06,43.45,255.8,322.15,344.5
2020-07-07,69.95,446.15,553.05,352.0
2020-07-08,103.35,363.9,522.3,196.5
2020-07-09,93.05,266.55,408.95,225.5
2020-07-10,53.45,317.9,399.75,265.5
2020-07-11,73.15,418.4,530.45,339.5
2020-07-12,109.7,474.6,643.1,401.5
2020-07-13,56.6,414.7,501.45,343.5
2020-07-14,81.74,325.92,450.41,310.5
2020-07-15,54.16,340.55,423.57,289.5
2020-07-16,67.0,322.9,425.55,296.5
2020-07-17,75.05,400.1,515.45,465.5
2020-07-18,37.85,235.75,293.65,344.5
2020-07-19,56.0,278.3,364.45,282.0
2020-07-20,77.3,352.0,470.9,346.0
2020-07-21,86.0,464.6,596.4,394.0
2020-07-22,45.7,355.22,425.12,453.0
2020-07-23,39.0,351.45,411.6,443.5
2020-07-24,56.75,285.5,372.45,328.5
2020-07-25,41.45,216.35,280.1,263.5
2020-07-26,34.1,162.1,214.1,346.0
2020-07-27,65.65,237.1,337.45,391.0
2020-07-28,48.35,238.55,312.75,320.5
2020-07-29,73.3,417.05,529.45,363.0
2020-07-30,92.05,557.15,698.2,411.5
2020-07-31,72.55,652.15,763.3,875.0
2020-08-01,32.85,200.4,251.0,349.0
2020-08-02,25.05,173.8,212.3,304.5
2020-08-03,67.7,316.1,419.6,337.5
2020-08-04,111.35,424.55,595.25,445.0
2020-08-05,40.15,220.55,282.15,444.5
2020-08-06,84.9,470.75,601.1,423.0
2020-08-07,256.2,1191.2,1583.85,829.0
2020-08-08,84.55,856.25,986.1,862.0
2020-08-09,24.2,274.3,311.45,783.0
2020-08-10,44.8,509.0,577.5,958.0
2020-08-11,52.0,780.35,860.25,1086.5
2020-08-12,45.7,809.7,879.95,1367.0
2020-08-13,43.35,415.55,482.25,761.0
2020-08-14,65.4,413.6,513.85,503.0
2020-08-15,74.7,502.6,616.95,566.41
2020-08-16,71.7,586.0,695.95,662.28
2020-08-17,72.1,519.25,629.65,434.72
2020-08-18,51.85,267.65,346.95,368.09
2020-08-19,118.7,405.35,587.1,311.5
2020-08-20,46.7,285.6,356.85,608.0
2020-08-21,29.95,163.7,209.55,622.0
2020-08-22,26.05,170.7,210.8,421.5
2020-08-23,27.35,184.95,227.05,320.0
2020-08-24,59.7,334.05,425.55,329.5
2020-08-25,61.84,222.3,316.34,369.0
2020-08-26,118.08,368.96,549.15,341.0
2020-08-27,164.72,483.06,734.56,405.5
2020-08-28,213.6,506.21,832.67,295.5
2020-08-29,235.13,492.15,851.68,355.5
2020-08-30,271.32,559.95,974.94,422.0
2020-08-31,404.05,807.75,1425.75,395.0
2020-09-01,443.85,836.96,1517.24,489.0
2020-09-02,74.35,620.7,734.8,453.0
2020-09-03,48.6,329.83,404.63,339.0
2020-09-04,42.69,352.56,418.5,456.0
2020-09-05,38.5,354.4,414.05,387.5
2020-09-06,39.11,408.93,468.99,382.0
2020-09-07,90.87,412.06,551.84,401.5
2020-09-08,50.28,331.0,408.78,317.0
2020-09-09,51.64,350.78,430.53,384.5
2020-09-10,41.75,423.77,488.32,491.0
2020-09-11,90.96,481.05,621.21,548.0
2020-09-12,28.57,280.19,324.41,368.0
2020-09-13,27.13,314.87,356.9,343.5
2020-09-14,237.19,587.8,951.85,725.5
2020-09-15,86.85,730.44,863.89,1228.0
2020-09-16,26.81,380.57,422.29,754.0
2020-09-17,32.92,292.41,343.18,562.5
2020-09-18,47.98,367.79,441.63,580.0
2020-09-19,32.7,322.38,372.97,608.0
2020-09-20,26.76,310.26,351.37,636.0
2020-09-21,111.17,596.99,767.61,698.0
2020-09-22,111.03,537.13,707.45,780.5
2020-09-23,24.34,295.91,333.35,326.0
2020-09-24,34.17,347.05,399.52,267.0
2020-09-25,46.71,334.68,406.14,331.0
2020-09-26,34.57,245.77,298.33,338.5
2020-09-27,25.63,234.9,274.13,341.5
2020-09-28,62.24,431.43,526.52,415.0
2020-09-29,76.3,478.67,595.62,415.0
2020-09-30,37.11,315.65,372.51,390.5
2020-10-01,46.32,357.64,428.41,297.0
2020-10-02,34.13,381.07,433.15,299.5
2020-10-03,34.89,301.96,355.39,279.0
2020-10-04,28.8,267.29,311.44,174.0
2020-10-05,49.46,359.72,435.43,338.5
2020-10-06,39.17,306.36,366.23,277.0
2020-10-07,46.63,353.74,424.72,367.0
2020-10-08,45.14,359.78,428.42,287.0
2020-10-09,142.9,516.51,735.31,362.0
2020-10-10,47.06,379.9,451.56,272.0
2020-10-11,51.62,357.73,436.3,271.5
2020-10-12,121.43,493.46,679.35,362.5
2020-10-13,72.94,396.95,508.29,329.0
2020-10-14,50.75,334.63,411.88,376.0
2020-10-15,44.01,326.07,393.08,383.0
2020-10-16,76.12,464.85,580.97,388.25
2020-10-17,37.88,378.34,435.62,375.0
2020-10-18,90.94,527.87,666.76,507.5
2020-10-19,32.15,324.71,373.41,498.5
2020-10-20,40.91,311.19,373.55,588.0
2020-10-21,54.42,359.65,443.07,317.0
2020-10-22,60.72,376.07,469.11,408.0
2020-10-23,67.02,392.49,495.14,384.0
2020-10-24,73.31,408.91,521.18,310.5
2020-10-25,79.61,425.33,547.21,296.0
2020-10-26,85.91,441.74,573.25,382.0
2020-10-27,92.21,458.16,599.28,347.5
2020-10-28,98.51,474.58,625.32,478.25
2020-10-29,62.17,377.31,471.87,458.62
2020-10-30,30.12,259.93,305.05,387.13
2020-10-31,23.18,205.07,239.59,391.14
2020-11-01,22.69,161.0,194.79,352.65
2020-11-02,31.64,235.47,283.66,340.21
2020-11-03,74.55,578.5,692.65,407.0
2020-11-04,981.05,1150.45,2654.95,710.0
2020-11-05,2639.15,1447.65,5494.15,1775.5
2020-11-06,1403.65,1178.0,3330.55,1347.5
2020-11-07,863.6,969.05,2293.05,1053.5
2020-11-08,475.25,754.7,1483.35,943.0
2020-11-09,393.65,788.1,1391.75,538.0
2020-11-10,159.8,823.95,1069.08,425.5
2020-11-11,136.55,555.05,764.55,350.0
2020-11-12,57.35,449.75,537.75,388.5
2020-11-13,88.75,751.1,887.4,442.5
2020-11-14,35.8,320.45,375.05,372.5
2020-11-15,22.0,245.6,279.25,259.5
2020-11-16,49.4,439.25,515.25,356.5
2020-11-17,32.35,357.15,407.05,349.5
2020-11-18,45.25,364.5,434.05,414.5
2020-11-19,109.55,684.9,852.75,317.5
2020-11-20,186.0,916.85,1202.05,339.0
2020-11-21,25.9,354.25,394.0,269.5
2020-11-22,97.55,636.7,786.45,293.5
2020-11-23,842.05,1148.5,2439.6,598.5
2020-11-24,79.3,497.15,618.8,364.5
2020-11-25,99.35,680.9,833.1,472.0
2020-11-26,727.0,1158.15,2273.3,677.5
2020-11-27,1220.55,1156.7,3028.5,682.5
2020-11-28,558.95,1137.8,1994.8,1041.5
2020-11-29,205.5,958.85,1274.35,736.0
2020-11-30,203.0,742.5,1053.5,457.5
2020-12-01,133.0,746.75,950.75,383.0
2020-12-02,577.7,1256.25,2142.05,588.5
2020-12-03,206.35,973.2,1290.05,269.0
2020-12-04,154.6,839.7,1076.55,300.5
2020-12-05,170.75,739.1,1001.1,382.0
2020-12-06,274.25,866.1,1286.85,424.0
2020-12-07,433.1,1065.3,1729.2,470.0
2020-12-08,948.0,1265.1,2718.45,626.5
2020-12-09,230.45,1001.6,1354.75,448.0
2020-12-10,75.95,595.5,712.2,445.0
2020-12-11,459.9,1164.8,1870.1,400.0
2020-12-12,108.2,717.9,883.6,354.5
2020-12-13,54.35,517.35,600.45,244.5
2020-12-14,45.3,468.25,537.5,342.5
2020-12-15,91.78,705.27,845.9,381.5
2020-12-16,104.75,607.8,768.2,345.5
2020-12-17,68.05,520.45,625.05,335.0
2020-12-18,40.2,285.45,346.95,252.5
2020-12-19,33.95,300.55,352.3,344.0
2020-12-20,27.75,351.25,393.5,287.5
2020-12-21,44.9,353.9,423.0,175.5
2020-12-22,409.35,825.95,1453.55,322.0
2020-12-23,80.75,547.6,671.55,219.0
2020-12-24,70.3,366.4,474.3,239.0
2020-12-25,46.45,460.2,531.6,302.5
2020-12-26,17.05,257.15,283.05,201.25
2020-12-27,81.75,424.65,549.85,274.0
2020-12-28,178.0,830.65,1103.35,398.5
2020-12-29,94.3,628.5,773.25,379.98
2020-12-30,397.8,1017.9,1627.95,384.25
2020-12-31,235.4,869.9,1230.95,381.45
2021-01-01,206.75,671.5,988.2,424.64
2021-01-02,141.35,606.9,823.5,254.33
2021-01-03,112.5,406.45,579.0,233.52
2021-01-04,83.7,275.6,403.45,220.58
2021-01-05,116.05,332.0,510.05,241.0
2021-01-06,228.55,552.05,902.35,303.5
2021-01-07,458.74,966.98,1670.3,537.0
2021-01-08,395.91,910.22,1517.2,574.5
2021-01-09,843.9,941.4,2235.55,602.0
2021-01-10,188.9,813.8,1103.45,455.5
2021-01-11,47.85,443.55,517.0,261.0
2021-01-12,151.85,747.55,980.4,242.0
2021-01-13,548.5,1101.4,1942.45,403.0
2021-01-14,124.9,699.95,891.65,190.0
2021-01-15,762.47,994.55,2163.42,553.0
2021-01-16,124.2,583.15,773.8,279.5
2021-01-17,60.2,427.0,519.3,350.0
2021-01-18,73.8,562.25,675.05,318.5
2021-01-19,37.6,270.45,328.38,160.75
2021-01-20,38.3,253.3,311.8,248.5
2021-01-21,53.85,433.05,515.5,273.5
2021-01-22,166.65,735.1,990.95,351.0
2021-01-23,240.4,806.2,1174.8,300.0
2021-01-24,171.85,959.0,1222.65,347.5
2021-01-25,200.9,914.9,1223.25,361.5
2021-01-26,253.4,815.7,1204.4,292.0
2021-01-27,307.1,947.7,1418.35,326.0
2021-01-28,64.7,502.25,601.6,238.0
2021-01-29,68.4,485.9,590.7,313.5
2021-01-30,84.3,394.8,524.2,266.0
2021-01-31,148.7,521.85,749.85,356.0
2021-02-01,211.25,665.35,989.0,456.5
2021-02-02,108.55,527.1,693.65,470.0
2021-02-03,155.1,726.8,964.8,444.0
2021-02-04,164.5,713.1,965.45,349.5
2021-02-05,104.8,558.7,719.35,298.5
2021-02-06,222.95,656.35,998.2,352.5
2021-02-07,49.4,154.65,230.5,315.0
2021-02-08,109.0,332.85,499.8,249.75
2021-02-09,122.0,508.7,696.55,279.5
2021-02-10,142.1,513.45,731.05,381.0
2021-02-11,118.25,637.75,819.15,464.0
2021-02-12,75.2,499.3,614.55,550.5
2021-02-13,44.7,380.4,448.95,432.5
2021-02-14,66.3,347.45,448.9,469.5
2021-02-15,91.3,528.25,668.15,299.5
2021-02-16,55.8,406.85,492.6,370.0
2021-02-17,41.85,256.05,320.1,386.0
2021-02-18,62.45,332.8,428.55,334.5
2021-02-19,60.8,336.8,430.3,384.0
2021-02-20,42.35,191.45,255.95,867.0
2021-02-21,89.4,499.75,636.95,627.5
2021-02-22,338.6,1009.65,1528.55,713.0
2021-02-23,65.35,331.95,432.35,384.25
2021-02-24,50.05,291.35,367.7,433.35
2021-02-25,87.25,635.85,769.4,437.72
2021-02-26,473.75,1059.55,1786.25,570.24
2021-02-27,611.85,1083.6,2021.8,758.94
2021-02-28,131.95,605.3,807.75,556.0
2021-03-01,125.7,506.2,699.05,787.5
2021-03-02,488.15,758.5,1506.85,1040.5
2021-03-03,553.05,999.0,1847.45,1140.5
2021-03-04,179.6,626.8,902.35,460.5
2021-03-05,128.1,503.5,699.75,380.5
2021-03-06,116.25,625.15,803.45,343.0
2021-03-07,256.15,860.45,1252.95,589.0
2021-03-08,395.45,1281.6,1887.95,965.75
2021-03-09,139.6,690.2,904.55,553.0
2021-03-10,38.95,304.1,363.9,417.5
