MeasurementDateGMT,Wandsworth - Battersea: Nitric Oxide (ug/m3),Wandsworth - Battersea: Nitrogen Dioxide (ug/m3),Wandsworth - Battersea: Oxides of Nitrogen (ug/m3),Wandsworth - Battersea: PM10 Particulate (ug/m3)
2019-01-28,704.3,1018.7999999999998,2098.7,533.1
2019-01-29,407.8,1093.3,1717.9999999999998,472.2
2019-01-30,1109.8961538461538,1230.496153846154,2931.503846153846,458.50000000000006
2019-01-31,1414.6686390532545,1383.1917159763314,3550.9313609467454,724.3000000000002
2019-02-01,1345.6508875739646,1327.466272189349,3389.549112426036,366.19999999999993
2019-02-02,1276.6331360946745,1271.7408284023668,3228.1668639053255,379.19999999999993
2019-02-03,1207.6153846153845,1216.0153846153846,3066.784615384615,404.3999999999999
2019-02-04,1138.5976331360946,1160.2899408284025,2905.4023668639056,357.1
2019-02-05,1069.579881656805,1104.56449704142,2744.0201183431955,359.09999999999997
2019-02-06,1000.5621301775147,1048.8390532544377,2582.6378698224853,395.40000000000003
2019-02-07,931.5443786982248,993.1136094674556,2421.255621301775,317.4999999999999
2019-02-08,862.5266272189351,937.3881656804732,2259.873372781065,325.1
2019-02-09,793.508875739645,881.6627218934912,2098.4911242603553,409.59999999999997
2019-02-10,724.491124260355,825.937278106509,1937.1088757396449,165.2
2019-02-11,655.4733727810651,770.2118343195265,1775.726627218935,575.1
2019-02-12,586.4556213017751,714.4863905325443,1614.344378698225,599.0
2019-02-13,385.34615384615387,643.2461538461538,1234.153846153846,795.0999999999998
2019-02-14,1348.9,1012.2,3080.499999999999,1372.4
2019-02-15,1142.1000000000001,1064.6,2815.7000000000003,1296.5000000000002
2019-02-16,210.6,662.0000000000001,985.0000000000003,857.8999999999999
2019-02-17,174.2,540.2000000000002,807.2,840.3999999999997
2019-02-18,169.10000000000005,541.8999999999999,800.8999999999999,502.5999999999999
2019-02-19,204.29999999999995,511.3000000000001,825.0,559.4999999999999
2019-02-20,162.20000000000005,412.50000000000006,661.9999999999999,587.7000000000002
2019-02-21,187.79999999999998,496.49999999999994,785.0999999999999,759.5999999999999
2019-02-22,307.3905405405405,331.1256756756756,802.6,1107.9
2019-02-23,208.7918918918919,206.16486486486488,526.8,1254.6000000000004
2019-02-24,184.27297297297292,186.31621621621622,469.19999999999993,1237.9999999999995
2019-02-25,159.75405405405402,166.46756756756758,411.6,1876.5
2019-02-26,135.23513513513512,146.61891891891892,354.0,1935.6
2019-02-27,110.71621621621621,126.77027027027026,296.4,1712.1
2019-02-28,91.2891891891892,162.2864864864865,301.70000000000005,799.7999999999998
2019-03-01,175.3,343.59999999999997,612.5,850.5000000000001
2019-03-02,83.19999999999999,160.17499999999998,287.95,456.19999999999993
2019-03-03,31.1,135.175,183.15,303.0
2019-03-04,215.69999999999996,469.3,800.0000000000001,278.69999999999993
2019-03-05,118.89999999999999,405.0,587.8000000000001,364.09999999999997
2019-03-06,61.3,263.5,357.80000000000007,370.5
2019-03-07,137.49999999999997,343.5,554.0999999999999,319.5
2019-03-08,202.29999999999995,518.6999999999999,828.6,333.70000000000005
2019-03-09,53.3,216.39999999999998,298.3,500.4
2019-03-10,62.499999999999986,203.60000000000002,299.2,200.7
2019-03-11,335.20000000000005,356.4,870.5,484.6
2019-03-12,117.30000000000001,375.80000000000007,555.0000000000001,249.00000000000006
2019-03-13,109.69999999999996,318.59999999999997,486.3999999999999,438.49999999999994
2019-03-14,125.2,350.6,542.6,368.20000000000005
2019-03-15,75.10000000000001,193.7,308.5,193.29999999999998
2019-03-16,62.79999999999999,165.7,261.40000000000003,312.8
2019-03-17,67.2,295.29999999999995,398.4000000000001,123.9
2019-03-18,235.94999999999996,758.65,1120.5,513.7
2019-03-19,180.20000000000002,515.9000000000001,792.0,563.1999999999999
2019-03-20,150.39999999999998,428.00000000000006,658.6999999999999,501.69999999999993
2019-03-21,229.49999999999997,449.80000000000007,801.5,615.9
2019-03-22,128.4,407.50000000000006,604.4,580.5
2019-03-23,172.0,539.5999999999999,803.7,618.5000000000001
2019-03-24,164.89999999999998,602.2,854.8999999999997,640.1999999999999
2019-03-25,264.4,631.2000000000002,1037.2,728.2
2019-03-26,502.79999999999995,1131.1999999999998,1902.5,951.1
2019-03-27,424.2,1006.3000000000002,1656.7000000000003,794.6000000000001
2019-03-28,499.3999999999999,1196.2000000000003,1961.8999999999996,1053.8999999999999
2019-03-29,539.0,1165.6,1991.8999999999996,1215.4
2019-03-30,920.5000000000001,1182.0,2593.0,1431.0999999999997
2019-03-31,126.39999999999999,514.5,708.6000000000001,867.0999999999999
2019-04-01,415.69999999999993,982.3000000000001,1619.8,846.4
2019-04-02,322.90000000000003,999.6,1494.5,665.6
2019-04-03,367.6,1067.0000000000002,1630.9000000000003,525.4000000000001
2019-04-04,113.20000000000002,570.3,743.7,341.59999999999997
2019-04-05,235.20000000000002,780.1999999999999,1140.9,594.9
2019-04-06,224.70000000000002,736.4,1080.3999999999999,563.1
2019-04-07,224.80000000000004,648.1999999999999,992.7000000000002,1071.3
2019-04-08,622.9,1185.1,2140.0,1272.3
2019-04-09,342.99999999999994,879.0999999999997,1404.8000000000006,990.4999999999999
2019-04-10,241.20000000000002,692.3000000000001,1062.1000000000001,710.1
2019-04-11,368.9,893.1,1458.9,746.5999999999999
2019-04-12,439.7000000000001,1047.4,1721.8000000000002,787.7
2019-04-13,267.90000000000003,773.8000000000001,1184.4999999999998,594.3999999999999
2019-04-14,191.49999999999997,698.9999999999999,992.3000000000001,666.1999999999999
2019-04-15,373.2,1059.0,1631.1000000000004,1280.6000000000001
2019-04-16,691.4,1470.1,2530.2000000000003,1536.7000000000003
2019-04-17,542.3000000000001,1227.9,2059.3,1618.1999999999998
2019-04-18,486.0999999999999,1126.8999999999999,1871.9999999999998,1602.4000000000003
2019-04-19,173.49999999999997,988.9,1254.7,1113.3
2019-04-20,128.49999999999997,805.8000000000001,1002.8999999999999,1016.9
2019-04-21,193.79999999999998,1170.7999999999995,1468.6,1151.5000000000002
2019-04-22,184.80000000000004,1265.7,1549.1,1547.7999999999997
2019-04-23,568.8000000000002,1475.8999999999999,2347.7000000000007,1450.8
2019-04-24,339.29999999999995,841.8000000000001,1362.0,1008.3999999999999
2019-04-25,56.300000000000004,310.75,397.49999999999994,410.4
2019-04-26,106.6,435.6,599.7,433.79999999999995
2019-04-27,48.337226277372245,268.5905109489051,342.15474452554747,717.7999999999998
2019-04-28,63.99416058394159,270.4642335766423,366.3678832116789,356.9
2019-04-29,164.05839416058393,436.9576642335768,686.3211678832117,703.0
2019-04-30,264.1226277372263,603.4510948905108,1006.2744525547446,871.3
2019-05-01,364.1868613138686,769.9445255474456,1326.2277372262774,809.5999999999999
2019-05-02,464.25109489051096,936.4379562043798,1646.1810218978103,643.7000000000002
2019-05-03,391.6496350364964,888.9540145985403,1488.4729927007295,603.0
2019-05-04,132.40000000000003,413.49999999999994,616.7,588.9
2019-05-05,117.30000000000001,498.8999999999999,678.4999999999999,530.4000000000001
2019-05-06,102.39999999999999,462.29999999999995,619.6999999999999,359.8
2019-05-07,139.40000000000006,569.0,782.6999999999998,549.8
2019-05-08,228.40000000000003,738.4000000000001,1088.5000000000002,479.7
2019-05-09,385.50000000000006,939.6999999999999,1530.9,492.59999999999997
2019-05-10,230.29999999999998,609.4999999999998,962.7,478.5
2019-05-11,184.10000000000002,669.2,951.4000000000002,492.6000000000001
2019-05-12,277.3,679.5,1105.0,565.6
2019-05-13,354.8,879.9999999999999,1424.2,655.0
2019-05-14,414.9,804.0,1440.3000000000002,704.2000000000002
2019-05-15,348.6,875.0000000000001,1409.3999999999996,899.3
2019-05-16,394.30000000000007,870.8000000000001,1475.7000000000003,843.4000000000001
2019-05-17,303.30000000000007,837.7,1303.0000000000002,722.4000000000001
2019-05-18,209.2,859.8,1180.6000000000001,607.4000000000001
2019-05-19,423.99999999999994,898.1000000000001,1548.4,733.0999999999999
2019-05-20,275.5,969.3999999999999,1391.4,688.6
2019-05-21,179.2,691.2,966.1,538.6999999999999
2019-05-22,206.60000000000002,752.0999999999997,1069.3,535.2
2019-05-23,129.1,698.8999999999999,896.9,571.4
2019-05-24,218.60000000000002,769.9,1104.6,699.9
2019-05-25,115.29999999999998,500.20000000000005,677.0000000000001,340.7
2019-05-26,45.099999999999994,312.9,382.19999999999993,366.0
2019-05-27,47.40000000000001,397.3,470.5,383.9
2019-05-28,234.40000000000003,715.1,1074.6000000000001,435.79999999999995
2019-05-29,114.00000000000001,542.3000000000001,716.9000000000001,430.59999999999997
2019-05-30,171.60000000000002,438.29999999999995,701.7999999999998,435.00000000000006
2019-05-31,159.29999999999998,457.70000000000005,701.8000000000001,335.29999999999995
2019-06-01,85.39999999999999,496.09999999999997,626.8,440.2999999999999
2019-06-02,24.4,394.4,432.00000000000006,416.6
2019-06-03,115.6,439.7,616.7,600.2
2019-06-04,448.80000000000007,914.0,1602.0999999999997,635.5
2019-06-05,113.94999999999999,497.8500000000001,671.9999999999999,338.35
2019-06-06,120.0,513.1,697.1,388.80000000000007
2019-06-07,433.45,1017.7499999999999,1682.75,564.9000000000002
2019-06-08,68.9,307.29999999999995,412.9999999999999,317.79999999999995
2019-06-09,71.10000000000001,388.2,497.1000000000001,309.20000000000005
2019-06-10,266.00000000000006,832.6999999999999,1240.5,340.69999999999993
2019-06-11,266.7,647.1999999999999,1056.1000000000001,390.70000000000005
2019-06-12,361.2,932.5000000000002,1486.1999999999998,378.6000000000001
2019-06-13,144.6,516.6,738.7,257.0
2019-06-14,71.69999999999999,333.4,443.4,340.1
2019-06-15,46.80000000000001,282.70000000000005,354.6,274.7
2019-06-16,56.5,221.1,307.6,278.5
2019-06-17,84.2,341.8,470.1,343.7499999999999
2019-06-18,507.7,1144.7,1923.5,487.20000000000005
2019-06-19,454.7000000000001,1090.7999999999997,1787.7999999999997,589.8000000000002
2019-06-20,261.7,597.5999999999999,998.4999999999998,460.546153846154
2019-06-21,254.9,616.1,1007.1999999999999,482.05384615384634
2019-06-22,164.9,562.8,815.1999999999999,380.0
2019-06-23,245.60000000000008,970.0999999999999,1346.4,753.6
2019-06-24,276.59999999999997,903.3,1327.6000000000001,778.8000000000001
2019-06-25,361.05,1011.65,1565.4499999999998,732.0999999999999
2019-06-26,213.79999999999998,586.8999999999999,914.8,468.99999999999994
2019-06-27,309.59999999999997,609.5,1084.0000000000002,563.8000000000001
2019-06-28,431.4,792.1999999999999,1452.8999999999996,855.9000000000001
2019-06-29,308.00000000000006,842.0999999999999,1313.7000000000003,817.5
2019-06-30,77.5,321.9000000000001,441.3,334.2
2019-07-01,194.60000000000005,467.4,765.5999999999999,372.49999999999994
2019-07-02,287.99999999999994,629.6999999999999,1071.2,500.1000000000001
2019-07-03,386.19999999999993,894.3,1486.9,555.7
2019-07-04,442.1,1101.5000000000002,1779.5,582.2
2019-07-05,232.00000000000003,921.4999999999999,1277.6999999999996,622.3000000000001
2019-07-06,188.70000000000002,560.4,849.6999999999998,388.0
2019-07-07,227.59999999999997,559.1,908.4000000000001,353.2
2019-07-08,353.90000000000003,800.25,1343.0000000000002,503.7
2019-07-09,169.70000000000002,727.1999999999998,987.5,536.4
2019-07-10,215.79999999999995,684.3000000000001,1015.4,603.7
2019-07-11,249.79999999999998,735.2999999999997,1117.9999999999998,519.4
2019-07-12,288.6,637.0,1079.2999999999995,504.0
2019-07-13,182.60000000000002,539.8,820.4,367.59999999999997
2019-07-14,140.1,421.00000000000006,635.5999999999999,285.9
2019-07-15,290.8999999999999,578.9,1024.9,402.0
2019-07-16,185.60000000000008,585.1,869.5000000000001,616.3999999999997
2019-07-17,110.6,670.2999999999998,839.5999999999999,511.2
2019-07-18,206.40000000000006,634.9,951.2000000000002,446.4
2019-07-19,116.72999999999998,490.22,669.2700000000002,354.3
2019-07-20,110.32000000000001,393.08000000000004,561.9799999999999,252.4
2019-07-21,104.49999999999999,361.5,521.1,241.30000000000004
2019-07-22,180.85,470.25,747.7999999999998,469.3
2019-07-23,287.40000000000003,959.1,1399.7,700.7
2019-07-24,156.5,969.3000000000001,1209.1,677.0999999999999
2019-07-25,350.59999999999997,1193.7,1731.3000000000006,980.0999999999999
2019-07-26,246.60000000000002,755.7000000000002,1133.5000000000002,525.3
2019-07-27,210.8999999999999,554.9,878.3000000000002,249.10000000000002
2019-07-28,103.89999999999999,402.7,562.3,239.00000000000003
2019-07-29,174.6,535.2,803.0,367.8
2019-07-30,79.0,360.49999999999994,481.20000000000005,428.5000000000001
2019-07-31,176.04999999999998,483.14999999999986,753.2,290.70000000000005
2019-08-01,261.99999999999994,732.3,1134.2000000000003,506.9
2019-08-02,232.39999999999998,727.8,1084.1000000000001,561.2
2019-08-03,231.7,698.1999999999999,1053.7,406.5
2019-08-04,117.5,506.3,686.2000000000003,404.8
2019-08-05,101.39999999999999,421.6,577.0000000000001,367.5
2019-08-06,128.5,371.69999999999993,568.7,390.6
2019-08-07,161.9,494.4999999999999,742.7000000000002,392.90000000000003
2019-08-08,171.50000000000006,515.3,777.8999999999999,356.40000000000003
2019-08-09,109.99999999999997,382.4,551.2000000000002,425.1
2019-08-10,46.00000000000001,212.30000000000004,282.59999999999997,439.2
2019-08-11,40.9,257.69999999999993,320.40000000000003,379.4538461538462
2019-08-12,277.70000000000005,768.5000000000001,1194.5,359.8461538461538
2019-08-13,222.5,630.5,971.3999999999999,376.8
2019-08-14,83.8,460.0999999999999,589.4,258.29999999999995
2019-08-15,201.25,556.15,864.2,328.5
2019-08-16,121.1,464.6999999999999,650.4,294.40000000000003
2019-08-17,84.00000000000001,314.9,443.90000000000003,337.0
2019-08-18,62.000000000000014,304.50000000000006,399.2999999999999,266.20000000000005
2019-08-19,145.90000000000003,494.9000000000001,719.0,377.7
2019-08-20,187.2,774.0999999999998,1061.3999999999999,552.3
2019-08-21,115.09999999999998,624.1,800.6999999999998,493.80000000000007
2019-08-22,124.0,607.5,797.6000000000001,508.1
2019-08-23,207.40000000000003,748.8999999999999,1066.8,625.2
2019-08-24,328.9999999999999,1265.1999999999998,1769.8999999999994,906.9999999999999
2019-08-25,142.39999999999998,1201.0,1419.2999999999997,1001.6
2019-08-26,120.69999999999999,1150.0,1334.8000000000002,783.8000000000002
2019-08-27,264.69999999999993,1327.3999999999999,1733.1,935.7000000000002
2019-08-28,117.49999999999999,528.8,708.9999999999999,389.79999999999995
2019-08-29,221.99999999999994,596.1000000000001,936.9000000000002,393.59999999999997
2019-08-30,105.39999999999999,478.2999999999999,639.8,520.3
2019-08-31,134.39999999999998,595.0,801.4,442.1
2019-09-01,216.00000000000003,615.1999999999999,946.4000000000001,259.8
2019-09-02,226.5,677.4,1024.8999999999999,444.3
2019-09-03,174.89999999999998,558.1000000000001,826.1999999999999,384.90000000000003
2019-09-04,193.99999999999994,460.6000000000001,757.8000000000001,385.0000000000001
2019-09-05,225.20000000000002,705.6999999999999,1050.9,500.09999999999997
2019-09-06,223.29999999999998,772.8999999999997,1115.3,454.5999999999999
2019-09-07,174.0,614.7,881.5,375.8
2019-09-08,165.39999999999998,686.6,940.2,361.6
2019-09-09,80.00000000000003,704.85,827.5999999999999,381.2999999999999
2019-09-10,489.9,1070.8999999999999,1822.7999999999997,600.3
2019-09-11,190.39999999999998,527.0000000000001,818.9,364.5
2019-09-12,287.8,553.7,995.0999999999998,439.49999999999994
2019-09-13,349.1,780.2,1315.7000000000003,493.3
2019-09-14,345.50000000000006,1138.0,1667.3,535.4
2019-09-15,232.5,892.5,1248.9,389.30000000000007
2019-09-16,506.49999999999994,842.3999999999999,1619.0000000000005,502.5
2019-09-17,282.30000000000007,728.6,1161.3999999999999,522.3000000000001
2019-09-18,469.5,1048.1,1767.8,678.1000000000001
2019-09-19,742.4,1230.9,2369.6999999999994,768.1999999999999
2019-09-20,607.0000000000001,1270.4,2201.3999999999996,899.1
2019-09-21,389.0,1316.8000000000002,1913.1000000000001,861.2000000000002
2019-09-22,92.00000000000001,663.0,804.1,399.0000000000001
2019-09-23,109.80000000000001,389.3999999999999,558.0,282.59999999999997
2019-09-24,196.82307692307694,442.54615384615374,744.9692307692308,228.9
2019-09-25,239.92692307692306,553.8038461538462,921.3807692307691,315.79999999999995
2019-09-26,159.80000000000004,488.3,733.3,400.90000000000003
2019-09-27,150.8,463.69999999999993,694.9999999999999,397.70000000000005
2019-09-28,99.19999999999997,341.20000000000005,493.5,323.5
2019-09-29,76.15,242.0,358.24999999999994,147.19999999999996
2019-09-30,239.06666666666663,552.4000000000001,919.5000000000001,292.6
2019-10-01,235.83333333333334,711.2,1073.3000000000002,314.09999999999985
2019-10-02,384.7,846.3000000000001,1436.2,539.4
2019-10-03,748.75,833.6999999999999,1982.0499999999997,533.8
2019-10-04,420.00000000000006,909.0000000000001,1552.8000000000004,600.6
2019-10-05,296.80000000000007,817.7,1272.8000000000004,457.49999999999994
2019-10-06,140.8,487.2,703.2999999999998,276.80000000000007
2019-10-07,260.2,669.8999999999997,1068.8999999999999,301.8
2019-10-08,189.3,574.4000000000001,864.5000000000001,472.0
2019-10-09,355.45000000000005,763.25,1308.5,356.7
2019-10-10,521.4,889.3999999999999,1688.8999999999999,521.1999999999999
2019-10-11,373.4,689.3000000000001,1262.2,306.99999999999994
2019-10-12,612.4,898.6999999999999,1837.2999999999995,245.30000000000004
2019-10-13,476.80000000000007,741.8,1472.7,268.9
2019-10-14,1215.3000000000002,1147.7,3010.800000000001,459.1
2019-10-15,713.9,899.5000000000001,1994.0,460.0
2019-10-16,749.8,1003.6,2153.2,467.1000000000001
2019-10-17,731.2999999999998,993.2999999999998,2114.6,341.7499999999999
2019-10-18,443.29999999999995,717.3,1397.2,471.40000000000003
2019-10-19,680.3000000000001,1015.8999999999999,2058.6,360.7
2019-10-20,768.7000000000002,1121.1000000000001,2299.8,379.9000000000001
2019-10-21,461.40000000000003,1148.3000000000002,1856.0999999999997,359.5999999999999
2019-10-22,1142.25,1106.2999999999997,2857.8,753.3
2019-10-23,1163.1999999999998,1005.6000000000003,2788.9999999999995,1081.2
2019-10-24,955.1,890.9999999999999,2356.0,659.4999999999998
2019-10-25,138.60000000000002,413.9999999999999,626.4,321.3999999999999
2019-10-26,96.39999999999999,320.49999999999994,467.90000000000003,327.70000000000005
2019-10-27,318.09999999999997,738.7000000000002,1226.7000000000003,373.29999999999995
2019-10-28,1247.9999999999998,1127.1,3040.6000000000004,1150.4000000000003
2019-10-29,511.4000000000001,1097.8000000000002,1881.5000000000002,686.7
2019-10-30,667.3,1212.8,2236.3999999999996,953.1
2019-10-31,860.4,1076.7,2396.1,1152.8
2019-11-01,442.00000000000006,701.9999999999999,1380.1999999999998,428.2
2019-11-02,68.30000000000001,259.40000000000003,363.90000000000003,345.30000000000007
2019-11-03,255.89999999999998,765.5000000000001,1158.1,373.50000000000006
2019-11-04,681.8000000000001,1084.9,2130.3,410.40000000000003
2019-11-05,599.1499999999999,1020.6,1939.0,496.9999999999999
2019-11-06,505.5000000000001,993.8,1768.7000000000005,692.7
2019-11-07,358.0999999999999,997.7,1546.7,344.2
2019-11-08,1270.8999999999999,1235.0999999999997,3183.8999999999996,586.9
2019-11-09,443.79999999999995,968.6999999999998,1649.4000000000003,406.09999999999997
2019-11-10,398.4,1029.5,1640.8000000000002,423.30000000000007
2019-11-11,252.19999999999996,846.9,1233.6000000000001,425.59999999999997
2019-11-12,202.8,855.2,1166.6000000000001,313.29999999999995
2019-11-13,500.20000000000005,1046.9,1814.0,438.4
2019-11-14,490.30000000000007,1263.0999999999997,2014.8000000000002,369.3
2019-11-15,322.29999999999995,956.1999999999999,1450.8,453.6000000000001
2019-11-16,767.0999999999998,1161.0,2336.9,521.8
2019-11-17,1519.6,1413.6000000000001,3743.6000000000004,764.7
2019-11-18,618.7,1153.6000000000001,2101.7,670.4
2019-11-19,1529.1000000000001,1546.1999999999998,3890.9000000000005,798.6
2019-11-20,828.0999999999998,1310.8,2580.5,776.8
2019-11-21,783.7,1099.7,2301.8999999999996,1198.9
2019-11-22,434.95000000000005,1101.75,1768.3000000000004,402.3999999999999
2019-11-23,797.7999999999998,1252.1,2475.4999999999995,534.3
2019-11-24,739.9000000000001,901.4999999999999,2036.0,495.4
2019-11-25,253.00000000000003,846.1999999999999,1233.7,309.3999999999999
2019-11-26,60.70000000000001,601.3000000000001,694.6,326.9
2019-11-27,347.59999999999997,1144.2999999999997,1677.4999999999998,327.7
2019-11-28,415.69999999999993,940.3000000000001,1577.8000000000002,382.8
2019-11-29,793.9000000000001,1396.3000000000002,2613.7999999999997,740.5000000000001
2019-11-30,1410.8,1618.0,3781.2999999999993,782.0
2019-12-01,163.5,897.6,1148.2,331.1
2019-12-02,1245.7,1571.0000000000005,3481.7000000000003,947.7000000000002
2019-12-03,863.0999999999999,1530.9000000000003,2854.7,817.3
2019-12-04,2147.2999999999997,1826.3,5119.3,956.8000000000001
2019-12-05,1132.7000000000003,1124.6000000000001,2861.600000000001,649.2
2019-12-06,120.09999999999997,613.0999999999999,796.8000000000001,211.6
2019-12-07,125.19999999999999,618.5,810.6000000000001,358.79999999999995
2019-12-08,48.199999999999996,330.4,404.2,423.6
2019-12-09,389.00000000000006,934.6000000000001,1530.7,569.5
2019-12-10,156.5,669.0000000000001,908.9000000000001,397.7
2019-12-11,287.30000000000007,1027.8,1468.7,372.8999999999999
2019-12-12,143.60000000000002,835.3000000000001,1055.6,302.2
2019-12-13,215.60000000000002,760.6,1091.7,446.40000000000003
2019-12-14,70.39999999999999,587.7,695.8000000000001,422.90000000000003
2019-12-15,42.099999999999994,376.2000000000001,441.40000000000003,326.90000000000003
2019-12-16,323.0,1187.2,1682.7,363.3
2019-12-17,523.3,1513.3000000000002,2315.2,374.7
2019-12-18,378.4000000000001,1083.5,1664.0,382.6000000000001
2019-12-19,55.099999999999994,451.0999999999999,535.3000000000001,445.70000000000005
2019-12-20,400.29999999999995,1168.1000000000001,1781.7000000000005,221.10000000000002
2019-12-21,44.3,425.59999999999997,493.29999999999995,261.2
2019-12-22,102.7,645.1,802.6,236.09999999999997
2019-12-23,113.79999999999998,696.3000000000001,871.1,371.5
2019-12-24,69.89999999999999,505.59999999999997,612.9,348.99999999999994
2019-12-25,336.7,824.1,1340.2,412.09999999999997
2019-12-26,118.79999999999995,683.3,865.7000000000002,319.3
2019-12-27,607.5,970.3999999999999,1902.2,378.1
2019-12-28,188.1,704.7,993.3000000000003,395.4000000000001
2019-12-29,138.20000000000002,626.0,837.8,433.4
2019-12-30,471.8,951.7000000000003,1675.0999999999997,534.1
2019-12-31,627.1,1054.3999999999999,2015.8999999999999,698.0999999999999
2020-01-01,487.3000000000001,1019.3,1766.6000000000001,843.0000000000001
2020-01-02,56.199999999999996,493.49999999999994,579.9,302.2
2020-01-03,122.3,758.2,946.0000000000001,315.4
2020-01-04,126.60000000000002,849.6999999999999,1043.1999999999998,332.9000000000001
2020-01-05,70.5,577.2,685.3,195.10000000000002
2020-01-06,105.3,599.1,760.3000000000001,359.0999999999999
2020-01-07,129.3,699.8000000000001,898.1,420.4
2020-01-08,226.2,869.6,1216.0,865.1
2020-01-09,96.20000000000002,540.4,688.0,310.40000000000003
2020-01-10,202.40000000000003,929.4999999999999,1239.7000000000003,400.00000000000006
2020-01-11,48.6,355.7,429.9,406.3999999999999
2020-01-12,50.30000000000001,418.0999999999999,495.0,210.6
2020-01-13,70.2,444.90000000000003,552.1999999999999,301.50000000000006
2020-01-14,56.65,426.79999999999995,513.3,291.9
2020-01-15,131.5,734.8999999999997,936.4999999999999,347.6
2020-01-16,83.0,524.0,651.3000000000001,388.3
2020-01-17,105.39999999999999,705.0999999999999,867.0,391.0
2020-01-18,247.89999999999998,993.5999999999999,1373.7,453.2
2020-01-19,859.7,1357.8,2676.2,607.9999999999999
2020-01-20,1874.8,1696.3,4570.699999999999,1389.6999999999998
2020-01-21,2195.6000000000004,1778.6,5144.8,1101.1000000000001
2020-01-22,2089.0,1581.5,4784.600000000001,996.2999999999998
2020-01-23,623.4000000000001,1335.0,2290.5,686.0000000000001
2020-01-24,579.7000000000002,1204.3000000000002,2093.1,620.9999999999999
2020-01-25,66.7,649.8000000000001,751.9000000000001,674.6999999999999
2020-01-26,67.4,485.9,589.2,545.3
2020-01-27,132.6,823.3000000000002,1026.0,323.3
2020-01-28,192.65000000000006,624.1500000000002,919.2499999999999,303.84999999999997
2020-01-29,167.29999999999998,539.7,796.3,663.1
2020-01-30,157.4,499.9,741.4999999999999,983.8000000000001
2020-01-31,118.09999999999998,360.7,541.6,326.90000000000003
2020-02-01,108.6,305.8,472.30000000000007,715.95
2020-02-02,69.5,304.09999999999997,410.00000000000006,488.20000000000005
2020-02-03,187.39999999999995,516.7,803.9000000000001,632.0
2020-02-04,182.1,593.1,872.0,614.6
2020-02-05,1006.3,1322.1999999999998,2864.7999999999997,1116.6
2020-02-06,1595.8000000000002,1521.6999999999996,3968.6000000000004,1351.7
2020-02-07,496.6999999999999,859.9999999999999,1621.4999999999998,972.5000000000001
2020-02-08,84.59999999999998,415.40000000000003,545.0,490.09999999999997
2020-02-09,30.900000000000002,126.2,173.99999999999997,426.9
2020-02-10,130.99999999999997,376.20000000000005,576.9000000000001,322.99999999999994
2020-02-11,137.89999999999998,422.1,633.5,504.4
2020-02-12,173.2,609.8999999999997,875.5,474.3999999999999
2020-02-13,163.2,657.9000000000001,908.0,279.6
2020-02-14,360.09999999999997,796.6,1348.3999999999999,904.1
2020-02-15,39.0,188.7,247.79999999999998,325.69999999999993
2020-02-16,29.0,208.59999999999997,253.54999999999998,112.14999999999999
2020-02-17,147.39999999999998,421.29999999999995,647.1999999999999,490.90000000000003
2020-02-18,245.7,561.5999999999999,938.3999999999999,498.09999999999997
2020-02-19,169.1,646.9,906.8000000000001,542.8
2020-02-20,446.09999999999997,793.8999999999997,1478.6000000000001,271.0
2020-02-21,207.10000000000002,521.7999999999998,839.0000000000001,646.3000000000001
2020-02-22,255.2,520.5999999999999,911.8000000000001,571.3999999999999
2020-02-23,47.10000000000001,303.9,376.2,203.39999999999998
2020-02-24,394.8,824.0999999999999,1429.8,265.99999999999994
2020-02-25,1145.1000000000001,1556.3000000000006,3312.0999999999995,464.6000000000001
2020-02-26,792.8000000000001,1255.6000000000001,2471.3000000000006,479.6000000000001
2020-02-27,413.19999999999993,1090.9,1724.2999999999997,381.09999999999997
2020-02-28,131.8,756.1999999999999,957.9999999999999,356.90000000000003
2020-02-29,33.9,290.6000000000001,342.59999999999997,394.3
2020-03-01,35.699999999999996,325.09999999999997,379.30000000000007,296.30000000000007
2020-03-02,386.19999999999993,1156.8,1748.4999999999998,421.29999999999995
2020-03-03,483.0,1239.3,1979.7,560.4
2020-03-04,290.09999999999997,1045.2999999999997,1490.7000000000003,490.8
2020-03-05,342.8,969.5000000000001,1495.1999999999996,401.59999999999997
2020-03-06,1156.7000000000003,1556.6,3330.3,816.7999999999998
2020-03-07,335.59999999999997,834.4000000000001,1348.8999999999999,628.1
2020-03-08,20.900000000000002,290.5,322.50000000000006,353.2
2020-03-09,489.79999999999995,798.5000000000001,1549.6999999999996,494.69999999999993
2020-03-10,474.5,831.0000000000001,1559.1000000000001,304.50000000000006
2020-03-11,235.09999999999994,623.3,983.8000000000001,397.8
2020-03-12,319.79999999999995,717.7000000000002,1208.1999999999996,603.1999999999999
2020-03-13,752.5,1238.5,2392.2000000000003,714.9000000000001
2020-03-14,252.9,645.8000000000001,1033.6000000000001,338.5
2020-03-15,41.7,431.30000000000007,495.2,247.4
2020-03-16,674.7999999999997,1383.8000000000002,2418.2999999999993,547.8000000000002
2020-03-17,263.5,776.9,1181.4,652.9
2020-03-18,644.5999999999999,1022.1000000000001,2010.6000000000001,657.6000000000003
2020-03-19,678.7,1268.1,2308.599999999999,538.1999999999999
2020-03-20,436.8,835.6,1505.3000000000002,540.0000000000001
