MeasurementDateGMT,Lewisham - New Cross: Nitric Oxide (ug/m3),Lewisham - New Cross: Nitrogen Dioxide (ug/m3),Lewisham - New Cross: Oxides of Nitrogen (ug/m3),Lewisham - New Cross: PM10 Particulate (ug/m3),Lewisham - New Cross: PM2.5 Particulate (ug/m3)
2018-03-19,610.1,1082.3,2018.0000000000002,643.3,357.49999999999994
2018-03-20,787.6318181818182,1318.7818181818186,2525.7818181818184,544.9,274.30000000000007
2018-03-21,1034.890909090909,1663.0909090909092,3248.2909090909097,774.4000000000001,445.99999999999994
2018-03-22,1147.472727272727,1574.0727272727272,3332.0727272727277,717.08,356.0
2018-03-23,844.1545454545454,1217.1545454545458,2510.754545454545,629.62,265.19999999999993
2018-03-24,468.80000000000007,1165.6000000000001,1884.0000000000002,766.1000000000001,575.6
2018-03-25,499.0999999999999,1207.3999999999999,1973.1,965.4,733.6000000000001
2018-03-26,1000.0000000000001,1534.4999999999998,3067.7,563.0,317.9
2018-03-27,864.1999999999999,1076.1000000000001,2401.0,408.5,238.50000000000003
2018-03-28,1002.1999999999999,1586.8000000000002,3123.7000000000007,382.95,280.1
2018-03-29,279.80000000000007,807.7,1236.8000000000002,329.7999999999999,192.4
2018-03-30,329.8,956.4000000000002,1462.2,303.7,196.4
2018-03-31,592.4,838.5,1746.6000000000004,353.40000000000003,292.2
2018-04-01,351.90000000000003,816.0999999999998,1355.8000000000002,342.99999999999994,265.7
2018-04-02,187.7,539.0000000000002,826.5,290.90000000000003,188.1
2018-04-03,184.20000000000002,478.95,761.05,334.0,222.40000000000003
2018-04-04,238.4,541.6,906.8000000000003,353.59999999999997,218.7
2018-04-05,509.8,783.1000000000001,1565.1000000000001,284.29999999999995,195.89999999999998
2018-04-06,397.50000000000006,943.0,1552.0,471.9000000000001,349.00000000000006
2018-04-07,646.0999999999999,1171.7000000000003,2162.4999999999995,806.2,612.4
2018-04-08,376.3,1032.7,1609.4,495.2999999999999,444.2999999999999
2018-04-09,656.5,1266.5,2273.3999999999996,611.8999999999999,546.4000000000001
2018-04-10,776.5000000000002,1642.3999999999999,2832.8,852.3,692.6
2018-04-11,838.1999999999998,1237.6,2522.5,1211.6000000000001,1055.6000000000001
2018-04-12,775.8000000000002,998.2,2187.6000000000004,965.0,861.4000000000001
2018-04-13,861.3999999999999,1172.2,2493.3,731.7000000000002,578.1
2018-04-14,342.3,1182.3000000000002,1707.7,949.0,829.7999999999998
2018-04-15,236.30000000000004,789.5999999999999,1152.2,697.8000000000001,584.6000000000001
2018-04-16,250.89999999999998,596.1999999999999,981.0999999999999,422.69999999999993,228.8
2018-04-17,139.29999999999998,524.0,736.7999999999998,375.09999999999997,235.20000000000002
2018-04-18,396.00000000000006,1089.6000000000001,1697.1000000000001,521.7,381.20000000000005
2018-04-19,1183.6000000000001,1901.3999999999996,3716.100000000001,1108.0000000000002,833.3000000000001
2018-04-20,1056.6,1658.3,3278.3999999999996,856.3999999999999,688.8000000000001
2018-04-21,516.1999999999999,1682.8000000000002,2474.3999999999996,1150.8000000000002,904.7000000000002
2018-04-22,389.5,1064.5,1661.9999999999998,808.2999999999998,614.0999999999999
2018-04-23,795.2,1056.3,2275.2000000000007,355.1,186.59999999999997
2018-04-24,585.9000000000001,779.3000000000001,1677.8,319.79999999999995,185.79999999999998
2018-04-25,930.9999999999999,1131.1,2558.7000000000007,343.90000000000003,204.70000000000002
2018-04-26,690.5,1012.0000000000001,2070.5,371.9000000000001,251.5
2018-04-27,369.0,1037.9999999999998,1603.7999999999997,384.79999999999995,267.2
2018-04-28,440.40000000000003,971.6,1646.5000000000002,364.0,297.8999999999999
2018-04-29,207.89999999999998,603.4,922.0000000000001,257.1,256.0
2018-04-30,453.59999999999997,859.7,1555.3,439.80000000000007,304.40000000000003
2018-05-01,635.7999999999998,998.1,1973.3000000000002,330.0000000000001,264.5
2018-05-02,397.65000000000003,859.4499999999999,1469.6500000000003,288.19999999999993,208.2
2018-05-03,959.4,1299.6000000000001,2770.6,485.70000000000005,378.09999999999997
2018-05-04,470.9,1184.3999999999999,1906.4,567.4000000000001,381.6999999999999
2018-05-05,692.6,1584.6999999999998,2646.7000000000003,752.5,549.55
2018-05-06,564.1999999999999,1698.9999999999998,2564.3,969.4999999999999,779.8
2018-05-07,261.29999999999995,1520.5,1921.1000000000001,1065.4,891.6000000000001
2018-05-08,815.9,1661.9,2913.4000000000005,886.4000000000001,668.8
2018-05-09,690.1,1108.5,2166.0,500.7000000000001,335.2
2018-05-10,613.0000000000001,1066.4,2006.1000000000001,464.0999999999999,316.09999999999997
2018-05-11,148.70000000000002,648.4999999999999,876.3,451.00000000000006,288.4
2018-05-12,459.29999999999995,1030.3000000000002,1733.6999999999998,553.0000000000001,458.99999999999994
2018-05-13,483.0000000000001,1071.6000000000001,1812.2,607.9000000000001,488.4
2018-05-14,357.9499999999999,769.8000000000001,1318.7,384.7,248.2
2018-05-15,398.8,904.5000000000001,1516.1,471.7,321.70000000000005
2018-05-16,371.8999999999999,721.3000000000001,1291.5000000000002,538.6,323.3000000000001
2018-05-17,481.8,860.8,1599.9999999999998,554.5,275.40000000000003
2018-05-18,686.9000000000002,1136.7000000000003,2190.0,579.6000000000001,335.70000000000005
2018-05-19,384.19999999999993,1041.3,1630.8000000000002,660.6000000000001,462.2
2018-05-20,294.00000000000006,854.0,1304.5000000000002,683.7000000000002,532.5
2018-05-21,606.3,1396.2999999999997,2326.0,981.4,742.9
2018-05-22,342.99999999999983,725.1999999999999,1251.5,774.1999999999998,577.8
2018-05-23,344.60000000000014,737.0999999999999,1265.4999999999998,749.8,505.2
2018-05-24,701.9999999999999,1189.2000000000003,2266.0999999999995,940.4,682.2
2018-05-25,651.9000000000001,1326.9,2325.9,862.6,723.5
2018-05-26,266.8,996.5999999999998,1405.1,1192.2999999999997,970.0000000000001
2018-05-27,168.5,772.5999999999999,1030.6999999999998,894.1999999999999,671.4000000000002
2018-05-28,198.60000000000002,779.5,1083.7999999999997,1079.7000000000003,855.3999999999997
2018-05-29,384.4,853.9,1443.2,718.6,552.0
2018-05-30,533.4,1099.3999999999999,1917.3,760.9000000000001,557.8
2018-05-31,625.6500000000001,1345.8500000000001,2305.2000000000003,1111.2,841.9000000000001
2018-06-01,297.3,764.6,1220.6,745.0,537.6
2018-06-02,546.1999999999999,998.0,1835.4,499.3,306.2
2018-06-03,241.10000000000002,836.3000000000002,1205.8999999999999,433.2,216.1
2018-06-04,478.2,966.5,1699.3999999999999,623.4000000000001,370.50000000000006
2018-06-05,455.5999999999999,794.9,1493.6000000000001,502.1,190.3
2018-06-06,488.29999999999995,870.9000000000001,1619.5,664.5,284.0
2018-06-07,532.9,987.7000000000002,1804.7,636.4,300.6
2018-06-08,507.5999999999999,928.6999999999998,1706.6999999999996,651.9,334.09999999999997
2018-06-09,343.59999999999997,792.4,1319.6000000000001,617.8000000000001,361.20000000000005
2018-06-10,279.9,693.9000000000001,1123.1000000000001,572.1000000000001,332.6
2018-06-11,581.9000000000002,966.4999999999999,1859.1,496.3,237.1
2018-06-12,592.5000000000001,850.6000000000001,1758.9000000000003,497.19999999999993,343.89310344827584
2018-06-13,522.2,788.6,1589.6999999999998,459.6999999999999,317.5758620689655
2018-06-14,502.50000000000006,731.5999999999999,1502.0,568.1,291.25862068965523
2018-06-15,739.0,1163.8,2297.1000000000004,637.0,264.9413793103448
2018-06-16,410.7,615.6999999999999,1245.2,495.30000000000007,238.62413793103445
2018-06-17,321.9000000000001,476.20000000000005,969.1999999999998,417.3,212.30689655172412
2018-06-18,645.9000000000002,718.7999999999998,1709.0999999999997,522.9,185.98965517241376
2018-06-19,761.6,601.4,1769.4999999999995,467.5000000000001,159.67241379310343
2018-06-20,703.9000000000001,510.09999999999997,1589.1,499.2,133.35517241379307
2018-06-21,519.4000000000001,613.4,1409.4000000000003,481.45000000000005,169.48275862068965
2018-06-22,657.5,875.8,1884.2999999999995,463.29999999999995,240.20000000000002
2018-06-23,465.80000000000007,852.6,1567.1,513.6,392.50000000000006
2018-06-24,283.7999999999999,896.4,1332.0000000000002,494.29999999999995,372.8
2018-06-25,395.8,1166.4999999999998,1773.1999999999998,622.1,433.6
2018-06-26,429.1,1111.1000000000001,1769.3999999999999,474.79999999999995,273.95
2018-06-27,562.5,1022.1,1884.6,524.7,284.8999999999999
2018-06-28,481.30000000000007,1041.8999999999999,1779.6999999999996,556.8000000000001,333.3
2018-06-29,488.9,1019.8000000000002,1769.8999999999999,516.1999999999999,290.5
2018-06-30,307.4,794.9,1265.8,485.3,270.9
2018-07-01,223.0,1062.5,1404.5,582.7,327.09999999999997
2018-07-02,539.7999999999998,1267.6999999999998,2095.8,490.80000000000007,245.39999999999998
2018-07-03,505.8,1064.1000000000001,1839.7000000000003,456.40000000000003,215.70000000000005
2018-07-04,408.4000000000001,932.7999999999998,1559.1,494.8,280.2
2018-07-05,566.9,1288.8,2158.2000000000003,756.4000000000001,542.1000000000001
2018-07-06,583.4000000000001,1489.0000000000002,2384.1,759.0000000000001,563.7
2018-07-07,337.29999999999995,1181.7,1698.6,838.0000000000001,671.0
2018-07-08,303.1000000000001,1112.0,1576.4999999999998,511.50000000000006,346.9
2018-07-09,543.0,1167.0,1999.3000000000004,514.3000000000001,289.8
2018-07-10,434.2999999999999,580.2,1246.5999999999997,371.2,233.00000000000003
2018-07-11,506.59999999999997,760.2,1537.1,482.59999999999997,278.3
2018-07-12,565.0000000000001,1133.5,2003.8000000000002,570.6,293.29999999999995
2018-07-13,526.0,1137.5,1943.9000000000005,510.40000000000003,320.59999999999997
2018-07-14,275.30000000000007,827.9999999999999,1249.5,455.69999999999993,312.8
2018-07-15,297.2,947.9999999999999,1403.8999999999996,426.90000000000003,317.59999999999997
2018-07-16,621.0000000000002,1244.8,2197.0000000000005,420.19999999999993,245.29999999999998
2018-07-17,877.7,990.7999999999998,2336.399999999999,305.29999999999995,177.8
2018-07-18,472.3,822.1,1545.6,342.0,171.60000000000005
2018-07-19,437.70000000000005,1144.3,1815.5000000000002,387.99999999999994,203.70000000000007
2018-07-20,280.9,853.2000000000002,1283.3999999999999,454.7999999999999,303.0
2018-07-21,352.5,1077.8,1618.4,561.5,463.0999999999999
2018-07-22,349.49999999999994,859.9000000000001,1395.9999999999998,400.30000000000007,288.9
2018-07-23,447.4000000000001,788.0999999999998,1474.1999999999998,375.00000000000006,222.99999999999994
2018-07-24,568.8000000000001,937.8000000000001,1809.9999999999998,442.5,288.29999999999995
2018-07-25,602.7,1169.1000000000001,2093.1,535.6,299.1
2018-07-26,495.29999999999995,1076.1000000000001,1836.0000000000002,756.2,547.7
2018-07-27,423.99999999999994,1052.1,1702.4000000000003,552.4,383.7000000000001
2018-07-28,295.00000000000006,349.09999999999997,801.2999999999998,403.8,157.50000000000003
2018-07-29,191.10000000000002,205.5,498.49999999999994,258.7,93.1
2018-07-30,278.35,312.65000000000003,739.4999999999999,282.9000000000001,152.00000000000003
2018-07-31,472.4,571.1,1295.7999999999997,353.84999999999997,187.5
2018-08-01,551.0999999999998,737.3000000000001,1582.8000000000002,335.7999999999999,165.79999999999998
2018-08-02,585.2,969.1999999999999,1866.2999999999997,394.8,238.8
2018-08-03,560.1999999999999,1235.1,2093.5,513.1999999999999,337.29999999999995
2018-08-04,295.4,692.3000000000001,1145.1999999999998,343.09999999999997,204.29999999999998
2018-08-05,274.2,802.1999999999999,1222.6,328.09999999999997,189.8
2018-08-06,445.0498181818181,1033.3825454545454,1715.1385454545461,475.4,321.2
2018-08-07,506.86690909090896,1074.4232727272727,1851.0152727272728,528.5,320.40000000000003
2018-08-08,550.224,1089.5040000000001,1932.9119999999994,465.25000000000006,163.55
2018-08-09,593.5810909090909,1104.5847272727274,2014.8087272727275,347.65,146.3727272727273
2018-08-10,636.9381818181818,1119.6654545454546,2096.705454545455,328.84999999999997,238.32727272727274
2018-08-11,680.2952727272725,1134.7461818181819,2178.6021818181816,317.69999999999993,200.40000000000003
2018-08-12,723.6523636363636,1149.826909090909,2260.4989090909085,251.70000000000002,140.4
2018-08-13,767.0094545454546,1164.9076363636361,2342.3956363636366,390.1,241.20000000000005
2018-08-14,810.3665454545454,1179.9883636363636,2424.2923636363635,337.4999999999999,201.6
2018-08-15,853.7236363636364,1195.069090909091,2506.1890909090903,346.6,218.69999999999996
2018-08-16,897.0807272727271,1210.1498181818179,2588.085818181818,349.59999999999997,209.0
2018-08-17,913.6120000000001,1192.052,2595.4560000000006,364.09999999999997,211.90000000000003
2018-08-18,470.3,517.3,1238.1000000000001,355.69999999999993,222.99999999999997
2018-08-19,378.70000000000005,405.7,986.5999999999999,307.90000000000003,205.80000000000004
2018-08-20,885.0,809.5,2166.0999999999995,334.3999999999999,227.1
2018-08-21,614.7000000000002,694.1999999999999,1636.9,251.9,153.89999999999998
2018-08-22,740.65,675.7,1811.4,344.59999999999997,247.70000000000002
2018-08-23,733.6,707.6,1832.7,312.40000000000003,237.79999999999998
2018-08-24,1131.9,898.2000000000002,2633.4,319.6,192.89999999999998
2018-08-25,814.9000000000001,805.3,2054.7999999999997,417.7,285.79999999999995
2018-08-26,354.0,435.2,978.0000000000001,264.59999999999997,194.69999999999996
2018-08-27,531.1000000000001,611.6999999999999,1425.9,295.7,193.10000000000005
2018-08-28,359.8,659.8,1210.6999999999998,309.2,211.89999999999998
2018-08-29,945.2,1100.9999999999998,2549.9000000000005,523.0,438.4
2018-08-30,794.7999999999998,977.5000000000003,2196.0000000000005,452.5,292.20000000000005
2018-08-31,667.4999999999998,957.9,1981.6999999999998,486.99999999999994,322.20000000000005
2018-09-01,318.0,722.3,1209.9999999999998,457.1000000000001,326.9000000000001
2018-09-02,323.40000000000003,937.0000000000001,1432.8999999999996,521.0,406.6000000000001
2018-09-03,517.3499999999999,1194.9999999999998,1988.2499999999998,619.7,481.8
2018-09-04,514.8000000000001,856.0999999999999,1645.6,513.3,393.6000000000001
2018-09-05,511.50000000000006,823.9,1608.0,441.3,341.6
2018-09-06,1075.1000000000001,1051.1,2700.1000000000004,488.40000000000003,370.0
2018-09-07,1057.5999999999997,1091.4,2713.1000000000004,326.49999999999994,211.6
2018-09-08,341.40000000000003,601.6,1125.3,291.4,229.2
2018-09-09,275.5,494.7,916.6999999999999,299.00000000000006,181.89999999999998
2018-09-10,582.1999999999999,638.4,1531.4,310.7,178.49999999999997
2018-09-11,406.70000000000005,429.80000000000007,1053.8,333.3,195.8
2018-09-12,851.1,892.6,2197.2999999999997,389.1000000000001,302.1
2018-09-13,1208.6999999999996,1102.7000000000003,2955.7000000000003,438.90000000000003,307.9
2018-09-14,748.4,933.6,2080.8999999999996,306.79999999999995,239.99999999999997
2018-09-15,426.60000000000014,637.7000000000002,1292.4,362.5999999999999,250.3
2018-09-16,197.80000000000004,346.9999999999999,650.2000000000002,294.80000000000007,165.1
2018-09-17,220.39999999999998,469.70000000000005,807.5,307.1,195.70000000000002
2018-09-18,310.59999999999997,357.00000000000006,833.1,347.7,180.60000000000002
2018-09-19,244.49999999999997,245.70000000000002,620.7,377.6,186.1
2018-09-20,216.19999999999996,205.39999999999995,536.0,421.4,209.09999999999997
2018-09-21,900.2000000000002,818.0,2198.3,288.34999999999997,169.7
2018-09-22,598.1,853.7,1771.3000000000002,305.90000000000003,178.10000000000002
2018-09-23,384.7,596.3000000000001,1185.9999999999998,307.1,230.0
2018-09-24,1149.1,1067.7,2829.0000000000005,468.24999999999994,318.3
2018-09-25,1081.5000000000005,896.1,2554.0999999999995,485.6,332.4
2018-09-26,917.9000000000001,1249.7,2656.8999999999996,493.99999999999994,357.6
2018-09-27,978.3999999999999,1359.1999999999996,2859.1999999999994,647.1999999999999,475.79999999999995
2018-09-28,522.6000000000001,720.7000000000002,1522.3,354.3,217.5
2018-09-29,843.3000000000001,1070.6,2363.6,575.6999999999999,436.0
2018-09-30,492.90000000000003,784.0999999999999,1540.1000000000001,384.09999999999997,292.7
2018-10-01,687.1,799.4000000000001,1852.5999999999997,320.40000000000003,242.00000000000003
2018-10-02,915.4000000000002,881.2,2284.5,299.50000000000006,173.3
2018-10-03,1236.2000000000003,1054.1000000000001,2949.8,387.20000000000005,258.8
2018-10-04,630.3000000000001,683.1,1649.8000000000002,422.69999999999993,294.2
2018-10-05,884.0999999999998,1060.2,2415.7000000000003,693.0000000000001,483.7999999999999
2018-10-06,414.00000000000006,667.6999999999999,1302.3999999999999,425.40000000000003,387.6000000000001
2018-10-07,339.5,753.0,1273.1,357.0,251.9
2018-10-08,514.6000000000001,858.9,1647.8,259.9,205.70000000000002
2018-10-09,467.59999999999997,861.9,1578.8000000000002,433.0,328.8
2018-10-10,1172.1,1680.8,3477.9,1086.5,912.4999999999999
2018-10-11,204.5,455.4000000000001,769.0,395.29999999999995,231.5
2018-10-12,148.49999999999997,318.3,546.3000000000001,339.2,160.6
2018-10-13,151.10000000000002,356.2,587.8,379.19999999999993,205.90000000000003
2018-10-14,317.9,661.2,1149.0,233.29999999999998,149.4
2018-10-15,854.9499999999999,1109.1999999999996,2419.8,431.0,266.4
2018-10-16,334.5999999999999,657.0,1170.0,469.25,344.7
2018-10-17,768.8000000000001,1066.0,2245.2000000000003,435.59999999999997,298.59999999999997
2018-10-18,733.0999999999998,1106.3999999999996,2230.6,403.3,265.59999999999997
2018-10-19,1787.5,1427.1,4168.1,689.9,511.20000000000005
2018-10-20,1291.5999999999997,1101.6000000000001,3081.7999999999997,843.3000000000001,762.4000000000001
2018-10-21,658.0000000000002,1003.6999999999999,2012.5000000000005,486.1000000000001,403.70000000000005
2018-10-22,880.5,998.5,2348.5000000000005,490.00000000000006,327.70000000000005
2018-10-23,1461.6000000000001,1372.3999999999999,3613.5,450.3,295.20000000000005
2018-10-24,1249.8000000000002,1239.7,3155.9000000000005,449.3,302.90000000000003
2018-10-25,1172.8000000000002,1290.6000000000001,3088.5000000000005,532.7,392.2000000000001
2018-10-26,955.9,1148.1000000000001,2613.9,299.4,245.20000000000002
2018-10-27,328.1,584.5,1087.6000000000001,271.7,183.2
2018-10-28,299.0,623.9999999999999,1082.5000000000002,160.00000000000003,123.80000000000001
2018-10-29,717.4000000000001,891.0,1990.9,286.90000000000003,182.89999999999995
2018-10-30,860.3,958.8000000000002,2277.6,399.59999999999997,231.20000000000002
2018-10-31,1111.6,1196.2000000000003,2900.2999999999997,381.2,282.29999999999995
2018-11-01,1041.9,1228.4999999999998,2826.0,406.09999999999997,414.30000000000007
2018-11-02,1781.7999999999997,1428.9999999999998,4161.0,652.0000000000001,559.9
2018-11-03,193.89999999999995,761.5999999999999,1059.4,438.29999999999995,420.30000000000007
2018-11-04,300.70000000000005,727.0000000000001,1187.8999999999999,553.8,467.90000000000003
2018-11-05,2278.4,1293.2,4786.0,1193.9999999999998,1026.6000000000001
2018-11-06,516.6000000000001,703.6,1496.1,544.5000000000001,437.4
2018-11-07,248.59999999999997,460.20000000000005,841.0,278.4,132.1
2018-11-08,230.10000000000002,601.3,953.4999999999999,320.90000000000003,159.0
2018-11-09,569.6,748.1999999999999,1621.4,325.59999999999997,226.3
2018-11-10,187.5,560.0000000000001,847.4999999999998,316.7,164.7
2018-11-11,147.9,435.3,661.9999999999999,240.9,147.3
2018-11-12,193.79999999999998,545.45,842.5,280.6000000000001,124.0
2018-11-13,442.2,724.9000000000001,1403.3999999999999,346.3,144.20000000000002
2018-11-14,605.5999999999999,732.0000000000001,1660.5,431.4000000000001,277.59999999999997
2018-11-15,403.3000000000001,744.2999999999998,1362.2999999999997,555.0,442.49999999999994
2018-11-16,719.1,874.6999999999999,1977.1000000000001,393.9999999999999,316.8
2018-11-17,673.1,1162.3,2194.6,635.9,546.4
2018-11-18,444.4,1105.2999999999997,1786.3999999999999,498.6000000000001,392.2999999999999
2018-11-19,448.4,869.5,1556.7,217.70000000000002,174.50000000000003
2018-11-20,672.9999999999999,1061.3000000000002,2093.5000000000005,457.40000000000003,295.09999999999997
2018-11-21,1064.0,1177.4,2808.6,711.6,518.5
2018-11-22,3531.5999999999995,1390.0999999999997,6805.200000000001,1262.5000000000002,1070.4
2018-11-23,1364.8,1371.0,3463.6,1045.5,871.1999999999999
2018-11-24,730.1999999999999,1251.1999999999998,2370.7999999999993,770.0999999999998,636.1
2018-11-25,453.9,929.1999999999999,1625.7,578.1,465.6000000000002
2018-11-26,821.6999999999999,1073.6000000000001,2333.6,469.50000000000006,324.8
2018-11-27,788.8499999999999,1075.9500000000003,2285.0500000000006,471.70000000000005,373.3000000000002
2018-11-28,172.20000000000002,483.7,747.5,286.2,168.3
2018-11-29,156.79999999999998,418.3,658.7,371.0,194.19999999999996
2018-11-30,406.8,794.5999999999999,1418.0000000000002,387.20000000000005,194.60000000000002
2018-12-01,189.79999999999998,559.7,850.6999999999998,330.49999999999994,220.30000000000007
2018-12-02,251.50000000000003,447.5,833.1,177.4,128.2
2018-12-03,621.1999999999999,911.3,1863.8000000000002,335.5,233.4
2018-12-04,1164.8,1372.7,3158.7000000000003,501.8999999999998,311.09999999999997
2018-12-05,473.50000000000006,935.6000000000003,1661.6999999999996,318.6,222.4
2018-12-06,459.40000000000003,794.3000000000003,1498.8,538.7000000000002,240.00000000000003
2018-12-07,562.0000000000001,772.5999999999999,1634.2000000000003,279.95,122.3
2018-12-08,508.09999999999997,782.6999999999999,1561.7,379.8999999999999,239.8
2018-12-09,538.0999999999999,884.4,1709.7,272.09999999999997,257.1
2018-12-10,1709.2000000000003,1611.5000000000002,4232.9,449.5,303.3
2018-12-11,1344.5000000000002,1242.6,3303.9,651.8,475.40000000000003
2018-12-12,534.7,1171.4000000000003,1991.6000000000001,488.0999999999999,318.0
2018-12-13,907.2500000000001,1271.65,2662.8499999999995,604.8000000000001,438.1
2018-12-14,1132.1,1238.6999999999998,2975.0,751.6,537.5
2018-12-15,365.09999999999997,775.5,1335.3999999999999,482.6,414.7
2018-12-16,183.1,654.1,935.0,287.29999999999995,137.6
2018-12-17,897.3000000000001,1174.5,2550.5000000000005,360.90000000000003,186.4
2018-12-18,160.79999999999998,435.50000000000006,681.6,313.49999999999994,182.2
2018-12-19,190.4,645.9,937.8000000000001,290.8,163.7
2018-12-20,438.1000000000001,724.1999999999999,1395.3999999999996,336.3,147.8
2018-12-21,487.19999999999993,722.5000000000001,1469.3,427.2,205.9
2018-12-22,708.3999999999997,1096.6000000000001,2182.7,392.50000000000006,270.50000000000006
2018-12-23,399.4,765.3999999999999,1377.1000000000001,220.10000000000005,157.8
2018-12-24,1062.8999999999999,1179.3,2809.8000000000006,635.9000000000001,530.3
2018-12-25,831.8000000000001,936.5999999999999,2212.1,452.69999999999993,472.7
2018-12-26,205.0,748.4999999999999,1062.8,459.09999999999997,378.6
2018-12-27,2078.2999999999997,1246.2999999999997,4432.8,1017.3000000000001,943.4999999999999
2018-12-28,1851.7,1453.7,4293.000000000001,763.9000000000001,659.6999999999999
2018-12-29,814.7,1145.2,2394.4000000000005,423.1,335.59999999999997
2018-12-30,813.5000000000001,1107.3,2354.8,357.3,315.00000000000006
2018-12-31,673.5999999999999,988.0999999999999,2020.9000000000003,315.4,250.9
2019-01-01,410.9000000000001,832.8000000000002,1463.5999999999997,306.5,164.29999999999998
2019-01-02,406.19999999999993,886.7999999999998,1509.5,455.95,211.6
2019-01-03,700.5999999999999,1231.1000000000001,2305.6000000000004,520.0,285.8
2019-01-04,1432.3,1523.3,3719.4,747.0,693.7
2019-01-05,578.7,1102.1999999999998,1989.1999999999998,649.9000000000001,487.7000000000001
2019-01-06,999.1999999999999,1493.2,3025.2,671.6999999999998,508.6
2019-01-07,840.0,1168.7,2456.5,463.40000000000003,266.20000000000005
2019-01-08,492.25,941.5000000000001,1696.1999999999996,406.4,217.50000000000006
2019-01-09,417.3,895.7999999999997,1535.1999999999998,343.00000000000006,189.20000000000005
2019-01-10,2333.1000000000004,1630.4000000000003,5208.199999999999,912.8000000000001,730.4000000000001
2019-01-11,1232.0,1396.8999999999999,3285.9,592.0,464.69999999999993
2019-01-12,803.5,1160.0,2392.3999999999996,308.1,244.70000000000002
2019-01-13,442.1,758.1000000000001,1436.1,254.70000000000005,206.4
2019-01-14,831.3000000000001,1140.7,2414.8,351.59999999999997,249.50000000000003
2019-01-15,974.9,1190.6000000000001,2685.5,313.7,272.4
2019-01-16,478.9000000000001,759.3000000000001,1493.2,264.5,259.9
2019-01-17,841.6000000000001,1206.5000000000002,2496.5,462.2000000000001,357.7
2019-01-18,667.1,1104.6000000000001,2127.8000000000006,473.4999999999999,409.6000000000001
2019-01-19,384.09999999999997,914.9000000000001,1503.3999999999999,545.8,419.2
2019-01-20,1000.4999999999997,1285.9999999999998,2820.000000000001,857.4,783.1999999999999
2019-01-21,1815.5000000000002,1257.9,4041.9999999999995,973.7,890.2789473684213
2019-01-22,1212.1,1484.6000000000001,3343.3000000000006,426.8,787.0105263157895
2019-01-23,952.0999999999999,1229.5,2689.2,529.4999999999999,674.8421052631577
2019-01-24,2534.5000000000005,1922.1000000000004,5807.999999999999,840.1,562.6736842105263
2019-01-25,1963.0000000000002,1602.3999999999999,4612.700000000001,636.9,450.5052631578948
2019-01-26,358.19999999999993,606.1,1155.7,278.4,338.33684210526314
2019-01-27,246.99999999999997,506.40000000000003,885.1999999999999,286.00000000000006,216.05263157894743
2019-01-28,794.2999999999998,1153.5,2370.9,431.3,304.29999999999995
2019-01-29,453.5,1120.8,1816.4000000000003,355.2,272.20000000000005
2019-01-30,1778.6999999999998,1701.5,4428.9,616.2,283.8180952380952
2019-01-31,1648.5,1330.3,3858.0,703.1999999999999,314.60571428571427
2019-02-01,493.5,1062.6,1819.3000000000002,434.35,316.80000000000007
2019-02-02,310.0,707.5999999999999,1183.3000000000002,440.69999999999993,318.9942857142857
2019-02-03,672.3999999999999,1095.8999999999999,2126.9,476.80000000000007,310.1819047619048
2019-02-04,464.49999999999994,775.9,1488.1,325.05147058823525,196.96428571428572
2019-02-05,251.64999999999998,742.8500000000001,1128.9500000000003,463.570588235294,242.5857142857143
2019-02-06,430.0000000000001,885.1,1544.2000000000003,281.4529411764706,170.29999999999998
2019-02-07,521.4999999999999,720.1999999999999,1519.6,219.97500000000002,138.53636363636363
2019-02-08,172.69999999999996,372.59999999999997,637.1,292.50000000000006,197.26363636363635
2019-02-09,334.2,531.9,1044.5,386.75,213.5
2019-02-10,519.7,876.0,1672.6,219.70000000000005,167.9
2019-02-11,1040.8,1376.6999999999998,2972.5000000000005,428.45,265.0
2019-02-12,1110.2,1275.8,2978.3999999999996,506.8999999999999,332.0
2019-02-13,328.7,856.4000000000002,1360.6000000000001,555.95,389.2
2019-02-14,1364.1,1401.0000000000002,3492.5000000000005,829.8,614.9000000000001
2019-02-15,1519.0,1372.3000000000002,3701.3,1094.1999999999998,894.6999999999998
2019-02-16,360.6,872.1999999999999,1425.4999999999998,788.0,669.7
2019-02-17,388.8,819.3999999999999,1416.4999999999998,708.3000000000001,544.2
2019-02-18,370.0,835.9000000000001,1403.1,387.9000000000001,282.90000000000003
2019-02-19,852.7,1154.5,2462.399999999999,466.35,234.89999999999998
2019-02-20,304.6000000000001,625.7999999999998,1092.6999999999998,389.4000000000001,280.5
2019-02-21,628.1,999.0,1962.4,578.8,399.00000000000006
2019-02-22,1087.5,1257.7,2924.7000000000003,697.9,578.9
2019-02-23,825.9999999999999,1069.8,2336.0,899.1,826.7
2019-02-24,1532.2,1492.2999999999997,3841.500000000001,1132.6999999999998,998.8999999999999
2019-02-25,2657.8000000000006,1937.1,6012.0,1372.7,1122.8
2019-02-26,3579.7999999999997,2150.6000000000004,7639.600000000001,1616.3000000000002,1237.8
2019-02-27,2853.1,1775.0999999999997,6149.8,1508.1,1251.8
2019-02-28,1176.6,1349.1,3153.699999999999,674.4,597.6000000000001
2019-03-01,855.4,1126.9999999999998,2438.8,747.5999999999999,591.5999999999999
