MeasurementDateGMT,Greenwich - A206 Burrage Grove: Nitric Oxide (ug/m3),Greenwich - A206 Burrage Grove: Nitrogen Dioxide (ug/m3),Greenwich - A206 Burrage Grove: Oxides of Nitrogen (ug/m3),Greenwich - A206 Burrage Grove: PM10 Particulate (ug/m3),Greenwich - A206 Burrage Grove: PM2.5 Particulate (ug/m3)
2018-12-14,803.4000000000001,1078.5000000000002,2310.3999999999996,686.4,545.2
2018-12-15,58.80000000000001,459.40000000000003,549.1,437.29999999999995,373.79999999999995
2018-12-16,53.800000000000004,538.6999999999999,621.1,222.0,100.9
2018-12-17,134.2,710.0,915.6000000000001,280.9,140.89999999999998
2018-12-18,44.5,294.1,362.6,271.4,162.99999999999997
2018-12-19,71.80000000000001,547.7,657.7000000000002,152.99999999999997,87.20000000000002
2018-12-20,70.6,524.4,632.8999999999999,209.20000000000002,112.50000000000003
2018-12-21,46.10000000000001,366.90000000000003,437.70000000000005,333.1,157.6
2018-12-22,88.9,613.6000000000001,750.0,311.7,159.1
2018-12-23,176.50000000000003,639.2,910.0,205.59999999999997,125.9
2018-12-24,1442.6,1221.3,3433.3,521.5,439.4999999999999
2018-12-25,1171.3000000000004,950.6,2745.999999999999,484.8000000000001,413.29999999999995
2018-12-26,260.0,684.1999999999999,1082.7,331.0999999999999,295.9
2018-12-27,3350.900000000001,1424.3,6562.1,1004.5,919.3000000000001
2018-12-28,1091.9999999999998,1155.1000000000001,2829.2999999999997,683.7,597.0000000000001
2018-12-29,174.20000000000002,777.5999999999999,1044.9,321.3,228.8
2018-12-30,177.49999999999997,795.6000000000001,1067.8,290.19999999999993,253.3
2018-12-31,191.40000000000003,856.1000000000001,1149.7,259.59999999999997,188.29999999999998
2019-01-01,127.90000000000002,629.0,825.0,292.1,171.39999999999995
2019-01-02,492.1,1047.8,1802.1,342.0,169.0
2019-01-03,768.7,1333.0999999999997,2511.8000000000006,446.49999999999994,293.3
2019-01-04,1004.7,1490.4000000000003,3030.7999999999997,756.5999999999999,609.4000000000001
2019-01-05,499.29999999999995,1146.1999999999998,1911.9,523.4,448.4000000000001
2019-01-06,363.1,1231.8,1789.0999999999997,543.0999999999999,399.5
2019-01-07,91.89999999999999,766.7499999999998,907.6999999999998,398.5,260.1
2019-01-08,477.9,1029.3,1761.9,396.00000000000006,182.6
2019-01-09,750.7000000000002,1137.7999999999997,2289.3999999999996,321.69999999999993,189.50000000000006
2019-01-10,1212.3000000000004,1358.3999999999999,3217.4999999999995,825.3,673.6000000000001
2019-01-11,893.1999999999998,1312.2999999999997,2681.7000000000007,536.5,418.20000000000005
2019-01-12,106.5,709.6999999999999,872.9000000000001,228.09999999999997,163.90000000000003
2019-01-13,58.6,463.0,552.5000000000001,216.29999999999998,128.70000000000002
2019-01-14,317.8,1075.8,1563.2,378.79999999999995,201.60000000000002
2019-01-15,72.6,739.8000000000001,850.9999999999999,246.9,172.3
2019-01-16,100.39999999999999,618.9,772.7,188.0,145.0
2019-01-17,425.00000000000006,1089.5999999999997,1741.4,294.40000000000003,190.60000000000002
2019-01-18,881.3999999999997,1089.2000000000003,2440.8,425.69999999999993,318.79999999999995
2019-01-19,300.2,709.3,1169.8000000000002,481.7000000000001,375.70000000000005
2019-01-20,1205.8,1334.6,3183.1,814.0999999999999,728.9000000000001
2019-01-21,1427.1999999999996,1224.0000000000002,3412.2000000000003,919.2999999999998,915.2999999999998
2019-01-22,419.8,1067.6,1711.0000000000002,293.79999999999995,245.2
2019-01-23,1047.6,1338.6000000000001,2944.1999999999994,423.8999999999999,416.29999999999995
2019-01-24,1437.2499999999998,1611.2500000000002,3815.5500000000006,694.5999999999999,679.8000000000001
2019-01-25,496.1,1218.9999999999998,1979.7000000000003,497.10000000000014,459.59999999999997
2019-01-26,34.7,351.00000000000006,404.2,158.2,127.30000000000001
2019-01-27,101.29999999999998,453.50000000000006,609.1,230.70000000000005,145.0
2019-01-28,569.6,1200.4,2073.7999999999997,329.30000000000007,207.8
2019-01-29,149.4,891.4000000000001,1120.2999999999997,295.70000000000005,254.9
2019-01-30,1190.8999999999999,1461.6,3287.3999999999996,441.0,336.4
2019-01-31,1770.8999999999999,1380.3999999999999,4096.000000000001,568.3,527.9000000000001
2019-02-01,545.7,999.3000000000001,1836.3000000000002,393.79999999999995,366.5
2019-02-02,191.2,594.6999999999999,887.7999999999998,329.1,321.40000000000003
2019-02-03,171.5,757.2,1020.4,306.5,261.09999999999997
2019-02-04,240.39999999999998,649.6999999999998,1018.1,236.9,212.10000000000005
2019-02-05,233.79999999999998,685.8999999999999,1045.2999999999997,257.29999999999995,497.66122448979587
2019-02-06,116.70000000000002,678.0,856.8999999999999,180.8,513.138775510204
2019-02-07,46.6,387.1,458.5,187.10000000000002,528.6163265306121
2019-02-08,27.599999999999998,258.8,301.4,216.39999999999998,544.0938775510203
2019-02-09,28.1,265.6,309.0999999999999,286.90000000000003,559.5714285714287
2019-02-10,85.2,597.4000000000001,728.3,119.9,575.0489795918367
2019-02-11,590.1999999999999,1237.6999999999998,2142.7,320.00000000000006,590.526530612245
2019-02-12,143.5,811.8000000000002,1031.6,313.4,606.0040816326531
2019-02-13,324.4,827.3999999999999,1324.7,435.80000000000007,621.4816326530611
2019-02-14,1365.45,1303.2499999999998,3396.5999999999995,751.9999999999999,636.9591836734694
2019-02-15,1917.1,1325.2,4264.9,841.4,652.4367346938776
2019-02-16,121.60000000000001,733.1999999999999,919.6999999999998,678.1,667.9142857142858
2019-02-17,226.60000000000002,672.7000000000002,1020.6000000000001,631.1,480.9969387755103
2019-02-18,54.0,662.3999999999999,745.5,346.40000000000003,195.09999999999997
2019-02-19,60.79999999999998,567.0,660.0999999999999,306.9,126.22500000000004
2019-02-20,35.7,454.99999999999994,509.3,324.9,219.02499999999995
2019-02-21,67.8,670.7000000000003,775.2999999999998,508.29999999999995,359.0
2019-02-22,979.1999999999999,1238.0999999999997,2739.3000000000006,758.9999999999999,600.6
2019-02-23,986.9,1097.6999999999998,2610.8,850.6,784.1
2019-02-24,1672.0000000000002,1618.3000000000002,4181.700000000001,1028.6,955.4999999999999
2019-02-25,3713.6000000000004,2242.8,7937.1,1338.0000000000002,1269.0644067796609
2019-02-26,3782.2000000000007,2447.2999999999997,8247.099999999999,1532.5,1179.864406779661
2019-02-27,2894.0999999999995,2049.5,6486.700000000001,1461.1,1198.2711864406779
2019-02-28,202.20000000000002,967.4,1277.6999999999998,645.2,575.9999999999998
2019-03-01,517.3,1113.4,1906.5999999999997,720.4000000000002,633.8000000000001
2019-03-02,56.5,435.0,521.3,295.9,150.2
2019-03-03,24.600000000000005,232.1,270.1,205.00000000000003,107.19999999999999
2019-03-04,70.2,458.6,566.9,169.19999999999996,90.95
2019-03-05,56.99999999999999,436.3999999999999,523.4999999999999,191.00000000000003,110.70000000000002
2019-03-06,44.2,303.1000000000001,371.30000000000007,257.70000000000005,137.4
2019-03-07,52.9,380.19999999999993,461.59999999999997,162.1,-47.665138529001396
2019-03-08,94.2,548.5,692.6,198.1,-47.02220450468407
2019-03-09,57.29999999999999,425.4,512.9000000000001,382.70000000000005,-46.37927048036675
2019-03-10,63.5,392.5,489.80000000000007,162.8,-45.73633645604943
2019-03-11,144.09999999999997,646.3999999999999,867.0999999999998,273.40000000000003,-45.093402431732116
2019-03-12,63.29999999999999,406.6,503.90000000000003,176.29999999999998,-44.450468407414796
2019-03-13,103.9,522.9000000000001,681.9000000000001,319.59999999999997,-43.80753438309746
2019-03-14,105.10000000000001,553.3,714.2999999999998,233.1,-43.16460035878014
2019-03-15,61.199999999999996,378.4000000000001,472.20000000000005,139.6,-42.52166633446282
2019-03-16,25.799999999999997,193.09999999999994,233.00000000000003,205.1,-41.8787323101455
2019-03-17,61.99999999999999,488.69999999999993,583.6999999999998,124.8,-41.23579828582818
2019-03-18,297.2,1136.3999999999999,1592.3,327.99999999999994,-40.59286426151086
2019-03-19,133.6,804.5999999999999,1009.4000000000002,310.29999999999995,-39.949930237193534
2019-03-20,68.60000000000001,624.3999999999999,728.9000000000001,269.70000000000005,-39.30699621287622
2019-03-21,175.7,792.1,1061.3,329.7,-38.664062188558894
2019-03-22,73.5,597.6,709.9,383.9,-38.02112816424158
2019-03-23,325.0,1030.3999999999999,1528.9,467.7000000000001,-37.37819413992426
2019-03-24,297.5,1061.8000000000004,1518.1000000000004,456.0,-36.735260115606934
2019-03-25,300.09999999999997,919.4,1379.4999999999998,412.79999999999995,-36.09232609128962
2019-03-26,672.5999999999999,1503.5000000000002,2535.2000000000003,619.6,-35.449392066972294
2019-03-27,679.9,1553.4,2596.1000000000004,486.0999999999999,-34.806458042654974
2019-03-28,596.0500000000001,1450.5500000000002,2364.2,609.3000000000001,-34.16352401833765
2019-03-29,1308.5,1538.5000000000002,3544.8,985.8000000000001,-33.52058999402033
2019-03-30,1324.6000000000004,1602.5,3633.200000000001,1355.3000000000002,-32.87765596970301
2019-03-31,137.20000000000002,718.5000000000001,928.6999999999998,677.7000000000002,-32.23472194538569
2019-04-01,453.09999999999985,1118.8,1813.2000000000003,485.20000000000016,-31.591787921068367
2019-04-02,201.69999999999996,1069.9999999999998,1379.1,567.3,-30.948853896751043
2019-04-03,441.80000000000007,1200.3999999999999,1877.6,379.79999999999995,-30.305919872433723
2019-04-04,168.26999999999998,1022.46,1279.17,214.09999999999997,-29.6629858481164
2019-04-05,301.28000000000003,1311.14,1771.8799999999999,390.6,-29.020051823799083
2019-04-06,274.40000000000003,923.2,1343.9,455.1,-28.377117799481763
2019-04-07,307.9,786.7,1258.9,1072.7,-27.73418377516444
2019-04-08,855.9000000000001,1495.1999999999998,2807.5,1149.3999999999999,-27.091249750847116
2019-04-09,402.8,1056.3999999999999,1674.0000000000002,946.2000000000002,-26.448315726529795
2019-04-10,248.89999999999998,828.2999999999998,1210.1,454.7,-25.805381702212475
2019-04-11,327.6,1035.3,1537.5000000000002,370.99999999999994,-25.162447677895155
2019-04-12,363.3,1174.1999999999998,1731.7999999999997,421.8,-24.519513653577835
2019-04-13,238.20000000000005,993.4999999999999,1358.6,378.20000000000005,-23.876579629260515
2019-04-14,161.00000000000003,808.5000000000001,1055.6999999999998,519.8000000000001,-23.233645604943195
2019-04-15,418.70000000000005,1204.7,1846.3999999999999,940.9,-22.59071158062587
2019-04-16,939.5999999999997,1577.4,3018.0,1233.8999999999999,-21.94777755630855
2019-04-17,518.7,1321.7000000000003,2116.9999999999995,1376.1999999999998,-21.304843531991235
2019-04-18,550.0000000000001,1458.3,2301.9,1265.5000000000002,-20.661909507673908
2019-04-19,290.5,1417.2,1863.1999999999996,946.0000000000002,-20.01897548335659
2019-04-20,206.99999999999997,1177.7,1494.8,853.0,-19.376041459039268
2019-04-21,146.99999999999997,1353.6000000000001,1578.8999999999999,1041.3,-18.733107434721944
2019-04-22,171.8,1482.5,1746.1000000000001,1519.1,-18.090173410404624
2019-04-23,654.9999999999998,1829.5999999999997,2834.2,1052.7,-17.4472393860873
2019-04-24,414.0,880.3000000000001,1514.8999999999999,678.5999999999999,-16.80430536176998
2019-04-25,40.300000000000004,328.19999999999993,390.1,202.6,-16.161371337452657
2019-04-26,114.19999999999997,419.9000000000001,595.1000000000001,247.0,-15.518437313135337
2019-04-27,54.4,360.8,443.7999999999999,263.4000000000001,-14.875503288818019
2019-04-28,195.49999999999997,690.6999999999999,990.6999999999999,280.29999999999995,-14.232569264500697
2019-04-29,538.1999999999999,1240.1,2065.3999999999996,566.7,-13.589635240183377
2019-04-30,505.8999999999999,1224.8000000000002,2000.3,640.5,-12.946701215866057
2019-05-01,226.2,1116.3999999999999,1463.3000000000002,573.4,-12.303767191548737
2019-05-02,233.8,1008.5,1366.6000000000001,390.59999999999997,-11.660833167231416
2019-05-03,359.0,1013.6,1563.6000000000006,379.70000000000005,-11.017899142914095
2019-05-04,166.8,527.1,782.9,285.9,-10.374965118596775
2019-05-05,102.10000000000002,610.6999999999999,767.1,343.2999999999999,-9.732031094279453
2019-05-06,78.39999999999999,663.9,784.6,250.2,-9.08909706996213
2019-05-07,58.0,485.79999999999995,574.6,324.5,-8.44616304564481
2019-05-08,60.1,459.8,551.9000000000001,305.19999999999993,-7.803229021327486
2019-05-09,321.3,995.5,1488.3,374.4999999999999,-7.1602949970101655
2019-05-10,89.39999999999998,657.3999999999999,794.3999999999997,288.3,-6.5173609726928445
2019-05-11,413.40000000000003,1203.3000000000002,1837.1999999999998,446.4,-5.874426948375524
2019-05-12,241.79999999999995,843.7000000000002,1214.1999999999998,326.99999999999994,-5.231492924058203
2019-05-13,543.7000000000002,1180.7499999999998,2014.0999999999997,336.1000000000001,-4.588558899740883
2019-05-14,340.6,1043.2,1565.6999999999998,342.09999999999997,-3.9456248754235625
2019-05-15,431.0999999999999,1098.3999999999999,1759.2999999999997,621.8999999999997,-3.302690851106241
2019-05-16,316.19999999999993,1114.0999999999997,1598.3999999999999,475.79999999999995,-2.6597568267889193
2019-05-17,572.0,1250.6,2127.8,529.5999999999999,-2.016822802471598
2019-05-18,353.59999999999997,1151.2000000000003,1693.0000000000002,541.5,-1.3738887781542766
2019-05-19,370.9999999999999,1127.2,1696.1000000000001,780.7,-0.7309547538369556
2019-05-20,414.3,1203.8999999999999,1838.9999999999998,543.3,-0.08802072951963402
2019-05-21,321.3999999999999,1215.7,1708.2,354.6,0.5549132947976863
2019-05-22,238.19999999999996,836.3499999999999,1202.0000000000002,312.99999999999994,1.197847319115008
2019-05-23,33.6,516.7,568.4,279.0,1.840781343432329
2019-05-24,236.8,911.5999999999998,1274.5,344.7,2.48371536774965
2019-05-25,142.1,732.9000000000002,950.5,268.09999999999997,3.1266493920669713
2019-05-26,77.10000000000001,392.8999999999999,511.3,237.8,3.7695834163842923
2019-05-27,71.9,491.70000000000005,602.1999999999999,258.1,4.412517440701613
2019-05-28,221.49999999999994,686.1,1026.1000000000001,189.6,5.055451465018934
2019-05-29,114.69999999999997,444.09999999999997,620.3,257.94999999999993,5.698385489336256
2019-05-30,77.04999999999998,371.45,489.15000000000003,230.29999999999998,6.341319513653577
2019-05-31,74.69999999999999,399.89999999999986,514.3000000000001,200.6,6.984253537970897
2019-06-01,59.2,356.49999999999994,447.1999999999999,250.49999999999997,7.627187562288219
2019-06-02,36.300000000000004,299.59999999999997,354.79999999999995,281.8,8.270121586605539
2019-06-03,51.09999999999998,356.50000000000006,434.9999999999999,280.1,8.91305561092286
2019-06-04,178.3,641.8000000000001,914.8999999999999,387.6,9.555989635240183
2019-06-05,55.10000000000001,370.2999999999999,454.3,248.70000000000002,10.198923659557504
2019-06-06,56.800000000000004,342.00000000000006,429.09999999999997,176.2,10.841857683874824
2019-06-07,247.3,880.6999999999999,1259.7999999999997,346.5,11.484791708192146
2019-06-08,57.49999999999999,318.1,406.50000000000006,183.75000000000006,12.127725732509466
2019-06-09,61.9,418.70000000000005,513.9000000000001,222.89999999999998,12.770659756826786
2019-06-10,476.70000000000005,935.7000000000002,1666.5000000000002,301.1,13.413593781144108
2019-06-11,193.6,534.9,831.8,196.3,14.05652780546143
2019-06-12,440.3,1043.7000000000003,1719.0000000000002,329.0,14.699461829778752
2019-06-13,54.09999999999999,330.2000000000001,412.80000000000007,244.3,15.342395854096072
2019-06-14,49.599999999999994,318.6000000000001,395.1,213.20000000000002,15.985329878413395
2019-06-15,41.199999999999996,300.30000000000007,363.29999999999995,200.10000000000005,16.628263902730716
2019-06-16,42.199999999999996,239.8,304.6,191.60000000000005,17.271197927048036
2019-06-17,39.6,319.19999999999993,379.8999999999999,224.89999999999998,17.91413195136536
2019-06-18,314.69999999999993,888.1999999999998,1370.5,314.3,18.55706597568268
2019-06-19,344.50000000000006,1006.6,1534.8,495.90000000000003,19.200000000000003
2019-06-20,70.50000000000001,437.4000000000001,545.7000000000002,254.40000000000003,19.84293402431732
2019-06-21,137.19999999999996,674.3,885.0,215.10000000000002,20.48586804863464
2019-06-22,77.5,538.6,657.6,258.65,21.128802072951963
2019-06-23,102.60000000000001,817.4000000000001,974.6999999999999,605.5,21.77173609726929
2019-06-24,203.99999999999997,795.2999999999998,1108.1,616.7500000000001,22.41467012158661
2019-06-25,424.2,1083.0000000000002,1733.6999999999996,697.8499999999999,23.057604145903927
2019-06-26,280.6,793.1999999999998,1223.2999999999997,397.40000000000003,23.70053817022125
2019-06-27,271.0,696.8000000000001,1112.4,418.3,24.34347219453857
2019-06-28,222.20000000000005,686.9999999999999,1027.1000000000004,572.4000000000002,24.98640621885589
2019-06-29,175.4,738.7999999999998,1007.5999999999999,644.4,25.62934024317321
2019-06-30,58.3,369.9000000000001,459.09999999999997,343.80000000000007,26.27227426749053
2019-07-01,146.69999999999996,513.8000000000001,739.0000000000001,319.40000000000003,26.915208291807854
2019-07-02,311.20000000000005,809.7,1286.7,351.6000000000001,27.558142316125174
2019-07-03,329.0999999999999,844.1,1348.6000000000004,409.00000000000006,28.201076340442494
2019-07-04,392.80000000000007,1105.2,1707.9999999999995,436.59999999999997,28.844010364759818
2019-07-05,219.2,989.5,1325.5,474.0999999999999,29.48694438907714
2019-07-06,332.69999999999993,736.1000000000001,1246.6,309.7000000000001,30.129878413394454
2019-07-07,162.79999999999998,514.8000000000001,764.3,330.7,30.772812437711778
2019-07-08,256.6,656.0,1050.0,409.1,31.415746462029105
2019-07-09,49.29999999999999,472.40000000000003,547.7,349.1999999999999,32.058680486346425
2019-07-10,66.49999999999999,519.9,621.6,390.50000000000006,32.701614510663745
2019-07-11,148.70000000000002,725.7000000000002,953.9,345.3,33.34454853498107
2019-07-12,182.8,637.4999999999999,918.2,291.2,33.987482559298385
2019-07-13,230.70000000000002,730.1,1084.0,273.9,34.63041658361571
2019-07-14,180.4,588.0999999999999,864.2,258.59999999999997,35.27335060793303
2019-07-15,366.9,807.6999999999999,1370.3,276.09999999999997,35.91628463225035
2019-07-16,176.9,750.4000000000001,1022.0,389.3,36.55921865656767
2019-07-17,37.99999999999999,436.0,494.3000000000001,335.3,37.20215268088499
2019-07-18,94.4,537.8,682.5999999999999,319.25000000000006,37.84508670520231
2019-07-19,73.20000000000002,372.09999999999997,484.7,247.60000000000005,38.48802072951964
2019-07-20,59.89999999999999,342.3,434.3,199.29999999999998,39.13095475383695
2019-07-21,45.50000000000001,285.29999999999995,354.29999999999995,217.59999999999997,39.77388877815428
2019-07-22,61.1,337.8,431.80000000000007,319.4333333333333,40.4168228024716
2019-07-23,213.10000000000002,845.1,1171.5000000000002,490.36666666666673,41.05975682678891
2019-07-24,48.800000000000004,671.1999999999999,746.6000000000001,478.5,41.70269085110624
2019-07-25,275.40000000000003,986.5999999999999,1408.6999999999996,619.35,42.34562487542355
2019-07-26,156.20000000000002,642.4,882.1999999999998,382.1000000000001,42.98855889974089
2019-07-27,137.39999999999995,628.2,839.0,263.9,43.6314929240582
2019-07-28,81.19999999999999,455.40000000000003,579.9,261.4,44.27442694837553
2019-07-29,39.199999999999996,330.40000000000003,390.7,268.7,44.91736097269285
2019-07-30,29.100000000000005,223.10000000000002,267.8,323.0999999999999,45.56029499701016
2019-07-31,46.8,335.1000000000001,406.5,252.5,46.20322902132749
2019-08-01,173.1,775.0,1040.2,333.5,46.84616304564481
2019-08-02,254.09999999999997,900.6999999999999,1290.3999999999999,419.95,47.48909706996213
2019-08-03,153.79999999999998,685.8999999999999,921.8000000000002,331.8,48.132031094279455
2019-08-04,70.2,464.00000000000006,571.5,335.90000000000003,48.774965118596775
2019-08-05,37.099999999999994,300.50000000000006,356.99999999999994,273.7,49.417899142914095
2019-08-06,31.7,218.00000000000003,266.8,260.50000000000006,50.06083316723142
2019-08-07,48.0,324.1,397.70000000000005,235.9,50.70376719154873
2019-08-08,45.400000000000006,321.20000000000005,391.3,201.73571428571432,51.34670121586605
2019-08-09,31.9,244.99999999999997,293.6000000000001,262.9642857142857,51.989635240183375
2019-08-10,18.3,132.2,160.0,392.0999999999999,52.6325692645007
2019-08-11,20.7,179.20000000000002,210.8,302.6499999999999,53.27550328881802
2019-08-12,166.3,641.9000000000001,897.3,271.2,53.91843731313534
2019-08-13,96.60000000000001,576.5000000000001,724.8,237.09999999999997,54.56137133745267
2019-08-14,37.2,317.3,374.49999999999994,185.10000000000002,55.20430536176999
2019-08-15,128.0,560.2,757.1,259.59999999999997,55.847239386087296
2019-08-16,43.800000000000004,287.7,354.49999999999994,222.99999999999997,56.49017341040462
2019-08-17,28.99999999999999,220.89999999999998,265.3999999999999,272.5,57.13310743472195
2019-08-18,24.800000000000004,228.50000000000003,266.69999999999993,236.60000000000002,57.77604145903927
2019-08-19,41.50000000000001,342.29999999999995,406.15,259.59999999999997,58.41897548335658
2019-08-20,71.4,633.8,743.8,330.5,59.06190950767391
2019-08-21,39.40000000000001,468.7999999999999,529.9,334.8,59.70484353199123
2019-08-22,33.199999999999996,434.99999999999994,486.00000000000006,318.95,60.34777755630854
2019-08-23,199.8,889.7000000000002,1195.6999999999998,376.1,60.99071158062587
2019-08-24,498.69999999999993,1271.1999999999998,2035.0,807.5,61.63364560494319
2019-08-25,195.3,1328.7000000000003,1628.4999999999998,995.1999999999999,62.276579629260524
2019-08-26,222.70000000000005,1132.2,1473.3999999999996,668.9999999999999,62.91951365357784
2019-08-27,286.40000000000003,1243.5000000000002,1682.8999999999999,774.65,63.56244767789516
2019-08-28,31.999999999999996,448.5,497.3000000000001,263.7285714285714,64.20538170221248
2019-08-29,73.39999999999999,461.90000000000003,574.0,247.62142857142857,64.8483157265298
2019-08-30,32.5,354.70000000000005,404.29999999999995,292.99999999999994,65.49124975084712
2019-08-31,79.10000000000001,501.6,622.7999999999998,285.50000000000006,66.13418377516444
2019-09-01,79.10000000000002,535.0,656.1999999999999,225.6,66.77711779948176
2019-09-02,61.10000000000001,469.09999999999997,563.1999999999999,263.3,67.42005182379908
2019-09-03,58.699999999999996,415.99999999999994,506.7,254.59999999999997,68.0629858481164
2019-09-04,102.99999999999997,437.2,594.5999999999999,238.6,68.70591987243373
2019-09-05,182.99999999999997,761.4,1042.2,276.8,69.34885389675105
2019-09-06,131.29999999999998,643.7000000000002,844.8000000000001,297.4,69.99178792106838
2019-09-07,173.89999999999995,604.6999999999998,872.0999999999999,260.8,70.63472194538569
2019-09-08,134.0,669.4999999999999,874.4,277.79999999999995,71.277655969703
2019-09-09,80.39999999999999,567.25,690.85,292.6,71.92058999402033
2019-09-10,567.65,1079.0500000000002,1949.6499999999999,427.3999999999999,72.56352401833765
2019-09-11,63.5,351.3,449.2,222.90000000000003,73.20645804265496
2019-09-12,60.4,313.4,405.9999999999999,245.9,73.84939206697227
2019-09-13,384.00000000000006,894.9,1483.2999999999997,326.55,74.49232609128961
2019-09-14,297.3,977.3000000000001,1432.9,395.4,75.13526011560694
2019-09-15,139.79999999999998,827.9,1042.1,340.35,75.77819413992425
2019-09-16,424.00000000000006,856.6000000000001,1506.4,402.15000000000003,76.42112816424157
2019-09-17,373.8999999999999,912.1000000000001,1485.25,347.50000000000006,77.0640621885589
2019-09-18,478.30000000000007,1109.3,1842.8999999999999,410.80000000000007,77.70699621287622
2019-09-19,588.7999999999998,1061.7,1964.6,542.5,78.34993023719353
2019-09-20,417.19999999999993,1096.7,1736.3999999999994,574.3,78.99286426151086
2019-09-21,274.5,1129.8000000000002,1550.8999999999999,579.2,79.63579828582819
2019-09-22,43.1,494.79999999999984,561.1,385.0,80.2787323101455
2019-09-23,38.599999999999994,224.00000000000003,283.0,211.9,80.92166633446283
2019-09-24,53.7,302.29999999999995,384.59999999999997,212.20000000000002,81.56460035878015
2019-09-25,61.699999999999996,321.90000000000003,416.59999999999997,197.1,82.20753438309747
2019-09-26,44.9,271.4,340.3,279.49999999999994,82.85046840741478
2019-09-27,53.00000000000001,295.2,376.7999999999999,286.1,83.49340243173211
2019-09-28,36.800000000000004,232.39999999999998,288.8,230.70000000000002,84.13633645604943
2019-09-29,47.39999999999999,262.4,335.2,170.70000000000002,84.77927048036675
2019-09-30,98.7,431.9,583.6999999999997,195.16666666666669,85.42220450468407
2019-10-01,167.89999999999998,528.7,786.1999999999999,241.38333333333333,86.0651385290014
2019-10-02,402.4,884.0000000000002,1501.1,233.50000000000006,111.3
2019-10-03,469.8,742.6,1463.1999999999996,323.59999999999997,221.59999999999997
2019-10-04,224.4,737.8000000000001,1081.6999999999998,415.79999999999995,218.3
2019-10-05,322.9,837.2,1332.3999999999999,394.7,229.6
2019-10-06,94.8,507.99999999999994,653.0999999999998,286.7,167.20000000000002
2019-10-07,266.9,605.9,1015.4000000000001,247.6,112.19999999999997
2019-10-08,67.5,385.1000000000001,488.59999999999985,358.5,148.3
2019-10-09,73.6,431.30000000000007,543.9999999999999,233.49999999999997,103.39999999999996
2019-10-10,73.9,354.09999999999997,467.40000000000003,290.79999999999995,120.99999999999999
2019-10-11,47.2,353.3,425.80000000000007,224.25,94.3
2019-10-12,77.1,630.0,747.9000000000001,190.89999999999995,114.9
2019-10-13,43.10000000000001,421.30000000000007,487.4,248.80000000000004,107.10000000000002
2019-10-14,614.9000000000001,912.8999999999999,1855.4000000000003,335.4,179.6
2019-10-15,123.29999999999998,612.1000000000001,800.85,227.10000000000002,109.5
2019-10-16,142.0,722.1,939.6999999999999,281.6,123.30000000000001
2019-10-17,124.59999999999998,543.8000000000002,735.0,218.9,92.60000000000001
2019-10-18,47.1,377.19999999999993,449.50000000000006,247.10000000000005,110.89999999999998
2019-10-19,131.9,670.4,873.0000000000001,252.8,138.6
2019-10-20,279.50000000000006,838.3,1267.1,321.80000000000007,206.4
2019-10-21,338.20000000000005,862.0000000000001,1380.3999999999999,248.39999999999995,114.20000000000002
2019-10-22,916.5999999999999,1039.0,2444.5000000000005,400.30000000000007,251.2
2019-10-23,2038.8999999999999,1372.7,4498.9,660.5,433.2
2019-10-24,1226.6000000000001,1076.0999999999997,2956.6,576.0000000000001,402.30000000000007
2019-10-25,45.7,350.09999999999997,420.1,226.39999999999995,106.80000000000001
2019-10-26,56.59999999999999,363.9,450.90000000000003,257.5,146.1
2019-10-27,305.59999999999997,946.9000000000002,1415.1000000000001,344.2,244.0
2019-10-28,929.9,1282.8999999999999,2708.8,419.8,286.5999999999999
2019-10-29,875.3000000000002,1510.6999999999998,2852.7999999999997,281.70000000000005,163.9
2019-10-30,650.9,1190.3,2187.8,495.3999999999999,309.30000000000007
2019-10-31,984.6000000000003,1182.6000000000001,2693.3,778.0,615.7
2019-11-01,337.2,630.7,1147.3999999999999,345.2,246.5
2019-11-02,23.299999999999997,250.29999999999993,286.09999999999997,255.10000000000002,126.10000000000001
2019-11-03,86.3,583.8999999999999,715.8,291.80000000000007,171.40000000000003
2019-11-04,787.7,925.8999999999999,2133.6000000000004,336.20000000000005,207.4
2019-11-05,646.4999999999999,1010.6999999999999,2001.8999999999996,379.99999999999994,242.70000000000002
2019-11-06,296.19999999999993,834.3000000000002,1288.5,475.4000000000001,344.90000000000003
2019-11-07,147.40000000000003,722.8000000000001,948.3999999999999,190.20000000000002,106.39999999999999
2019-11-08,784.0,1138.5999999999997,2340.5000000000005,353.30000000000007,240.29999999999998
2019-11-09,244.19999999999996,815.3,1189.9999999999998,335.6,243.40000000000003
2019-11-10,426.29999999999995,987.1999999999999,1641.1,348.79999999999995,259.79999999999995
2019-11-11,135.00000000000003,723.7,930.8,238.30000000000004,153.89999999999995
2019-11-12,101.7,664.0,819.9999999999999,196.4,119.39999999999999
2019-11-13,194.70000000000002,849.2000000000002,1147.3999999999999,241.39999999999998,158.29999999999998
2019-11-14,549.6999999999999,1029.3999999999999,1872.5000000000002,207.39999999999998,174.5
2019-11-15,464.3999999999999,907.0000000000001,1618.6,331.8,310.2571428571429
2019-11-16,946.0999999999999,1193.4000000000003,2643.5999999999995,436.59999999999997,337.76326530612243
