MeasurementDateGMT,Bexley - Belvedere West: Nitric Oxide (ug/m3),Bexley - Belvedere West: Nitrogen Dioxide (ug/m3),Bexley - Belvedere West: Oxides of Nitrogen (ug/m3),Bexley - Belvedere West: Ozone (ug/m3),Bexley - Belvedere West: PM10 Particulate (ug/m3)
2018-12-14,474.7000000000001,974.0000000000002,1701.3999999999999,166.70000000000002,673.9999999999999
2018-12-15,27.4,416.5,458.59999999999997,747.3000000000001,498.6
2018-12-16,33.900000000000006,445.4,497.1,1194.0,283.79999999999995
2018-12-17,67.19999999999999,562.6,665.9,1022.2999999999998,314.6
2018-12-18,13.0,230.8,250.99999999999997,1328.8000000000002,347.40000000000003
2018-12-19,29.7,398.8999999999999,444.05000000000007,1268.8,213.49999999999997
2018-12-20,25.499999999999993,339.20000000000005,378.3,1360.7,262.79999999999995
2018-12-21,15.299999999999999,251.8,275.50000000000006,1413.0,408.70000000000005
2018-12-22,29.200000000000003,452.59999999999997,497.7,1196.1,348.2
2018-12-23,14.300000000000004,356.8999999999999,378.49999999999994,1017.8,213.4
2018-12-24,1093.7,870.7,2547.5,346.0999999999998,468.6
2018-12-25,921.4000000000001,721.9000000000001,2134.6999999999994,286.70000000000005,483.8999999999999
2018-12-26,158.89999999999998,530.1,774.2,493.70000000000005,378.7
2018-12-27,2515.2000000000003,1009.0000000000001,4865.8,13.200000000000001,853.8000000000001
2018-12-28,1401.3000000000002,1180.4000000000003,3328.7000000000003,23.900000000000006,704.1000000000001
2018-12-29,93.7,679.3,823.2,711.2999999999998,362.29999999999995
2018-12-30,67.7,691.5,795.5999999999998,572.1,275.9
2018-12-31,14.6,452.59999999999997,474.99999999999994,1072.7999999999997,238.59999999999997
2019-01-01,11.200000000000001,319.09999999999997,335.8,1255.4000000000003,341.50000000000006
2019-01-02,30.199999999999992,337.5,383.40000000000003,1283.3,379.3999999999999
2019-01-03,91.2,719.9,859.8,803.8000000000001,437.35000000000014
2019-01-04,171.7,996.7999999999998,1260.6,400.90000000000003,727.1
2019-01-05,22.250000000000004,640.85,674.9,853.6,577.9000000000001
2019-01-06,116.4,1059.7,1237.8999999999999,391.8,584.3999999999999
2019-01-07,44.60000000000001,668.4,736.6,839.3,469.1
2019-01-08,27.7,533.9,576.5,1129.3999999999999,498.99999999999994
2019-01-09,26.700000000000003,465.8,506.70000000000016,1070.2,367.9000000000001
2019-01-10,883.2,1273.3000000000002,2627.7,156.05000000000004,783.4999999999999
2019-01-11,223.19999999999996,1010.8000000000002,1353.1,392.2,498.59999999999997
2019-01-12,31.300000000000008,543.4,591.1999999999999,972.4000000000002,245.0
2019-01-13,16.1,322.90000000000003,347.7,1286.1999999999998,264.8
2019-01-14,81.1,745.4,869.5000000000001,937.8999999999999,411.3
2019-01-15,38.2,568.3000000000001,627.1,976.9000000000001,250.79999999999998
2019-01-16,31.8,436.0,484.50000000000006,1164.9,229.50000000000006
2019-01-17,87.30000000000001,753.9999999999999,887.9000000000001,802.0999999999997,302.5999999999999
2019-01-18,545.2999999999998,1017.9000000000002,1853.4000000000005,548.1,497.20000000000005
2019-01-19,59.2,552.0000000000001,642.7,781.4499999999998,501.2000000000001
2019-01-20,417.5,856.1000000000001,1495.9999999999998,299.9000000000001,676.1
2019-01-21,1340.2999999999997,1101.1999999999998,3156.6,275.8,869.8999999999999
2019-01-22,123.29999999999998,833.9,1022.9999999999999,855.0000000000001,316.7
2019-01-23,122.69999999999999,643.4,831.4,838.5,348.4
2019-01-24,989.9499999999999,1326.1,2844.3999999999996,43.25,645.1499999999999
2019-01-25,299.0,1024.3999999999999,1482.8,187.5,468.29999999999995
2019-01-26,24.800000000000004,192.1,229.60000000000005,1449.2999999999995,254.5
2019-01-27,22.599999999999998,171.89999999999998,206.6,1459.2,294.00000000000006
2019-01-28,219.9,783.1,1120.7,835.5,358.9
2019-01-29,95.50000000000001,729.3999999999999,875.6000000000001,806.8,332.3
2019-01-30,709.5999999999999,1068.5,2157.0,490.0999999999999,353.0
2019-01-31,1614.0,1041.1,3515.6999999999994,486.0,624.5666666666667
2019-02-01,56.30000000000001,512.2,599.1000000000001,895.8000000000001,339.2833333333333
2019-02-02,23.599999999999998,245.09999999999997,280.7,1173.9,291.1
2019-02-03,131.99999999999997,615.2666666666667,817.1333333333332,830.3000000000001,334.70000000000005
2019-02-04,148.75,503.53333333333336,731.5166666666665,1026.4999999999998,226.40000000000003
2019-02-05,157.89999999999995,481.80000000000007,724.0999999999999,654.8,293.59999999999997
2019-02-06,64.99999999999999,488.29999999999995,588.0,899.6999999999999,278.3
2019-02-07,29.4,228.5,273.09999999999997,1528.0000000000002,249.50000000000003
2019-02-08,11.4,123.3,141.10000000000002,1619.1,309.6
2019-02-09,12.699999999999998,123.0,142.4,1684.5,335.09999999999997
2019-02-10,21.3,337.40000000000003,370.5,1255.6999999999996,124.70000000000002
2019-02-11,298.30000000000007,853.3,1310.8,708.8,269.4
2019-02-12,61.999999999999986,599.8000000000001,694.5,907.9,354.60000000000014
2019-02-13,156.39999999999998,574.8000000000001,814.6999999999999,847.3000000000001,476.9999999999999
2019-02-14,1000.9,1037.6,2572.2,236.80000000000004,810.7000000000002
2019-02-15,959.2999999999996,1021.0999999999999,2491.9,399.1000000000001,827.1999999999999
2019-02-16,132.80000000000004,718.5000000000001,922.0,645.0999999999999,703.1999999999999
2019-02-17,86.20000000000002,455.4,587.6999999999999,1045.8,670.1999999999999
2019-02-18,19.400000000000002,451.00000000000006,480.59999999999997,1213.6000000000001,374.8
2019-02-19,23.799999999999994,394.0,430.90000000000003,1371.9999999999998,397.3
2019-02-20,11.6,292.3,310.5,1377.2000000000003,368.40000000000003
2019-02-21,21.1,472.4,505.1,1153.4,514.1
2019-02-22,496.50000000000006,952.9000000000001,1714.3,372.6,803.8
2019-02-23,488.1999999999998,885.3999999999999,1634.5,344.50000000000006,869.6000000000001
2019-02-24,1158.3999999999999,1217.3999999999996,2994.0000000000005,156.65,1022.1
2019-02-25,2617.6999999999994,1584.6499999999996,5598.849999999999,10.799999999999999,1357.45
2019-02-26,2417.2,1750.2,5456.2,94.60000000000001,1671.8999999999999
2019-02-27,1770.8999999999999,1330.9,4046.499999999999,401.20000000000005,1366.8000000000002
2019-02-28,89.99999999999999,686.9999999999999,825.1000000000001,992.4000000000001,659.7000000000002
2019-03-01,119.00000000000001,756.6999999999998,939.0999999999999,691.1999999999998,724.1
2019-03-02,42.699999999999996,308.29999999999995,373.79999999999995,1412.1999999999998,377.6
2019-03-03,17.3,115.9,142.39999999999998,1848.6999999999998,281.9000000000001
2019-03-04,44.8,329.29999999999995,398.09999999999997,1617.0000000000002,181.70000000000002
2019-03-05,34.29999999999999,304.80000000000007,357.7000000000001,1721.2000000000005,228.8
2019-03-06,18.650000000000002,198.5,226.95,1681.3,345.4
2019-03-07,24.799999999999997,273.2,311.1,1661.2000000000003,185.40000000000003
2019-03-08,51.69999999999999,404.69999999999993,484.3000000000001,1460.3,239.3
2019-03-09,16.599999999999998,259.59999999999997,284.59999999999997,1849.0000000000002,457.6000000000001
2019-03-10,13.5,252.29999999999998,273.0,1793.1000000000001,188.00000000000003
2019-03-11,39.0,355.59999999999997,415.9,1757.2000000000003,312.4
2019-03-12,20.4,271.59999999999997,302.80000000000007,1840.8000000000002,251.39999999999998
2019-03-13,30.899999999999995,308.79999999999995,355.90000000000003,1767.7000000000003,364.8999999999999
2019-03-14,26.1,302.29999999999995,341.6,1879.5000000000002,280.5999999999999
2019-03-15,27.7,265.29999999999995,307.8,1560.9000000000003,151.1
2019-03-16,9.5,103.7,118.6,1995.5,278.4
2019-03-17,22.599999999999998,307.69999999999993,342.5,1718.6999999999998,114.60000000000001
2019-03-18,113.49999999999999,847.6,1021.8000000000002,1130.4499999999998,346.8
2019-03-19,71.7,666.7000000000002,775.9999999999999,983.3,316.80000000000007
2019-03-20,34.1,459.40000000000003,511.4,1319.7000000000003,288.79999999999995
2019-03-21,93.89999999999998,660.7000000000002,804.4,842.2,396.20000000000005
2019-03-22,35.05,448.4000000000001,501.49999999999994,1168.6,388.59999999999997
2019-03-23,33.199999999999996,596.5,647.1,1118.8999999999999,532.6999999999999
2019-03-24,87.19999999999999,525.4,659.2,1310.7,449.69999999999993
2019-03-25,35.5,406.99999999999994,461.70000000000005,1705.8999999999999,434.8000000000001
2019-03-26,335.09999999999997,963.7000000000002,1477.3,907.4,621.2
2019-03-27,191.0,1010.3,1303.1,951.6,511.5000000000001
2019-03-28,282.6,1028.3,1461.7999999999997,947.5,686.5999999999999
2019-03-29,537.0,1164.9,1987.9,555.0,1042.3000000000002
2019-03-30,587.9,1008.5,1910.0,750.2999999999998,1245.5999999999997
2019-03-31,15.899999999999999,284.79999999999995,309.0,1793.0999999999997,763.3
2019-04-01,45.69999999999999,536.3,607.0999999999999,1443.8999999999999,622.3000000000001
2019-04-02,95.60000000000002,716.7,862.9999999999999,930.1,542.0000000000001
2019-04-03,93.79999999999998,800.25,944.0500000000001,942.1999999999999,355.0
2019-04-04,27.800000000000004,389.00000000000006,431.6,1621.3000000000002,278.30000000000007
2019-04-05,32.00000000000001,452.90000000000003,501.5999999999999,1675.4999999999998,432.3
2019-04-06,28.400000000000002,360.70000000000005,404.1,1521.3,431.40000000000003
2019-04-07,24.000000000000014,314.69999999999993,351.49999999999994,1067.6000000000001,989.1999999999999
2019-04-08,258.79999999999995,910.4,1307.3999999999999,798.0999999999999,1062.3
2019-04-09,46.39999999999999,532.4000000000001,603.9,1338.9,938.6
2019-04-10,25.7,297.2,336.9,1832.4,529.7
2019-04-11,32.89999999999999,441.6,491.90000000000015,1812.4,438.2000000000001
2019-04-12,32.1,505.40000000000015,555.1,1741.5000000000002,423.29999999999995
2019-04-13,39.2,466.3,526.4,1744.2999999999997,414.3999999999999
2019-04-14,54.60000000000001,569.0999999999998,652.4999999999998,1592.8999999999996,556.3000000000001
2019-04-15,151.00000000000003,873.6000000000001,1105.1999999999994,1028.9,1067.8999999999999
2019-04-16,457.8999999999999,1234.3,1936.5000000000002,577.0999999999999,1338.3
2019-04-17,274.8,996.3,1417.0,958.6000000000001,1448.4999999999998
2019-04-18,151.8,1096.6999999999998,1329.5000000000005,1035.5,1364.3999999999999
2019-04-19,108.30000000000004,1073.4,1239.1,1406.7,1017.8000000000002
2019-04-20,39.00000000000001,785.1999999999999,844.8,1847.0000000000002,977.9000000000001
2019-04-21,42.20000000000001,836.6999999999998,902.0999999999999,2090.7,1122.6999999999998
2019-04-22,55.9,1099.8999999999999,1185.8,1963.1,1471.9999999999998
2019-04-23,173.89999999999998,1309.3999999999999,1576.3000000000002,896.8000000000001,1174.0
2019-04-24,245.69999999999993,798.9999999999998,1175.5000000000002,1301.5000000000002,866.9
2019-04-25,14.450000000000001,289.65000000000003,311.80000000000007,1852.4,244.8
2019-04-26,27.800000000000008,292.09999999999997,335.2,1701.3,295.3
2019-04-27,12.999999999999998,211.39999999999995,231.99999999999997,1896.2999999999997,342.0
2019-04-28,5.099999999999999,220.99999999999997,229.29999999999998,1654.2999999999995,298.69999999999993
2019-04-29,50.9,584.0999999999999,662.4,1178.9999999999998,506.49999999999994
2019-04-30,68.19999999999999,630.7,735.7000000000004,1313.6000000000001,651.4000000000001
2019-05-01,71.29999999999997,649.6,759.0000000000001,1509.3999999999999,574.6999999999999
2019-05-02,24.299999999999997,542.3,579.5000000000001,1395.8,339.30000000000007
2019-05-03,40.49999999999999,529.0,591.1999999999999,1208.6999999999998,352.1999999999999
2019-05-04,13.900000000000002,117.99999999999999,139.5,1689.0000000000005,298.9
2019-05-05,1.6,208.4,211.00000000000003,1826.0,421.8999999999999
2019-05-06,10.2,324.9,341.2,1732.0000000000002,279.3
2019-05-07,20.899999999999995,359.90000000000003,392.5,1840.7,416.7499999999999
2019-05-08,15.599999999999996,304.4,328.3,1649.6999999999998,416.7
2019-05-09,60.80000000000001,412.0999999999999,505.49999999999994,1162.2,382.9
2019-05-10,30.599999999999998,436.7,484.5,1339.2000000000003,354.90000000000003
2019-05-11,37.6,484.2,541.6,1332.0999999999997,391.1
2019-05-12,67.10000000000001,354.29999999999995,457.5,1389.6999999999996,338.3
2019-05-13,88.69999999999999,478.7,614.8000000000001,1442.8999999999999,399.5
2019-05-14,48.400000000000006,371.90000000000003,445.70000000000005,1715.2,432.1
2019-05-15,54.79999999999999,504.29999999999995,588.6,1798.3,671.0
2019-05-16,38.50000000000001,398.7,457.5000000000001,1875.8000000000002,575.3000000000001
2019-05-17,19.599999999999998,410.3,440.1,1386.7999999999993,572.3000000000001
2019-05-18,41.400000000000006,465.3,528.4,1307.1999999999998,511.3
2019-05-19,65.9,566.7,667.0000000000001,1157.7,692.6
2019-05-20,36.300000000000004,476.7,532.0,1425.6000000000004,503.59999999999997
2019-05-21,42.20000000000001,517.5999999999999,582.5,1621.9999999999998,424.80000000000007
2019-05-22,35.5,411.29999999999995,465.8000000000001,1865.4,382.4999999999999
2019-05-23,15.600000000000003,376.7,400.79999999999995,2093.7,325.59999999999997
2019-05-24,29.400000000000006,431.5,476.1999999999999,1533.8000000000002,357.29999999999995
2019-05-25,18.500000000000004,278.40000000000003,307.0,1651.6,292.0
2019-05-26,20.199999999999992,204.20000000000002,234.6,1144.4999999999998,278.3999999999999
2019-05-27,22.4,296.4,330.29999999999995,1285.8999999999999,316.90000000000003
2019-05-28,25.899999999999995,295.5,335.0999999999999,1405.3,199.2
2019-05-29,46.59999999999999,387.6,458.70000000000005,1096.3999999999999,293.7
2019-05-30,22.400000000000002,200.5,234.40000000000003,1115.0500000000002,390.2
2019-05-31,27.100000000000005,252.40000000000003,294.0,969.6,244.69999999999996
2019-06-01,22.2,287.90000000000003,321.59999999999997,1464.3000000000002,327.9
2019-06-02,11.800000000000002,228.89999999999998,246.99999999999997,1617.4,345.5
2019-06-03,14.7,189.20000000000002,212.00000000000003,1672.4999999999998,410.30000000000007
2019-06-04,89.1,519.1,655.5,1068.9,501.40000000000003
2019-06-05,19.9,238.6,268.90000000000003,1395.0000000000002,270.40000000000003
2019-06-06,19.400000000000002,261.29999999999995,291.19999999999993,1590.0000000000002,259.9
2019-06-07,59.1,643.9999999999999,734.9,1025.3999999999999,433.90000000000003
2019-06-08,18.4,161.10000000000005,189.8,1420.9,210.79999999999998
2019-06-09,17.099999999999998,224.90000000000003,251.2,1355.4999999999998,278.79999999999995
2019-06-10,25.6,397.9000000000001,437.1,1075.0,270.7
2019-06-11,30.00000000000001,214.4,260.8,1307.8999999999999,190.29999999999998
2019-06-12,37.800000000000004,430.9,488.4,1129.5500000000002,235.29999999999998
2019-06-13,22.0,188.89999999999995,222.89999999999998,1493.9999999999998,260.1
2019-06-14,19.6,160.89999999999998,190.4,1583.3999999999996,244.99999999999994
2019-06-15,20.299999999999997,170.20000000000002,200.79999999999998,1588.6000000000001,210.49999999999997
2019-06-16,19.8,136.89999999999998,167.20000000000002,1299.8000000000002,214.3
2019-06-17,21.4,208.90000000000003,241.9,1628.7000000000005,275.04999999999995
2019-06-18,70.0,532.1,639.4999999999999,1084.7000000000003,369.9
2019-06-19,66.69999999999999,571.8,673.6000000000001,1006.7,477.50000000000006
2019-06-20,41.89999999999999,305.99999999999994,370.00000000000006,1235.2,254.10000000000005
2019-06-21,39.900000000000006,338.00000000000006,398.90000000000003,1374.5000000000002,242.4
2019-06-22,32.2,267.20000000000005,316.90000000000003,1611.6000000000001,287.59999999999997
2019-06-23,40.599999999999994,474.7,536.8000000000001,1782.8999999999999,658.0000000000001
2019-06-24,110.0,638.9000000000001,807.8000000000001,1169.7,583.2
2019-06-25,42.0,413.3,477.8,1196.4999999999998,438.20000000000005
2019-06-26,32.6,242.89999999999995,292.8,1588.7,306.6
2019-06-27,34.89999999999999,174.70000000000002,228.2,1598.1,413.79999999999995
2019-06-28,43.900000000000006,267.99999999999994,335.5,1445.4,625.9999999999999
2019-06-29,97.0,502.09999999999997,651.1,1986.9,683.2
2019-06-30,20.800000000000008,184.10000000000002,215.9,1638.4,244.20000000000002
2019-07-01,37.0,174.70000000000002,231.19999999999993,1431.1000000000001,218.19999999999996
2019-07-02,35.099999999999994,245.8,299.40000000000003,1341.6000000000001,312.5
2019-07-03,63.69999999999999,358.7,456.30000000000007,1294.9999999999998,422.6
2019-07-04,71.5,503.39999999999986,613.0,1338.6000000000001,449.09999999999997
2019-07-05,32.0,485.19999999999993,534.6000000000001,1821.0,403.19999999999993
2019-07-06,27.400000000000006,209.40000000000003,251.40000000000003,1128.1999999999998,237.9
2019-07-07,29.0,212.00000000000003,256.09999999999997,1241.8999999999999,326.6
2019-07-08,94.60000000000001,403.19999999999993,548.0,1376.2999999999997,495.09999999999997
2019-07-09,25.1,307.5,346.5,1653.2000000000003,364.09999999999997
2019-07-10,40.39999999999999,363.2,424.9,1595.8999999999999,378.7
2019-07-11,41.49999999999999,388.7,452.59999999999997,1619.0,317.79999999999995
2019-07-12,26.9,190.0,230.90000000000006,1521.0500000000002,242.10000000000005
2019-07-13,25.9,160.7,200.1,1376.2,241.79999999999995
2019-07-14,23.000000000000004,147.4,182.7,1287.4,194.1
2019-07-15,29.500000000000004,222.3,267.20000000000005,1249.9999999999998,273.0999999999999
2019-07-16,55.3,422.40000000000003,507.4999999999999,1699.3999999999999,392.09999999999985
2019-07-17,32.15,323.35,371.79999999999995,1856.4,298.1
2019-07-18,48.59999999999999,315.40000000000003,389.7,1154.1,310.4
2019-07-19,47.30000000000001,241.30000000000004,314.0,840.7,258.0
2019-07-20,32.5,172.4,221.9,1072.2,226.3
2019-07-21,27.700000000000003,163.70000000000002,206.39999999999995,1109.3999999999996,202.00000000000003
2019-07-22,36.1,199.29999999999998,254.20000000000005,941.9000000000002,286.0
2019-07-23,141.3,617.0,833.5999999999999,1827.9,723.8
2019-07-24,25.900000000000006,502.69999999999993,542.0999999999999,1858.0999999999997,494.90000000000003
2019-07-25,155.40000000000003,827.7999999999998,1066.0,1988.6999999999998,862.5000000000001
2019-07-26,69.0,502.50000000000006,608.7,875.3999999999999,400.2
2019-07-27,35.69999999999999,347.50000000000006,402.0,1002.6,243.50000000000006
2019-07-28,23.4,225.0,261.3,1156.3999999999999,236.79999999999998
2019-07-29,24.650000000000002,276.95,315.15000000000003,1445.3,284.4
2019-07-30,21.899999999999995,164.60000000000002,198.1,1424.1000000000004,361.20000000000005
2019-07-31,25.700000000000003,202.5,242.0,1211.4999999999998,221.10000000000005
2019-08-01,38.89999999999999,330.9,387.9,1427.4,321.2
2019-08-02,16.299999999999997,254.90000000000003,279.79999999999995,1575.1999999999998,408.00000000000006
2019-08-03,34.5,380.29999999999995,433.2,1341.5999999999997,387.20000000000005
2019-08-04,32.5,379.59999999999997,429.5000000000001,1329.8999999999999,370.70000000000005
2019-08-05,17.699999999999996,176.7,203.99999999999997,1306.8,273.59999999999997
2019-08-06,17.199999999999996,127.10000000000001,153.7,1309.5,291.5
2019-08-07,22.099999999999994,197.39999999999998,231.30000000000004,1202.9,242.8
2019-08-08,16.2,226.2,251.09999999999997,1246.9999999999998,268.20000000000005
2019-08-09,17.5,212.30000000000004,239.20000000000002,1146.5,342.8
2019-08-10,9.700000000000001,59.4,74.10000000000001,1552.9999999999998,438.70000000000005
2019-08-11,15.500000000000002,105.99999999999999,129.2,1465.4,361.3999999999999
2019-08-12,54.09999999999999,450.90000000000003,533.5,672.3000000000001,276.2
2019-08-13,35.199999999999996,338.79999999999995,392.6000000000001,1152.6,238.3
2019-08-14,27.400000000000002,234.8,276.59999999999997,900.0999999999999,242.79999999999995
2019-08-15,32.99999999999999,289.9,340.70000000000005,1010.2999999999998,255.49999999999994
2019-08-16,28.100000000000005,208.99999999999997,252.20000000000002,867.2,256.1000000000001
2019-08-17,16.1,115.5,139.9,1080.2999999999997,284.3
2019-08-18,13.599999999999998,126.39999999999999,147.0,1229.7000000000003,264.29999999999995
2019-08-19,17.1,192.09999999999997,218.09999999999997,1175.9,276.7
2019-08-20,25.599999999999998,403.30000000000007,442.6,1316.8999999999999,301.59999999999997
2019-08-21,20.7,312.19999999999993,344.30000000000007,1386.1999999999998,360.1
2019-08-22,13.9,272.9,293.99999999999994,1520.9999999999998,331.59999999999997
2019-08-23,86.80000000000001,655.0,788.3,1024.7000000000003,466.29999999999995
2019-08-24,232.40000000000003,995.3,1351.3,1636.1,883.0999999999999
2019-08-25,44.7,827.8000000000001,896.9,1771.5,963.9000000000003
2019-08-26,127.9,961.9000000000001,1157.8999999999999,1532.1999999999998,716.1000000000001
2019-08-27,203.49999999999997,983.7,1295.3999999999999,1807.3,1119.4
2019-08-28,15.400000000000002,329.8,353.4,1321.6000000000001,242.4
2019-08-29,24.800000000000004,287.50000000000006,325.5,1352.0,228.60000000000002
2019-08-30,16.400000000000002,226.7,252.3,1291.6999999999998,344.0
2019-08-31,27.099999999999994,338.49999999999994,380.0,1111.7499999999998,303.5
2019-09-01,20.9,323.2,355.6,1089.3999999999999,222.60000000000005
2019-09-02,26.900000000000002,365.4,407.3,1168.3999999999999,293.50000000000006
2019-09-03,22.400000000000006,257.19999999999993,291.80000000000007,1269.4999999999998,264.4
2019-09-04,34.29999999999999,236.6,289.20000000000005,1099.8999999999999,262.9
2019-09-05,28.1,385.9,429.0,1108.5999999999997,285.40000000000003
2019-09-06,164.734375,692.1312499999998,944.08125,690.6000000000003,357.6
2019-09-07,503.8375,717.1250000000001,1488.925,1124.9,298.8
2019-09-08,835.6375000000002,667.9249999999998,1948.5249999999999,1220.9,293.20000000000005
2019-09-09,1167.4375,618.7249999999999,2408.124999999999,927.0999999999999,317.8
2019-09-10,557.003125,771.9937499999997,1625.64375,524.55,405.4
2019-09-11,17.9,311.2,339.1,820.2,235.70000000000005
2019-09-12,21.599999999999994,269.9,302.90000000000003,874.9,252.29999999999998
2019-09-13,13.7,323.79999999999995,344.99999999999994,1167.5,327.50000000000006
2019-09-14,82.89999999999999,648.9000000000001,776.3000000000001,997.9,447.1
2019-09-15,58.400000000000006,653.5,743.2,1003.5999999999999,352.40000000000003
2019-09-16,122.39999999999999,586.8,774.7,434.8999999999999,360.19999999999993
2019-09-17,23.500000000000004,333.3,369.4000000000001,1133.2999999999997,324.00000000000006
2019-09-18,96.99999999999999,595.1,743.5999999999997,955.4000000000001,478.40000000000003
2019-09-19,296.8999999999999,773.8,1228.4,837.1999999999999,584.9000000000001
2019-09-20,212.99999999999997,701.3999999999999,1028.0000000000002,1077.5,769.5
2019-09-21,67.19999999999999,861.5000000000001,964.6000000000001,1096.0000000000002,859.7
2019-09-22,11.499999999999998,479.80000000000007,497.49999999999994,1088.2000000000003,387.95
2019-09-23,16.500000000000004,195.2,220.39999999999998,1185.9,244.60000000000005
2019-09-24,19.300000000000004,225.60000000000002,255.20000000000005,1012.6999999999998,262.5
2019-09-25,24.799999999999997,235.5,273.00000000000006,942.4,216.39999999999998
2019-09-26,16.599999999999998,182.89999999999998,208.20000000000002,1250.5,279.8
2019-09-27,19.300000000000004,187.3,216.49999999999997,1223.8999999999999,325.85
2019-09-28,12.800000000000004,152.5,171.9,1287.8999999999999,280.79999999999995
2019-09-29,10.5,150.70000000000002,166.9,1276.1,170.60000000000002
2019-09-30,45.89999999999999,340.3999999999999,410.69999999999993,877.3,258.0
2019-10-01,19.35,292.19999999999993,322.05,1031.6000000000001,281.40000000000003
2019-10-02,130.3,478.3,678.1,889.8999999999999,235.19999999999996
2019-10-03,435.59999999999997,601.5999999999999,1269.6000000000001,686.9000000000001,394.8
2019-10-04,122.80000000000001,623.5,812.0,731.6999999999999,431.50000000000006
2019-10-05,31.3,522.9000000000001,570.8,810.9,347.7
2019-10-06,11.999999999999998,277.8999999999999,296.4,1118.5000000000002,282.40000000000003
2019-10-07,136.90000000000003,411.2999999999999,620.8000000000001,710.9999999999999,254.89999999999998
2019-10-08,22.900000000000002,270.30000000000007,305.49999999999994,1029.5,400.3
2019-10-09,25.900000000000002,295.0,334.1,1184.6,270.30000000000007
2019-10-10,32.9,249.00000000000003,299.4,1103.7,387.49999999999994
2019-10-11,8.799999999999999,203.5,217.3,1324.3,241.19999999999996
2019-10-12,18.799999999999997,477.2,505.9999999999999,905.5000000000002,209.10000000000002
2019-10-13,3.6999999999999993,283.9,289.59999999999997,1217.2999999999997,236.79999999999995
2019-10-14,176.10000000000002,693.5999999999999,964.2999999999998,521.6,439.19999999999993
2019-10-15,51.500000000000014,463.4000000000001,542.5,767.9,269.1
2019-10-16,44.900000000000006,571.5,640.2,832.3000000000001,305.40000000000003
2019-10-17,43.599999999999994,414.7,481.4,1034.1999999999998,267.6000000000001
2019-10-18,12.6,232.50000000000003,252.29999999999998,1380.6999999999998,336.90000000000003
2019-10-19,21.9,456.2,489.70000000000005,968.4999999999999,261.7
2019-10-20,151.70000000000002,414.04999999999995,647.0,691.6,305.40000000000003
2019-10-21,-1.7500000000000004,253.54999999999998,250.45,1216.7,243.79999999999998
2019-10-22,322.0,714.8,1208.6,352.7,371.1000000000001
2019-10-23,1034.1000000000001,843.4000000000001,2428.2000000000003,227.3,690.8000000000001
2019-10-24,556.1000000000001,657.5,1509.9000000000003,273.9,525.9999999999999
2019-10-25,25.000000000000004,229.4,268.00000000000006,1104.2999999999997,312.8
2019-10-26,-6.500000000000001,161.3,151.4,1467.3,313.20000000000005
2019-10-27,222.09999999999997,558.0,898.5000000000001,788.0999999999998,422.6
2019-10-28,336.50000000000006,683.6,1199.2,530.62,442.5999999999999
2019-10-29,25.650000000000006,598.7000000000002,637.6,1135.9799999999998,290.0
2019-10-30,59.6,779.9,871.3999999999999,786.2999999999998,635.0
2019-10-31,587.35,849.3,1749.6499999999999,272.6,893.4
2019-11-01,306.00000000000017,479.09999999999997,948.1999999999998,614.0999999999999,377.3
2019-11-02,2.0000000000000004,87.5,90.40000000000002,1397.6000000000001,355.8
2019-11-03,29.799999999999997,391.8,437.70000000000005,837.0999999999999,311.29999999999995
2019-11-04,453.15000000000003,632.7999999999998,1327.85,424.3999999999999,335.5
2019-11-05,115.29999999999997,442.3,619.2000000000002,672.0,291.0
2019-11-06,266.6000000000001,774.0999999999999,1183.2999999999997,587.3,552.1999999999999
2019-11-07,65.7,566.8000000000001,667.9000000000001,788.1,222.89999999999998
2019-11-08,570.5999999999999,742.5999999999999,1617.6,357.4000000000001,333.30000000000007
2019-11-09,138.39999999999998,608.3000000000001,820.6999999999998,560.6,320.4999999999999
2019-11-10,222.10000000000002,568.7,909.5,664.2999999999998,330.99999999999994
2019-11-11,63.000000000000014,451.4,547.4,957.3000000000002,293.80000000000007
2019-11-12,63.199999999999996,433.9,531.4,1045.6000000000001,206.29999999999998
2019-11-13,147.59999999999997,685.2,911.8,651.5,289.59999999999997
2019-11-14,156.9,752.0,992.3,858.9,181.90000000000003
2019-11-15,79.8,465.29999999999995,587.6999999999998,709.9999999999999,336.8
2019-11-16,540.6,781.0,1610.3,201.34999999999997,398.0
2019-11-17,1060.3000000000002,766.6,2392.4000000000005,142.60000000000002,569.6000000000001
2019-11-18,203.89999999999998,615.8000000000001,928.3000000000001,741.4,310.40000000000003
2019-11-19,1699.2,1202.9,3808.6000000000004,114.10000000000001,599.7000000000002
2019-11-20,166.00000000000003,787.1,1041.5,649.1999999999999,447.70000000000005
2019-11-21,182.0,744.5999999999998,1023.9,251.60000000000002,668.5
2019-11-22,66.39999999999999,675.1000000000001,776.5000000000002,794.5,326.5
2019-11-23,223.20000000000002,739.9,1082.3000000000002,340.09999999999997,422.3999999999999
2019-11-24,727.6,499.7,1615.5999999999997,391.54999999999995,408.59999999999985
2019-11-25,51.650000000000006,478.0000000000001,557.15,677.8,244.09999999999997
2019-11-26,16.900000000000002,316.6,342.5,1141.4999999999998,237.69999999999996
2019-11-27,80.19999999999999,726.8999999999999,850.0999999999999,751.0999999999999,260.20000000000005
