MeasurementDateGMT,Brent - John Keble Primary School: Nitric Oxide (ug/m3),Brent - John Keble Primary School: Nitrogen Dioxide (ug/m3),Brent - John Keble Primary School: Oxides of Nitrogen (ug/m3),Brent - John Keble Primary School: PM10 Particulate (ug/m3)
2018-11-06,763.3000000000001,989.8,2160.2999999999997,649.3000000000001
2018-11-07,228.0,712.5999999999999,1062.0,238.5
2018-11-08,344.80000000000007,1120.9,1650.1000000000004,459.9000000000001
2018-11-09,326.6,864.8,1365.4,419.8
2018-11-10,303.40000000000003,970.4000000000001,1435.8000000000004,347.5
2018-11-11,183.2,848.9,1130.1000000000001,243.5
2018-11-12,427.9,1140.7000000000003,1797.3000000000002,394.4
2018-11-13,425.99999999999994,1197.6999999999998,1850.3999999999996,408.6
2018-11-14,636.6999999999999,1251.6999999999998,2228.1,508.8999999999999
2018-11-15,757.1999999999998,1175.0999999999997,2336.5,662.0
2018-11-16,351.30000000000007,875.6999999999999,1414.6000000000004,339.3
2018-11-17,204.89999999999998,917.6,1231.7,535.0999999999999
2018-11-18,162.39999999999998,738.5000000000002,987.2000000000002,438.8999999999999
2018-11-19,94.29999999999998,488.0999999999999,632.5999999999999,199.80000000000004
2018-11-20,145.5,680.9,903.6000000000001,279.5
2018-11-21,871.0999999999999,1215.2000000000003,2550.4999999999995,545.3
2018-11-22,1656.1,1337.1000000000001,3875.7999999999997,1056.1000000000001
2018-11-23,631.8999999999999,1191.4,2160.1,899.5
2018-11-24,211.99999999999997,937.1000000000001,1262.4,615.8000000000001
2018-11-25,106.8,606.4000000000001,770.2,450.6000000000001
2018-11-26,758.3,1129.4,2292.4000000000005,415.59999999999997
2018-11-27,847.1,1252.3000000000002,2550.8999999999996,484.6
2018-11-28,243.49999999999997,864.2999999999998,1237.6000000000006,256.29999999999995
2018-11-29,161.5,613.8,861.2,286.09999999999997
2018-11-30,358.20000000000005,1103.8000000000002,1653.1999999999998,369.5
2018-12-01,196.1,887.6999999999997,1188.1000000000001,253.1
2018-12-02,101.6,476.59999999999997,631.9,121.7
2018-12-03,342.09999999999997,907.4,1431.8999999999999,316.9999999999999
2018-12-04,2007.0,1801.1,4878.199999999999,525.3000000000001
2018-12-05,539.7,1136.7,1964.2000000000003,299.29999999999995
2018-12-06,230.4,865.4999999999999,1218.8999999999999,251.90000000000003
2018-12-07,261.20000000000005,763.6,1164.3999999999999,259.8
2018-12-08,158.5,501.29999999999995,744.4000000000001,365.09999999999997
2018-12-09,248.40000000000003,631.0,1011.7,208.00000000000003
2018-12-10,931.8000000000001,1464.8,2893.4999999999995,442.40000000000003
2018-12-11,2472.8,1803.0,5594.199999999998,797.8000000000002
2018-12-12,461.59999999999997,1218.5,1926.0,559.4000000000001
2018-12-13,465.4,1166.8,1880.5,516.8
2018-12-14,1261.6999999999998,1403.3999999999999,3337.7,754.0000000000001
2018-12-15,333.1,875.1999999999999,1386.0999999999997,499.9
2018-12-16,414.50000000000006,1314.0000000000002,1949.4000000000003,316.40000000000003
2018-12-17,993.25,1439.4500000000003,2962.8,444.59999999999997
2018-12-18,157.80000000000004,690.1,931.6999999999999,381.99999999999994
2018-12-19,392.9999999999999,1323.6999999999998,1926.0000000000002,303.1
2018-12-20,295.7,1045.6000000000001,1499.2,344.0
2018-12-21,234.4,772.5000000000002,1131.5999999999997,446.9
2018-12-22,408.6,1088.7,1715.3,427.49999999999994
2018-12-23,285.8,918.2000000000002,1356.6000000000004,205.99999999999997
2018-12-24,1114.1999999999998,1308.4,3016.6000000000004,499.8999999999999
2018-12-25,1398.3999999999996,1457.8000000000004,3602.3999999999996,562.0
2018-12-26,570.8999999999999,1202.2,2077.5,439.1
2018-12-27,4413.299999999999,1861.9,8629.3,1075.6000000000001
2018-12-28,2478.1999999999994,1456.3,5257.000000000002,836.0000000000002
2018-12-29,561.3,1027.1,1887.8,410.3999999999999
2018-12-30,438.59999999999997,924.1,1596.8000000000002,318.4
2018-12-31,486.50000000000006,957.6999999999999,1703.7000000000003,249.00000000000003
2019-01-01,156.09999999999997,632.1999999999999,871.9,349.0999999999999
2019-01-02,397.69999999999993,1123.1000000000001,1732.7000000000003,429.40000000000003
2019-01-03,369.49999999999994,1228.1999999999998,1794.3000000000002,443.59999999999997
2019-01-04,842.8,1448.0,2739.7000000000003,833.0000000000001
2019-01-05,615.9000000000001,1381.1,2325.1,701.0999999999999
2019-01-06,446.69999999999993,1204.3000000000002,1888.7,650.3000000000002
2019-01-07,292.4,1014.4,1462.5000000000002,464.0999999999999
2019-01-08,511.90000000000003,1036.5,1821.5,600.3000000000001
2019-01-09,568.0999999999999,1189.7,2060.1999999999994,447.2
2019-01-10,1229.2999999999997,1514.8,3399.6000000000004,856.4999999999998
2019-01-11,928.8000000000001,1440.5,2864.6999999999994,683.7000000000002
2019-01-12,290.0,926.1999999999999,1371.0000000000002,303.80000000000007
2019-01-13,154.4,455.6,692.3,275.09999999999997
2019-01-14,479.9999999999999,1101.7999999999997,1837.9,479.3999999999999
2019-01-15,428.40000000000003,1238.6,1895.3999999999996,320.6
2019-01-16,336.20000000000005,974.3,1489.2,255.7
2019-01-17,639.8499999999998,1232.1499999999999,2212.9500000000003,368.79999999999995
2019-01-18,1303.3999999999999,1488.1000000000004,3486.2999999999993,681.7999999999998
2019-01-19,306.6,1039.6,1509.7,560.0999999999998
2019-01-20,1010.9,1327.6000000000001,2877.1,758.8000000000001
2019-01-21,2673.3,1648.6000000000001,5747.500000000002,1090.7
2019-01-22,827.2,1416.0,2683.8999999999996,403.2999999999999
2019-01-23,1595.0,1489.1999999999998,3934.2,494.9
2019-01-24,3164.2999999999997,2005.2,6857.400000000001,887.8999999999997
2019-01-25,931.0999999999998,1438.2,2865.5000000000005,518.1
2019-01-26,161.00000000000003,675.6999999999999,922.4999999999999,279.1
2019-01-27,178.20000000000002,429.7000000000001,702.6999999999999,304.8
2019-01-28,968.5,1263.0,2747.8000000000006,495.29999999999995
2019-01-29,1361.2999999999997,1775.5999999999995,3862.8999999999996,528.3
2019-01-30,1784.3000000000002,1762.3999999999999,4498.5,511.29999999999995
2019-01-31,2972.4,1721.4,6279.3,720.9
2019-02-01,167.3,781.2000000000002,1038.0,284.5
2019-02-02,474.00000000000006,881.7,1608.6000000000001,419.6
2019-02-03,474.20000000000016,1183.3000000000002,1910.6,405.29999999999995
2019-02-04,960.5,1171.3000000000002,2643.9999999999995,343.2
2019-02-05,746.9000000000001,1163.4,2308.3999999999996,377.29999999999995
2019-02-06,616.7,1271.3500000000001,2216.9500000000003,416.00000000000006
2019-02-07,284.0,770.4,1206.0,309.0
2019-02-08,208.5,615.0000000000001,934.6999999999999,334.3
2019-02-09,155.5,490.20000000000005,728.5,390.2
2019-02-10,233.2,799.2999999999998,1156.7,186.1
2019-02-11,960.9,1519.1,2992.6,391.1
2019-02-12,787.2,1471.1,2678.1,523.8000000000001
2019-02-13,515.8000000000001,1227.4,2017.9,639.3000000000002
2019-02-14,2290.6000000000004,1947.9999999999998,5459.7,899.6
2019-02-15,2268.0000000000005,1922.3,5400.1,1101.3
2019-02-16,555.5999999999999,1367.6999999999998,2219.4999999999995,852.1
2019-02-17,245.50000000000003,1006.9000000000003,1383.4,779.4000000000002
2019-02-18,333.0,1224.6,1734.9999999999998,488.5
2019-02-19,421.3,1140.9999999999998,1787.1000000000004,481.0999999999999
2019-02-20,213.3,829.2000000000003,1156.1000000000001,455.70000000000005
2019-02-21,303.09999999999997,1168.4,1633.6000000000001,588.5999999999999
2019-02-22,957.3000000000001,1431.1000000000001,2899.0,813.4
2019-02-23,818.5,1408.1000000000001,2663.2,878.5
2019-02-24,1210.3,1622.6000000000001,3478.2000000000007,1001.3000000000001
2019-02-25,1963.3999999999999,2097.5999999999995,5108.200000000002,1183.0
2019-02-26,2191.4,2264.7000000000007,5624.600000000001,1313.9
2019-02-27,2485.9999999999995,2253.3999999999996,6065.299999999999,1511.4000000000003
2019-02-28,367.4,1266.8,1830.3,816.9999999999998
2019-03-01,495.69999999999993,1202.1000000000001,1962.6999999999998,773.5000000000001
2019-03-02,185.70000000000002,632.3000000000001,916.4999999999999,453.7
2019-03-03,77.90000000000003,358.7,477.6000000000001,330.6
2019-03-04,300.90000000000003,782.5000000000001,1244.0,265.59999999999997
2019-03-05,230.5,805.6000000000001,1158.6999999999998,338.20000000000005
2019-03-06,210.00000000000003,668.1,990.5,385.4000000000001
2019-03-07,175.50000000000003,611.2,880.3000000000001,204.29999999999998
2019-03-08,444.8999999999999,1034.3000000000002,1715.7000000000005,305.2
2019-03-09,174.10000000000002,706.1,972.5999999999998,495.40000000000003
2019-03-10,136.8,608.5000000000001,818.3999999999997,166.3
2019-03-11,256.4,731.2,1124.5,368.3
2019-03-12,192.8,704.1999999999999,999.5,267.90000000000003
2019-03-13,213.50000000000003,608.3000000000001,935.8000000000003,371.4
2019-03-14,198.20000000000002,697.8,1001.7,311.4
2019-03-15,179.2,550.0000000000001,824.2000000000002,183.7
2019-03-16,84.7,349.20000000000005,478.9,275.59999999999997
2019-03-17,178.69999999999996,614.5999999999999,888.6,155.20000000000002
2019-03-18,630.5000000000001,1333.3,2300.2999999999997,378.7
2019-03-19,588.6999999999999,1280.4999999999998,2183.2000000000003,452.59999999999997
2019-03-20,389.7,1084.7,1682.5,333.3
2019-03-21,502.40000000000003,1018.2,1788.6,383.70000000000005
2019-03-22,336.99999999999994,1021.1999999999999,1537.8,382.90000000000003
2019-03-23,106.10000000000001,759.4,922.7,480.5
2019-03-24,206.00000000000003,958.2999999999998,1273.7999999999997,508.7000000000001
2019-03-25,258.9000000000001,824.3000000000002,1221.2000000000003,443.29999999999995
2019-03-26,1315.1,1733.4999999999998,3750.2999999999997,751.0000000000001
2019-03-27,622.2,1421.3,2375.1000000000004,519.2
2019-03-28,489.90000000000003,1526.2999999999997,2277.4,724.6999999999998
2019-03-29,927.4999999999999,1707.4000000000003,3129.6999999999994,1034.0
2019-03-30,1553.9000000000005,1519.8,3902.3999999999996,1213.1000000000004
2019-03-31,27.100000000000005,306.7,349.29999999999995,677.4000000000002
2019-04-01,90.5,631.3000000000001,769.9,543.8
2019-04-02,643.6000000000001,1373.6000000000001,2360.6000000000004,616.6
2019-04-03,499.09999999999985,1275.8999999999999,2041.3000000000002,412.6
2019-04-04,249.8,992.9,1375.4999999999998,299.19999999999993
2019-04-05,234.2,862.4999999999999,1222.3000000000002,395.1
2019-04-06,63.5,442.4,539.1999999999998,390.90000000000003
2019-04-07,168.89999999999998,514.7,773.4999999999999,955.9000000000001
2019-04-08,345.6,1042.5,1572.1,1003.7
2019-04-09,126.80000000000003,665.4000000000001,859.8,814.2999999999998
