MeasurementDateGMT,Lewisham - Catford: Nitric Oxide (ug/m3),Lewisham - Catford: Nitrogen Dioxide (ug/m3),Lewisham - Catford: Oxides of Nitrogen (ug/m3)
2019-05-27,153.10000000000002,401.20000000000005,635.3
2019-05-28,130.35000000000005,426.44999999999993,626.25
2019-05-29,496.79999999999995,766.0,1527.3999999999994
2019-05-30,369.49999999999994,509.0000000000001,1075.3000000000002
2019-05-31,528.8000000000001,634.1,1445.1999999999998
2019-06-01,418.6000000000001,795.4,1437.0
2019-06-02,255.3,544.8000000000001,935.8000000000002
2019-06-03,350.20000000000005,673.5999999999999,1210.3
2019-06-04,416.09999999999997,857.1000000000001,1495.4
2019-06-05,434.0,780.4,1446.0
2019-06-06,356.1000000000001,737.4999999999998,1283.5
2019-06-07,209.2,728.9,1050.1
2019-06-08,270.7,496.20000000000005,910.9000000000001
2019-06-09,219.29999999999998,581.8,918.2
2019-06-10,89.60000000000002,643.3000000000001,780.7999999999998
2019-06-11,162.40000000000006,396.29999999999995,644.4000000000001
2019-06-12,210.0,738.6,1060.6
2019-06-13,491.70000000000005,801.5,1555.8999999999999
2019-06-14,492.90000000000003,803.8999999999999,1559.4999999999998
2019-06-15,488.1,844.9,1593.0
2019-06-16,467.80000000000007,695.7,1413.0
2019-06-17,407.1000000000001,768.1999999999998,1392.3
2019-06-18,335.20000000000005,851.3,1365.5
2019-06-19,257.7,774.8000000000003,1169.7
2019-06-20,294.99999999999994,619.3,1071.5000000000002
2019-06-21,353.09999999999997,744.7000000000003,1285.8999999999999
2019-06-22,177.79999999999993,659.7999999999998,932.4999999999998
2019-06-23,107.29999999999998,707.2000000000002,871.3000000000001
2019-06-24,530.9999999999999,1068.5999999999997,1882.5999999999995
2019-06-25,125.5,574.6999999999998,767.1999999999997
2019-06-26,81.80000000000001,272.59999999999997,398.00000000000006
2019-06-27,148.20000000000002,292.5,520.0
2019-06-28,157.5,398.0999999999999,639.5000000000001
2019-06-29,256.59999999999997,784.3,1177.8
2019-06-30,149.20000000000002,318.59999999999985,546.9999999999999
2019-07-01,120.40000000000003,280.6,465.20000000000016
2019-07-02,116.6,382.1999999999999,561.1
2019-07-03,221.89999999999998,602.2999999999998,942.7999999999997
2019-07-04,281.3,756.8000000000001,1188.3999999999999
2019-07-05,292.70000000000005,855.2,1304.5000000000002
2019-07-06,131.59999999999997,371.7999999999999,573.3
2019-07-07,203.19999999999996,477.5000000000001,789.5000000000001
2019-07-08,242.50000000000003,647.9000000000001,1020.1
2019-07-09,427.3999999999999,974.3000000000001,1629.7
2019-07-10,444.20000000000005,955.3999999999999,1636.3999999999999
2019-07-11,222.59999999999997,665.9,1006.9999999999999
2019-07-12,69.7,267.69999999999993,373.9000000000001
2019-07-13,104.99999999999999,357.5,518.8
2019-07-14,76.29999999999997,303.9999999999999,420.9
2019-07-15,134.20000000000002,448.80000000000007,654.8000000000001
2019-07-16,238.2,794.1,1159.8000000000002
2019-07-17,335.80000000000007,938.0,1453.0
2019-07-18,467.8,734.7,1451.8999999999996
2019-07-19,640.9999999999999,749.0999999999998,1732.1000000000001
2019-07-20,253.20000000000002,461.3999999999999,850.3
2019-07-21,294.50000000000006,534.1,985.4
2019-07-22,427.7,593.0,1248.6999999999998
2019-07-23,329.3000000000001,730.9000000000001,1236.3000000000002
2019-07-24,365.4,1039.3999999999999,1599.4
2019-07-25,332.6,1035.7,1546.2
2019-07-26,311.1000000000001,685.7000000000002,1162.6999999999998
2019-07-27,120.8,450.5000000000001,635.7000000000002
2019-07-28,127.69999999999999,380.40000000000003,575.9
2019-07-29,379.6000000000001,673.7,1255.6
2019-07-30,210.60000000000005,379.1,702.1999999999999
2019-07-31,313.0,498.70000000000005,979.0000000000001
2019-08-01,191.39999999999998,459.2000000000001,752.9
2019-08-02,98.89999999999998,339.6000000000001,491.0
2019-08-03,218.00000000000003,595.0,929.7000000000005
2019-08-04,216.3,561.9999999999999,894.0000000000002
2019-08-05,420.59999999999997,563.3,1208.0000000000002
2019-08-06,421.2999999999999,492.40000000000003,1138.35
2019-08-07,284.6,477.1000000000001,914.0999999999999
2019-08-08,360.19999999999993,539.9000000000001,1092.2
2019-08-09,435.90000000000003,444.79999999999995,1113.1000000000004
2019-08-10,280.0,249.10000000000008,678.2
2019-08-11,289.8,363.6,808.2
2019-08-12,573.4999999999999,759.3000000000001,1638.4999999999998
2019-08-13,339.00000000000006,606.4999999999999,1125.4999999999998
2019-08-14,622.9000000000001,738.3,1693.6999999999998
2019-08-15,312.70000000000005,420.09999999999997,899.1
2019-08-16,683.8999999999999,671.5000000000001,1720.5
2019-08-17,388.6,436.8,1032.9
2019-08-18,284.70000000000005,439.49999999999983,875.9000000000002
2019-08-19,329.8,562.1,1068.0
2019-08-20,322.7999999999999,757.3,1252.8
2019-08-21,549.3999999999999,952.4,1794.9999999999998
2019-08-22,344.79999999999995,814.3,1342.6
2019-08-23,490.7000000000001,766.1500000000002,1518.7500000000002
2019-08-24,441.09999999999997,1124.2,1800.1999999999998
2019-08-25,394.0,1084.8,1689.0000000000002
2019-08-26,353.1000000000001,1074.8,1616.3
2019-08-27,374.0000000000001,1082.3,1655.8999999999999
2019-08-28,363.3,684.9000000000001,1241.1000000000001
2019-08-29,215.29999999999998,518.7,849.1999999999999
2019-08-30,467.79999999999995,763.7000000000002,1480.5
2019-08-31,264.2,633.7999999999998,1039.1000000000001
2019-09-01,169.39999999999998,387.3,647.6
2019-09-02,417.99999999999983,698.8,1339.8
2019-09-03,243.69999999999996,496.7,870.4
2019-09-04,232.6,364.40000000000003,721.1999999999998
2019-09-05,189.6,409.29999999999995,700.1
2019-09-06,361.2,738.3,1292.3
2019-09-07,99.40000000000005,330.6,482.6000000000001
2019-09-08,233.90000000000003,510.3,868.9
2019-09-09,331.90000000000003,815.6000000000001,1324.3999999999999
2019-09-10,683.5999999999998,781.5000000000001,1829.5999999999997
2019-09-11,315.90000000000003,487.9999999999999,972.5000000000001
2019-09-12,298.2,433.5,890.9000000000002
2019-09-13,119.35000000000002,393.15,576.1500000000001
2019-09-14,570.3,922.3,1796.6
2019-09-15,329.4,739.0000000000002,1244.4
2019-09-16,316.4,544.5000000000001,1029.6999999999998
2019-09-17,108.90000000000003,409.0,575.6000000000001
2019-09-18,466.2,752.1000000000001,1466.8999999999999
2019-09-19,598.6,882.7499999999999,1800.4499999999998
2019-09-20,540.9,842.8,1672.2000000000003
2019-09-21,300.59999999999997,1012.6,1473.4999999999998
2019-09-22,302.5,779.9000000000002,1243.8999999999999
2019-09-23,309.20000000000005,528.4000000000001,1002.7
2019-09-24,394.30000000000007,624.9,1229.4999999999998
2019-09-25,369.6,593.4000000000001,1160.0
2019-09-26,327.09999999999997,602.4000000000001,1103.7
2019-09-27,380.79999999999995,667.9000000000002,1251.8000000000002
2019-09-28,196.20000000000002,511.69999999999993,812.7
2019-09-29,130.8,364.4,565.1000000000001
2019-09-30,568.1999999999999,749.5999999999999,1621.0
2019-10-01,758.0333333333334,994.3555555555556,2156.5555555555557
2019-10-02,527.0666666666666,776.3444444444444,1584.4444444444446
2019-10-03,863.7,745.8000000000001,2070.5
2019-10-04,458.3,816.0,1519.5
2019-10-05,322.9,798.7,1294.1000000000004
2019-10-06,107.89999999999999,336.9,502.79999999999995
2019-10-07,634.0,773.3,1745.8000000000002
2019-10-08,273.1,564.9000000000002,984.1000000000003
2019-10-09,221.49999999999997,580.3000000000001,919.7
2019-10-10,283.59999999999997,554.3000000000001,989.0000000000001
2019-10-11,249.6,577.6000000000001,960.3999999999999
2019-10-12,410.49999999999994,979.0,1608.0
2019-10-13,250.3,626.5999999999999,1010.6000000000001
2019-10-14,468.30000000000007,865.3,1583.4
2019-10-15,545.8000000000001,879.6,1716.6999999999998
2019-10-16,572.4000000000001,885.7,1763.2
2019-10-17,707.0000000000002,1022.9000000000001,2106.9
2019-10-18,352.1000000000001,787.6000000000001,1327.8999999999996
2019-10-19,569.6999999999999,970.4999999999999,1843.8999999999999
2019-10-20,472.29999999999984,585.4,1309.8999999999999
2019-10-21,33.99999999999999,415.8,467.1000000000001
2019-10-22,1244.8000000000004,981.2,2890.2999999999997
2019-10-23,1509.2999999999997,1062.1000000000001,3376.5000000000005
2019-10-24,1008.2,986.9,2532.7999999999997
2019-10-25,596.3,734.8,1649.2000000000003
2019-10-26,169.2,504.40000000000003,763.4000000000002
2019-10-27,866.7,884.3999999999999,2213.5
2019-10-28,1160.7999999999997,913.4000000000001,2693.9
2019-10-29,165.19999999999996,871.5999999999999,1124.9
2019-10-30,279.40000000000003,906.6000000000001,1335.5
2019-10-31,688.1000000000001,940.0999999999999,1995.5
2019-11-01,661.5000000000001,900.3,1915.1999999999998
2019-11-02,239.99999999999997,474.19999999999993,842.5000000000001
2019-11-03,488.20000000000005,869.9000000000001,1618.3000000000004
2019-11-04,1017.4,1031.0,2591.0000000000005
2019-11-05,224.39999999999992,688.0,1032.0
2019-11-06,574.9,903.7999999999998,1785.2000000000003
2019-11-07,652.8,970.7,1971.0
2019-11-08,1112.4999999999998,922.8999999999999,2628.400000000001
2019-11-09,509.09999999999997,926.4000000000002,1707.1000000000001
2019-11-10,815.5,835.8000000000001,2086.1000000000004
2019-11-11,296.2000000000001,726.3000000000001,1180.3
2019-11-12,256.8,770.3000000000001,1164.25
2019-11-13,521.7,966.5,1766.1
2019-11-14,448.09999999999997,1113.5000000000002,1801.3000000000002
2019-11-15,96.4,723.9,872.1000000000001
2019-11-16,788.0999999999999,995.2999999999998,2203.6
2019-11-17,2250.9999999999995,1186.0,4637.0
2019-11-18,358.9,776.6,1327.1000000000001
2019-11-19,2404.7,1368.6999999999998,5056.0
2019-11-20,668.4000000000001,1061.9000000000003,2086.7
2019-11-21,399.9,879.7000000000002,1492.8999999999999
2019-11-22,265.19999999999993,865.3000000000001,1271.6999999999998
2019-11-23,428.3,932.1999999999999,1588.9000000000003
2019-11-24,988.2000000000002,765.2,2280.3000000000006
2019-11-25,359.3,733.5999999999999,1284.3
2019-11-26,486.2,912.0,1657.7
2019-11-27,425.20000000000005,1048.1,1699.9
2019-11-28,288.5,736.5999999999998,1178.8999999999999
2019-11-29,1442.6,1123.5,3335.7
2019-11-30,1318.7,1327.3999999999999,3349.7000000000003
2019-12-01,62.5,635.4,731.5999999999999
2019-12-02,1874.4999999999998,1432.2999999999997,4306.499999999999
2019-12-03,1794.4,1526.1,4277.7
2019-12-04,3458.2,1452.7,6755.300000000001
2019-12-05,1673.0000000000002,1168.3000000000002,3733.7
2019-12-06,184.3,639.2,921.6999999999999
2019-12-07,242.4,754.3000000000001,1126.5
2019-12-08,125.49999999999999,460.49999999999994,652.6
2019-12-09,391.8,749.3,1350.2
2019-12-10,618.9000000000001,952.7000000000002,1901.8
2019-12-11,651.4999999999998,1171.9999999999998,2171.2
2019-12-12,376.3,935.7,1512.8999999999996
2019-12-13,196.0,708.3999999999999,1009.1999999999998
2019-12-14,231.99999999999997,746.8,1102.6000000000004
2019-12-15,225.9,679.0,1025.3000000000002
2019-12-16,721.9000000000001,1314.3999999999996,2421.5
2019-12-17,529.5,1276.5,2088.2
2019-12-18,1231.4000000000003,1020.8,2908.9999999999995
2019-12-19,165.3,502.0,755.7
2019-12-20,458.40000000000003,1070.2,1772.6999999999998
2019-12-21,258.09999999999997,741.1,1136.6999999999998
2019-12-22,234.1,817.3000000000001,1176.4
2019-12-23,403.8,890.0000000000001,1509.4999999999998
2019-12-24,193.69999999999996,674.7,971.6999999999999
2019-12-25,646.7,803.6999999999999,1795.4
2019-12-26,213.0,687.4999999999999,1013.8
2019-12-27,764.9999999999999,816.3,1989.7
2019-12-28,816.8,876.2,2128.9
2019-12-29,677.3999999999999,910.6999999999998,1949.3000000000002
2019-12-30,1164.4,1029.1,2814.3
2019-12-31,539.6999999999999,952.9000000000002,1779.6999999999998
2020-01-01,699.8000000000001,983.3,2056.6
2020-01-02,388.79999999999995,724.0,1320.5
2020-01-03,188.99999999999997,737.7,1027.3
2020-01-04,273.0,947.4,1366.2000000000003
2020-01-05,178.3,756.0,1029.3
2020-01-06,318.90000000000003,770.3,1258.9999999999998
2020-01-07,398.5999999999999,807.1000000000001,1418.2
2020-01-08,480.7,883.6999999999999,1620.3999999999996
2020-01-09,246.90000000000003,611.0,989.8000000000001
2020-01-10,376.4,860.0,1437.1
2020-01-11,211.79999999999998,593.0,917.6000000000003
2020-01-12,156.79999999999998,550.5,791.0
2020-01-13,365.90000000000003,707.1000000000001,1268.8
2020-01-14,333.7,665.8,1177.5
2020-01-15,359.69999999999993,983.9000000000001,1535.6
2020-01-16,245.49999999999994,654.0999999999999,1030.4
2020-01-17,323.0,892.3999999999999,1387.5000000000002
2020-01-18,222.99999999999997,951.0,1293.1999999999994
2020-01-19,1082.7,1199.5000000000002,2859.8
2020-01-20,2912.6999999999994,1752.0999999999997,6218.2
2020-01-21,3367.9000000000005,1713.9000000000003,6878.4000000000015
2020-01-22,2254.0,1431.0000000000002,4887.000000000002
2020-01-23,633.9999999999998,1189.1,2161.0000000000005
2020-01-24,282.6921052631579,971.007894736842,1405.6960526315793
2020-01-25,393.75789473684216,1125.4421052631578,1730.478947368421
2020-01-26,416.4947368421053,1217.9052631578948,1857.0473684210529
2020-01-27,364.7552631578948,1241.9447368421052,1800.9276315789475
2020-01-28,185.79999999999998,844.3000000000001,1129.3
2020-01-29,247.10000000000005,890.4000000000001,1269.3999999999999
2020-01-30,346.0,859.4999999999999,1390.4
2020-01-31,196.7,647.1999999999999,948.7000000000002
2020-02-01,98.2,501.8,652.5000000000001
2020-02-02,103.00000000000001,576.8,734.5999999999998
2020-02-03,116.99999999999997,662.3000000000001,841.4
2020-02-04,43.600000000000016,587.6999999999998,654.3
2020-02-05,1979.8999999999999,1604.1,4639.6
2020-02-06,1591.0000000000007,1471.3999999999999,3910.999999999999
2020-02-07,824.2,1093.8,2358.1
2020-02-08,264.00000000000006,843.8,1248.6000000000001
2020-02-09,39.0,280.70000000000005,340.00000000000006
2020-02-10,118.30000000000001,502.1,684.0000000000001
2020-02-11,148.3,578.7999999999998,806.35
2020-02-12,301.7,852.9999999999999,1316.2
2020-02-13,196.6,815.7999999999997,1117.1999999999998
2020-02-14,815.1999999999999,1087.2,2337.3
2020-02-15,163.10000000000002,432.2,682.6
2020-02-16,68.20000000000002,396.70000000000005,501.1
2020-02-17,181.8,606.5,885.2000000000002
2020-02-18,196.1,692.6000000000001,993.1999999999999
2020-02-19,390.1999999999999,916.6000000000001,1514.7999999999995
2020-02-20,162.20000000000002,671.4999999999999,919.9999999999999
2020-02-21,162.39999999999995,608.1,857.4999999999998
2020-02-22,75.1,396.60000000000014,511.7
2020-02-23,73.80000000000001,476.09999999999997,589.5
2020-02-24,164.79999999999998,586.9999999999997,839.7
2020-02-25,206.00000000000003,725.6,1041.1000000000001
2020-02-26,199.8,831.8,1137.8
2020-02-27,183.5,905.0000000000001,1186.3000000000002
2020-02-28,284.4,865.3999999999997,1301.3
2020-02-29,152.70000000000002,485.6,719.5
2020-03-01,144.2,525.8,746.4000000000001
2020-03-02,123.99999999999999,760.5999999999999,950.5
2020-03-03,612.1,1221.3,2159.9999999999995
2020-03-04,618.9000000000002,1188.6,2137.6
2020-03-05,74.9,608.1999999999999,722.6000000000001
2020-03-06,724.1000000000001,1016.8,2127.2
2020-03-07,424.4000000000001,963.0999999999999,1613.9999999999998
2020-03-08,119.20000000000003,482.6,665.7
2020-03-09,252.20000000000002,699.1000000000001,1086.1
2020-03-10,203.50000000000003,530.0,842.0000000000001
2020-03-11,141.6,592.4000000000002,809.8000000000002
2020-03-12,112.29999999999998,509.8,682.3000000000001
2020-03-13,215.70000000000002,827.3999999999997,1158.1000000000004
2020-03-14,148.8,612.5000000000001,840.1000000000003
2020-03-15,85.90000000000002,611.7999999999998,743.5999999999999
2020-03-16,296.90000000000003,1036.0,1490.5000000000007
2020-03-17,277.6,877.9999999999999,1304.0000000000002
2020-03-18,164.8,664.1,916.7999999999997
2020-03-19,52.099999999999994,612.1000000000003,691.7999999999997
2020-03-20,11.199999999999998,361.0,378.5000000000001
2020-03-21,12.2,407.49999999999994,426.8
2020-03-22,13.3,470.49999999999994,490.80000000000007
2020-03-23,243.4,990.8,1364.4
2020-03-24,311.5,961.0999999999998,1438.3000000000002
2020-03-25,510.0000000000001,1141.0999999999997,1922.8999999999996
2020-03-26,148.60000000000005,881.3000000000003,1109.4
2020-03-27,4.9,458.7999999999999,466.19999999999993
2020-03-28,-15.1,263.09999999999997,239.90000000000006
2020-03-29,-23.900000000000013,197.59999999999988,161.00000000000009
2020-03-30,-0.9999999999999996,435.5,434.30000000000007
2020-03-31,8.200000000000001,505.79999999999995,518.8
2020-04-01,318.2,759.8000000000002,1248.0999999999995
2020-04-02,86.30000000000001,661.7999999999997,794.5
2020-04-03,146.9,792.2999999999998,1017.0999999999999
2020-04-04,136.0,604.7999999999998,813.1
2020-04-05,4.299999999999997,336.39999999999986,343.19999999999993
2020-04-06,125.0,691.3,883.0999999999999
2020-04-07,362.40000000000003,1004.7999999999998,1560.8000000000004
2020-04-08,159.99999999999994,1077.6,1322.9999999999998
2020-04-09,316.29999999999995,1033.7000000000003,1518.0999999999995
2020-04-10,83.70000000000002,825.6999999999997,953.8999999999997
2020-04-11,221.4,908.0999999999999,1247.5
2020-04-12,33.70000000000001,498.5999999999999,550.3000000000001
2020-04-13,-17.8,144.59999999999994,117.30000000000004
2020-04-14,16.700000000000003,432.4000000000001,457.7000000000001
2020-04-15,112.40000000000002,760.1,932.5000000000001
2020-04-16,174.6,997.1,1264.3
2020-04-17,20.900000000000006,331.6000000000001,363.79999999999995
2020-04-18,32.1,407.8000000000001,457.1
2020-04-19,24.600000000000012,324.2,361.9999999999999
2020-04-20,16.400000000000002,347.4999999999999,372.50000000000006
2020-04-21,18.400000000000006,385.10000000000014,413.8000000000002
2020-04-22,42.3,425.0,490.1
2020-04-23,72.80000000000003,585.7,697.3000000000002
2020-04-24,85.70000000000002,611.7,742.7
2020-04-25,38.2,397.5000000000001,456.89999999999986
2020-04-26,56.699999999999996,418.20000000000005,505.20000000000005
2020-04-27,99.50000000000001,468.0999999999999,620.8999999999999
2020-04-28,34.800000000000004,333.8,386.90000000000003
2020-04-29,178.10000000000002,472.40000000000003,745.5000000000001
2020-04-30,252.80000000000004,527.0999999999999,915.0999999999999
2020-05-01,121.49999999999997,395.6000000000001,581.9999999999999
2020-05-02,41.3,364.79999999999995,428.4
2020-05-03,51.09999999999999,409.00000000000006,487.2999999999999
2020-05-04,52.00000000000001,372.49999999999994,452.2000000000001
2020-05-05,25.499999999999996,298.6,337.5
2020-05-06,57.40000000000001,492.1,580.1
2020-05-07,137.70000000000002,601.2,812.1000000000001
2020-05-08,100.00000000000004,619.6999999999998,773.0000000000001
2020-05-09,99.10000000000005,533.4,685.6
2020-05-10,38.50000000000001,307.4,366.2999999999999
2020-05-11,15.999999999999998,201.4,227.00000000000009
2020-05-12,44.49999999999998,320.20000000000005,387.7999999999999
2020-05-13,22.200000000000006,249.20000000000016,283.09999999999997
2020-05-14,35.20000000000001,315.4000000000001,369.2999999999999
2020-05-15,200.00000000000003,483.89999999999975,790.6
2020-05-16,90.0,426.70000000000005,564.2
2020-05-17,127.0308536585366,364.03158536585363,559.0444512195122
2020-05-18,138.45804878048781,307.22780487804874,520.1626829268292
2020-05-19,151.31268292682927,316.2892682926829,548.9275609756097
2020-05-20,164.16731707317075,325.35073170731715,577.6924390243903
2020-05-21,177.02195121951218,334.41219512195124,606.4573170731707
2020-05-22,189.87658536585369,343.4736585365854,635.2221951219511
2020-05-23,202.73121951219508,352.53512195121954,663.9870731707317
2020-05-24,215.5858536585366,361.5965853658536,692.751951219512
2020-05-25,228.44048780487805,370.6580487804878,721.5168292682928
2020-05-26,241.2951219512195,379.71951219512204,750.2817073170731
2020-05-27,254.14975609756095,388.7809756097562,779.0465853658536
2020-05-28,267.00439024390244,397.8424390243903,807.8114634146341
2020-05-29,279.85902439024386,406.90390243902436,836.5763414634147
2020-05-30,292.71365853658534,415.96536585365857,865.341219512195
2020-05-31,305.56829268292677,425.02682926829266,894.1060975609755
2020-06-01,318.4229268292682,434.0882926829269,922.8709756097562
2020-06-02,331.27756097560973,443.149756097561,951.6358536585366
2020-06-03,344.1321951219512,452.2112195121951,980.400731707317
2020-06-04,356.98682926829264,461.2726829268292,1009.1656097560974
2020-06-05,369.8414634146341,470.33414634146334,1037.930487804878
2020-06-06,382.69609756097555,479.39560975609754,1066.6953658536586
2020-06-07,395.550731707317,488.4570731707318,1095.460243902439
2020-06-08,408.40536585365845,497.51853658536595,1124.2251219512193
2020-06-09,421.26,506.58000000000004,1152.99
2020-06-10,434.11463414634136,515.6414634146341,1181.7548780487805
2020-06-11,446.9692682926829,524.7029268292682,1210.5197560975607
2020-06-12,459.8239024390244,533.7643902439023,1239.2846341463414
2020-06-13,472.6785365853658,542.8258536585366,1268.0495121951221
2020-06-14,485.5331707317073,551.8873170731707,1296.8143902439024
2020-06-15,498.38780487804866,560.9487804878048,1325.579268292683
2020-06-16,511.2424390243901,570.010243902439,1354.3441463414633
2020-06-17,524.0970731707316,579.0717073170731,1383.109024390244
2020-06-18,536.9517073170731,588.1331707317072,1411.8739024390245
2020-06-19,549.8063414634145,597.1946341463415,1440.6387804878048
2020-06-20,562.6609756097561,606.2560975609757,1469.4036585365855
2020-06-21,575.5156097560975,615.3175609756098,1498.168536585366
2020-06-22,588.3702439024389,624.3790243902439,1526.9334146341462
2020-06-23,601.2248780487803,633.4404878048781,1555.698292682927
2020-06-24,614.079512195122,642.5019512195121,1584.4631707317071
2020-06-25,626.9341463414632,651.5634146341465,1613.2280487804876
2020-06-26,639.7887804878047,660.6248780487806,1641.9929268292683
2020-06-27,652.6434146341463,669.6863414634147,1670.7578048780488
2020-06-28,665.4980487804876,678.7478048780489,1699.5226829268292
2020-06-29,678.3526829268292,687.809268292683,1728.2875609756097
2020-06-30,691.2073170731704,696.8707317073171,1757.0524390243902
2020-07-01,704.0619512195121,705.9321951219513,1785.817317073171
2020-07-02,716.9165853658535,714.9936585365855,1814.5821951219511
2020-07-03,729.771219512195,724.0551219512196,1843.3470731707316
2020-07-04,742.6258536585364,733.1165853658538,1872.1119512195125
2020-07-05,755.480487804878,742.178048780488,1900.8768292682928
2020-07-06,768.3351219512193,751.239512195122,1929.6417073170735
2020-07-07,781.1897560975607,760.3009756097563,1958.4065853658537
2020-07-08,794.0443902439024,769.3624390243904,1987.1714634146342
2020-07-09,806.8990243902439,778.4239024390245,2015.9363414634145
2020-07-10,819.7536585365851,787.4853658536585,2044.7012195121954
2020-07-11,832.6082926829267,796.5468292682929,2073.466097560976
2020-07-12,845.4629268292682,805.608292682927,2102.230975609756
2020-07-13,858.3175609756097,814.6697560975612,2130.995853658537
2020-07-14,871.172195121951,823.7312195121953,2159.760731707317
2020-07-15,884.0268292682924,832.7926829268293,2188.5256097560973
2020-07-16,896.881463414634,841.8541463414634,2217.290487804878
2020-07-17,909.7360975609756,850.9156097560976,2246.0553658536583
2020-07-18,922.590731707317,859.9770731707318,2274.8202439024394
2020-07-19,935.4453658536585,869.038536585366,2303.585121951219
2020-07-20,948.3,878.1000000000001,2332.3500000000004
2020-07-21,961.1546341463412,887.1614634146342,2361.1148780487806
2020-07-22,974.0092682926829,896.2229268292684,2389.879756097561
2020-07-23,986.8639024390243,905.2843902439025,2418.644634146341
2020-07-24,932.9837804878046,847.8098780487805,2278.3604268292684
2020-07-25,450.70000000000005,506.9,1198.3000000000002
2020-07-26,172.4,300.8,564.9000000000001
2020-07-27,283.40000000000003,369.4000000000001,803.9
2020-07-28,87.10000000000001,221.7,355.5
2020-07-29,267.75,505.1499999999999,915.45
2020-07-30,214.39999999999992,714.0999999999999,1042.6000000000001
2020-07-31,176.0,851.4000000000001,1120.8000000000002
2020-08-01,92.19999999999997,207.39999999999995,348.8
2020-08-02,103.70000000000002,173.0,332.19999999999993
2020-08-03,82.7,230.49999999999997,357.1
2020-08-04,310.49999999999994,553.4,1029.5
2020-08-05,367.1,451.0,1013.5000000000001
2020-08-06,347.2999999999999,656.0,1188.6
2020-08-07,344.59999999999997,1231.5,1759.8999999999999
2020-08-08,148.0,747.3,974.1000000000003
2020-08-09,131.5,279.2,480.8
2020-08-10,135.2,652.7,860.5999999999999
2020-08-11,159.3,1120.6000000000004,1364.8000000000002
2020-08-12,133.4,852.4000000000001,1056.8999999999999
2020-08-13,179.9,379.2,654.8
2020-08-14,185.79999999999995,231.60000000000002,516.8000000000001
2020-08-15,148.4,466.1,693.6999999999999
2020-08-16,63.1,513.2,610.3
2020-08-17,257.8,783.9,1178.9
2020-08-18,318.50000000000006,576.4,1064.3999999999999
2020-08-19,279.50000000000006,422.49999999999994,851.4999999999998
2020-08-20,370.20000000000005,595.0999999999999,1162.9999999999998
2020-08-21,286.4,464.7,904.1
2020-08-22,191.39999999999998,410.8,704.4000000000001
2020-08-23,111.90000000000003,297.5,469.0
2020-08-24,194.0,586.6,884.1
2020-08-25,340.41379310344826,335.5344827586207,857.4517241379311
2020-08-26,445.57241379310346,376.36739811912224,1059.4420062695924
2020-08-27,417.7655172413793,390.6319749216301,1031.0934169278996
2020-08-28,389.95862068965516,404.8965517241379,1002.7448275862068
2020-08-29,362.15172413793107,419.1611285266457,974.3962382445143
2020-08-30,334.34482758620686,433.42570532915363,946.0476489028215
2020-08-31,306.53793103448277,447.6902821316615,917.6990595611287
2020-09-01,278.7310344827586,461.9548589341693,889.3504702194359
2020-09-02,250.9241379310345,476.21943573667716,861.0018808777431
2020-09-03,223.11724137931037,490.48401253918496,832.6532915360503
2020-09-04,195.31034482758622,504.74858934169276,804.3047021943576
2020-09-05,167.5034482758621,519.0131661442006,775.9561128526648
2020-09-06,139.696551724138,533.2777429467084,747.607523510972
2020-09-07,104.07241379310346,518.8946708463949,678.6510971786836
2020-09-08,227.29999999999998,501.5,850.0999999999999
2020-09-09,204.80000000000007,441.0,755.3000000000001
2020-09-10,288.3999999999999,790.2,1232.4999999999998
2020-09-11,495.2,845.1,1604.2
2020-09-12,212.7,511.70000000000005,837.8000000000001
2020-09-13,292.9,641.1999999999999,1090.2999999999997
2020-09-14,520.6,1085.9,1884.1000000000004
2020-09-15,315.29999999999995,1539.3999999999999,2022.8999999999999
2020-09-16,103.89999999999999,641.2,800.6999999999996
2020-09-17,99.1,385.19999999999993,537.6000000000001
2020-09-18,116.89999999999998,538.8000000000001,717.9999999999999
2020-09-19,67.90000000000002,445.9000000000001,550.0
2020-09-20,54.400000000000006,448.80000000000007,532.3000000000002
2020-09-21,302.30000000000007,962.8,1426.2
2020-09-22,389.00000000000006,971.4999999999999,1568.6
2020-09-23,161.1,632.9,880.1
2020-09-24,309.0,780.4000000000001,1254.4999999999998
2020-09-25,38.499999999999986,351.5,410.79999999999995
2020-09-26,10.0,220.90000000000003,235.70000000000007
2020-09-27,0.9999999999999998,202.10000000000008,203.70000000000007
2020-09-28,135.8,656.7999999999998,865.3000000000001
2020-09-29,423.1,817.6,1466.0
2020-09-30,350.7,716.6999999999998,1253.8999999999999
2020-10-01,210.89999999999998,712.2,1035.5
2020-10-02,75.0,530.4,645.4000000000001
2020-10-03,222.89999999999995,670.9999999999999,1012.7999999999997
2020-10-04,256.8,564.0,957.8000000000002
2020-10-05,192.3,564.7,859.8
2020-10-06,152.39999999999995,472.00000000000006,705.1
2020-10-07,252.20000000000002,649.8,1036.8999999999999
2020-10-08,166.20000000000002,454.50000000000006,709.4999999999999
2020-10-09,589.3999999999999,912.0999999999998,1815.8999999999999
2020-10-10,161.8,638.9,887.4999999999998
2020-10-11,152.7,473.4,706.8000000000001
2020-10-12,747.4,983.4999999999998,2129.2999999999997
2020-10-13,98.6,579.2,730.5000000000001
