MeasurementDateGMT,Lewisham - Honor Oak Park: Nitric Oxide (ug/m3),Lewisham - Honor Oak Park: Nitrogen Dioxide (ug/m3),Lewisham - Honor Oak Park: Ozone (ug/m3),Lewisham - Honor Oak Park: PM10 Particulate (ug/m3),Lewisham - Honor Oak Park: PM2.5 Particulate (ug/m3)
2018-05-31,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-01,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-02,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-03,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-04,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-05,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-06,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-07,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-08,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-09,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-10,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-11,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-12,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-13,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-14,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-15,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-16,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-17,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-18,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-19,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-20,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-21,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-22,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-23,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-24,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-25,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-26,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-27,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-28,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-29,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-06-30,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-01,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-02,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-03,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-04,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-05,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-06,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-07,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-08,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-09,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-10,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-11,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-12,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-13,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-14,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-15,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-16,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-17,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-18,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-19,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-20,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-21,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-22,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-23,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-24,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-25,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-26,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-27,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-28,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-29,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-30,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-07-31,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-01,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-02,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-03,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-04,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-05,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-06,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-07,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-08,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-09,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-10,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-11,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-12,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-13,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-14,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-15,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-16,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-17,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-18,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-19,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-20,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-21,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-22,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-23,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-24,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-25,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-26,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-27,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-28,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-29,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-30,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-08-31,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-01,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-02,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-03,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-04,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-05,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-06,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-07,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-08,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-09,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-10,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-11,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-12,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-13,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-14,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-15,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-16,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-17,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-18,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-19,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-20,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-21,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-22,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-23,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-24,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
2018-09-25,1281.6000000000001,276.0,314.40000000000003,300.0,108.0
