MeasurementDateGMT,Hackney - Old Street: Nitric Oxide (ug/m3),Hackney - Old Street: Nitrogen Dioxide (ug/m3),Hackney - Old Street: Oxides of Nitrogen (ug/m3),Hackney - Old Street: Ozone (ug/m3),Hackney - Old Street: PM10 Particulate (ug/m3)
2018-05-15,316.40000000000003,708.6,1193.9999999999998,1771.6000000000001,439.5
2018-05-16,237.79999999999998,479.79999999999995,842.3000000000001,1460.4999999999998,536.9000000000001
2018-05-17,368.4,623.0000000000001,1187.4999999999998,1349.3,582.3
2018-05-18,627.5000000000001,1018.0000000000001,1979.8,1067.5,579.1999999999999
2018-05-19,542.9,1213.3999999999999,2045.6,1008.3999999999999,698.4999999999999
2018-05-20,464.7,1102.1,1814.3,1019.8000000000001,699.5
2018-05-21,523.7,1224.9000000000003,2027.6999999999996,1160.1,869.5999999999999
2018-05-22,250.10000000000005,563.9,947.6999999999999,1724.4000000000003,693.3999999999999
2018-05-23,229.1,549.1,900.1000000000001,1743.4999999999998,670.0
2018-05-24,600.4999999999998,1077.0,1997.9000000000003,1018.3000000000001,817.3000000000001
2018-05-25,732.2999999999998,1328.1000000000004,2451.2000000000003,915.2000000000003,785.6999999999999
2018-05-26,270.1,806.5000000000001,1220.4,1818.8999999999999,1054.8
2018-05-27,337.79999999999995,1138.5000000000002,1656.1,1322.8999999999999,937.6999999999999
2018-05-28,214.79999999999995,728.2000000000002,1057.7,1310.0999999999997,891.2
2018-05-29,203.8,596.4000000000001,908.3000000000002,1542.3,608.4
2018-05-30,642.0000000000001,1150.6000000000001,2135.1,961.4000000000001,708.4000000000001
2018-05-31,677.4999999999999,1396.7,2435.4,946.9000000000001,950.1999999999998
2018-06-01,876.5999999999999,1566.1999999999998,2910.2,726.4,756.0999999999998
2018-06-02,818.8999999999999,1383.1,2638.6,827.8000000000002,489.4000000000001
2018-06-03,532.5,1123.8,1940.4999999999998,1206.5,429.8
2018-06-04,285.7,632.6999999999999,1070.9999999999998,1378.6999999999998,435.50000000000006
2018-06-05,414.4,636.1999999999999,1271.8,1423.8999999999999,430.7
2018-06-06,507.8,843.1,1621.6999999999998,1234.9999999999998,642.3
2018-06-07,556.6999999999999,911.2,1764.5999999999995,1113.7999999999997,568.9000000000001
2018-06-08,598.2,921.7999999999998,1838.9,1178.8999999999996,570.0000000000001
2018-06-09,447.09999999999997,857.4,1542.8999999999999,1281.2999999999995,557.3
2018-06-10,344.70000000000005,721.8,1250.7000000000003,1215.6999999999998,489.59999999999997
2018-06-11,593.0999999999999,852.4999999999999,1761.7,1126.1000000000001,434.1
2018-06-12,383.2,670.4000000000001,1257.8999999999999,1033.0000000000002,364.90000000000003
2018-06-13,755.1999999999999,1278.9999999999998,2436.6,895.9,485.8
2018-06-14,786.2,1127.3999999999999,2332.6999999999994,857.6000000000001,538.4000000000001
2018-06-15,928.8000000000001,1368.8000000000002,2792.899999999999,917.3000000000001,544.3
2018-06-16,742.0000000000001,1140.3999999999999,2277.9,886.9999999999999,465.3
2018-06-17,472.69999999999993,883.8000000000001,1608.4,918.3,390.20000000000005
2018-06-18,752.0999999999999,1023.8999999999999,2177.0,774.5000000000001,482.7
2018-06-19,905.0,927.8000000000001,2315.5000000000005,430.0000000000001,398.0
2018-06-20,932.4000000000001,834.5,2263.5,356.70000000000005,422.00000000000006
2018-06-21,417.20000000000005,685.9,1326.1,1269.8,407.3
2018-06-22,508.5,869.3999999999999,1649.0,1130.1000000000001,483.3
2018-06-23,504.60000000000014,1027.6,1801.5,1226.6999999999998,496.1
2018-06-24,282.6,922.3000000000001,1355.6,1367.5999999999997,490.4
2018-06-25,513.9,1436.3,2224.4,1694.6,601.3000000000001
2018-06-26,589.6,1281.7999999999997,2185.9,1113.8,571.2999999999998
2018-06-27,600.5000000000001,1003.8000000000001,1924.4999999999998,1018.0000000000002,552.5000000000001
2018-06-28,542.0,832.4999999999999,1663.5000000000002,1248.7,592.4
2018-06-29,608.7,929.6999999999999,1862.8999999999999,1201.0000000000002,539.8
2018-06-30,507.8,824.3999999999999,1603.2000000000003,1571.0999999999997,504.3
2018-07-01,393.0,986.5,1588.2999999999997,1930.3000000000002,570.6
2018-07-02,569.4,992.3000000000002,1865.4999999999995,1738.3,520.8000000000001
2018-07-03,612.7,969.3000000000002,1908.8999999999994,1446.3,500.8
2018-07-04,603.8999999999999,1146.3000000000002,2072.5,1146.9000000000003,587.5
2018-07-05,837.0,1772.9,3055.899999999999,1113.9000000000003,770.1
2018-07-06,531.4,1314.3999999999996,2129.0000000000005,1495.3000000000002,703.1999999999998
2018-07-07,548.5,1372.7,2213.7,1458.9000000000003,785.2999999999997
2018-07-08,368.7,924.6000000000001,1489.8999999999999,1552.8,488.2
2018-07-09,598.8,1130.8999999999999,2049.0000000000005,998.0,499.6
2018-07-10,399.8,485.99999999999994,1099.4999999999998,1033.5,354.2999999999999
2018-07-11,419.7,588.3000000000001,1231.6999999999998,1107.0,413.29999999999995
2018-07-12,645.5000000000001,1061.0,2050.7999999999993,971.1000000000001,561.8000000000001
2018-07-13,705.0999999999999,1171.3,2251.9,1045.8999999999999,534.6999999999999
2018-07-14,510.6000000000001,1268.5999999999997,2051.3,1371.6,522.4
2018-07-15,511.7,1341.9999999999998,2126.4,1527.7999999999997,453.8
2018-07-16,864.2,1570.4999999999998,2895.6,1166.7,524.2
2018-07-17,1025.5,1287.2,2859.2000000000003,738.9000000000002,435.20000000000005
2018-07-18,952.8000000000002,1465.5,2926.1000000000004,753.4000000000001,452.70000000000005
2018-07-19,684.1999999999998,1424.8,2473.8,905.0,527.8000000000001
2018-07-20,688.9000000000002,1478.8,2534.8,1047.7999999999997,532.0
2018-07-21,580.8000000000001,1495.0,2385.9000000000005,1435.6,593.8
2018-07-22,691.8999999999997,1399.3999999999999,2460.4,914.7999999999998,478.2
2018-07-23,860.8000000000001,1455.6999999999998,2775.1,964.1999999999997,485.69999999999993
2018-07-24,874.7000000000002,1531.4,2872.6,919.9,518.9
2018-07-25,498.0999999999999,1122.9,1886.7999999999997,1189.3,557.3000000000001
2018-07-26,640.3000000000002,1623.9,2605.7000000000003,1204.75,795.6999999999999
2018-07-27,828.5999999999998,1728.6000000000004,2999.2,1040.8,707.5000000000001
2018-07-28,493.99999999999994,735.9999999999999,1494.1000000000001,1037.0000000000002,547.7
2018-07-29,312.59999999999997,507.29999999999995,986.7000000000002,829.6,302.40000000000003
2018-07-30,631.4999999999998,744.8,1713.0999999999997,543.5999999999998,337.19999999999993
2018-07-31,728.7,1027.6,2145.1,793.2999999999998,418.3
2018-08-01,840.7000000000002,1234.1,2523.4,825.1999999999998,479.90000000000003
2018-08-02,952.6,1493.6,2954.1000000000004,747.9000000000001,561.9
2018-08-03,592.1999999999999,1204.1999999999998,2112.7000000000003,1034.7,506.8
2018-08-04,300.6,643.8,1104.5,1074.4,411.9
2018-08-05,355.8,880.2000000000003,1425.9000000000003,1143.9999999999998,423.0
2018-08-06,771.1,1743.4999999999998,2925.8999999999996,1155.9,605.6
2018-08-07,849.3000000000001,1805.1999999999998,3107.3,1162.3000000000002,616.0000000000001
2018-08-08,767.2,1129.0,2305.2000000000003,823.9000000000001,416.90000000000003
2018-08-09,910.7,1225.7,2622.1000000000004,433.6000000000001,413.3
2018-08-10,1080.6999999999998,1288.1,2945.1000000000004,453.0999999999999,403.9
2018-08-11,778.1,1113.1000000000001,2306.1,686.3,408.70000000000005
2018-08-12,401.9999999999999,787.7,1404.2000000000003,842.1,321.00000000000006
2018-08-13,926.3000000000002,1147.0,2567.7999999999993,586.8000000000001,426.99999999999994
2018-08-14,974.4000000000001,1164.3,2658.7000000000003,642.4000000000002,427.19999999999993
2018-08-15,852.3000000000002,1185.4,2492.6,595.4000000000001,485.20000000000005
2018-08-16,1044.0,1203.1000000000001,2803.9,390.7,424.19999999999993
2018-08-17,1254.9999999999998,1301.4,3225.4999999999995,446.6,516.6
2018-08-18,666.0000000000001,978.8000000000001,2000.2,536.8000000000002,458.4000000000001
2018-08-19,472.29999999999995,713.2,1437.2,586.6999999999998,360.1
2018-08-20,1071.8000000000002,1181.8,2825.4,406.2000000000001,386.7999999999999
2018-08-21,786.0999999999998,1140.3,2345.2999999999997,666.3999999999999,359.9999999999999
2018-08-22,1106.3,1276.3000000000004,2972.5000000000005,295.9,461.3
2018-08-23,813.3,1018.0999999999999,2265.2,466.50000000000006,395.8
2018-08-24,991.7,1140.3,2661.1,536.2,414.20000000000005
2018-08-25,788.9,1032.2,2241.7000000000003,587.6999999999999,368.4000000000001
2018-08-26,649.5,1005.5000000000002,2001.5,543.2,359.19999999999993
2018-08-27,586.1,855.5,1754.3999999999996,587.5000000000001,283.0
2018-08-28,658.8000000000001,1039.7000000000003,2049.8,738.5,383.70000000000005
2018-08-29,800.3000000000002,1212.2999999999997,2439.4,495.6,465.35
2018-08-30,638.0000000000002,883.2000000000002,1861.6,673.0999999999999,510.40000000000003
2018-08-31,647.9999999999999,1092.2000000000003,2085.7999999999997,660.4999999999999,552.4000000000001
2018-09-01,520.5999999999999,1178.3999999999999,1976.5999999999997,1034.4,536.7
2018-09-02,370.59999999999997,1132.7,1701.0999999999995,1205.1,598.8999999999999
2018-09-03,555.4,1434.3,2285.4,1048.7,655.1
2018-09-04,255.0,704.2000000000002,1094.9,1178.3,483.8
2018-09-05,263.6,620.4999999999999,1024.9999999999998,1179.1,449.0
2018-09-06,918.0999999999998,1136.4,2544.1,625.9999999999999,536.1
2018-09-07,1056.9,1216.3,2836.8000000000006,597.5000000000002,404.9
2018-09-08,786.7999999999997,1224.6000000000001,2431.4,573.5,385.40000000000003
2018-09-09,501.8999999999999,1027.5,1797.3,863.4,389.1
2018-09-10,833.1,1115.9,2393.2,726.4000000000002,457.70000000000005
2018-09-11,770.4999999999999,993.8999999999999,2174.9,628.1999999999998,454.59999999999997
2018-09-12,628.8,895.3000000000001,1859.5,686.3,393.0
2018-09-13,1951.4,1552.5000000000002,4545.1,327.59999999999997,555.3
2018-09-14,1390.1,1446.9,3578.2999999999997,345.4999999999999,444.6
2018-09-15,1023.5000000000001,1244.6000000000001,2813.9000000000005,538.6,462.49999999999994
2018-09-16,469.29999999999995,970.3,1690.0,951.2000000000002,427.29999999999995
2018-09-17,527.6999999999999,1079.1000000000001,1888.3999999999994,1120.7000000000003,418.70000000000005
2018-09-18,599.9,945.6,1865.0999999999997,955.0000000000003,497.50000000000006
2018-09-19,582.9,862.4,1756.4,835.3000000000002,593.1999999999999
2018-09-20,581.8,819.8000000000001,1711.6000000000001,910.4999999999998,620.2
2018-09-21,987.5999999999999,1006.2999999999998,2520.7,757.2,507.70000000000005
2018-09-22,892.9,1108.4999999999998,2477.9,513.4000000000001,426.4999999999999
2018-09-23,387.49999999999994,648.1,1242.3,849.1999999999999,252.20000000000002
2018-09-24,1416.4000000000003,1157.8,3329.7999999999997,508.29999999999995,455.69999999999993
2018-09-25,2066.8999999999996,1467.5,4636.900000000001,455.00000000000006,591.5
2018-09-26,1818.8,2072.1000000000004,4860.600000000001,365.2,669.8
2018-09-27,1873.5000000000002,1994.2000000000003,4867.2,454.6,717.2999999999998
2018-09-28,491.6,682.6,1436.2999999999997,876.2000000000002,399.5
2018-09-29,1183.8,1451.6,3267.2999999999997,428.80000000000007,606.5
2018-09-30,1165.6000000000001,1216.3,3003.2,565.9999999999999,459.30000000000007
2018-10-01,1137.9999999999998,1099.6,2844.6,584.1999999999999,400.2
2018-10-02,1445.3999999999999,1234.0999999999997,3450.1999999999994,450.5999999999999,432.3
2018-10-03,2104.2,1289.8999999999996,4515.8,277.8,523.0999999999999
2018-10-04,1834.2000000000003,1112.1000000000001,3924.6,193.60000000000002,507.0999999999999
2018-10-05,1973.3999999999996,1685.8,4711.099999999999,273.40000000000003,789.7
2018-10-06,594.8,762.3,1674.0000000000002,843.2000000000002,322.20000000000005
2018-10-07,992.9,1006.6000000000001,2528.7000000000003,670.6000000000004,343.2
2018-10-08,1522.8999999999999,1504.2000000000003,3839.2999999999997,387.2000000000001,399.69999999999993
2018-10-09,1128.7999999999997,1586.8999999999999,3317.6,555.0000000000001,524.0
2018-10-10,1393.1000000000004,1677.6000000000001,3813.4,345.99999999999994,1127.8
2018-10-11,443.9,926.5,1606.8999999999999,922.4000000000001,489.20000000000005
2018-10-12,406.50000000000006,840.2999999999998,1463.3999999999999,1085.0000000000005,468.2
2018-10-13,364.69999999999993,844.5999999999999,1403.3999999999999,1094.9,426.29999999999995
