MeasurementDateGMT,Greenwich - Plumstead High Street: Nitric Oxide (ug/m3),Greenwich - Plumstead High Street: Nitrogen Dioxide (ug/m3),Greenwich - Plumstead High Street: Oxides of Nitrogen (ug/m3),Greenwich - Plumstead High Street: Ozone (ug/m3),Greenwich - Plumstead High Street: PM10 Particulate (ug/m3),Greenwich - Plumstead High Street: PM2.5 Particulate (ug/m3)
2018-03-19,116.10000000000001,511.7,689.6000000000001,1289.1000000000006,502.24999999999994,264.20000000000005
2018-03-20,62.60000000000001,550.7,646.8000000000001,1280.1,401.70000000000005,152.8
2018-03-21,1252.7,1597.3000000000002,3517.7,492.4999999999999,603.1,342.2
2018-03-22,583.8000000000001,948.8,1839.1999999999998,965.6999999999996,477.09999999999997,254.8000000000001
2018-03-23,455.2,643.3,1333.8999999999999,1345.9999999999993,400.29999999999995,172.9
2018-03-24,297.69999999999993,926.0000000000001,1382.5000000000002,508.3999999999999,704.0999999999999,608.7000000000002
2018-03-25,502.2,1000.9,1771.2999999999997,644.3000000000001,839.5999999999999,679.5999999999999
2018-03-26,839.4,1404.8999999999996,2692.5000000000005,664.5999999999999,446.5,250.79999999999995
2018-03-27,757.3000000000002,1073.6,2231.4,863.5999999999999,283.7,160.1
2018-03-28,778.9000000000001,1336.7999999999997,2531.1,797.9999999999997,252.00000000000003,158.20000000000002
2018-03-29,748.5000000000001,983.1999999999999,2130.5000000000005,938.9999999999997,268.5,132.6
2018-03-30,484.59999999999997,876.9,1620.0000000000002,907.2999999999998,274.59999999999997,189.39999999999995
2018-03-31,656.1,823.3,1829.8,858.9999999999997,246.79999999999998,176.4
2018-04-01,339.6,728.1000000000001,1248.6000000000004,955.6999999999998,344.9,267.70000000000005
2018-04-02,208.99999999999994,398.20000000000005,717.9000000000001,1221.8,226.7,155.0
2018-04-03,293.50000000000006,424.1,874.0,1330.4,273.09999999999997,145.1
2018-04-04,231.29999999999995,437.29999999999995,790.5,1423.2999999999997,288.30000000000007,145.1
2018-04-05,458.59999999999997,708.8000000000002,1412.2999999999997,1166.5000000000002,195.50000000000003,112.3
2018-04-06,661.8000000000001,1064.0,2079.1,840.4000000000004,465.1000000000001,301.8
2018-04-07,501.79999999999995,950.6,1719.7999999999997,727.2000000000002,636.0,448.4000000000002
2018-04-08,199.89999999999995,739.6,1046.3,784.6,462.2,399.7
2018-04-09,494.69999999999993,995.1,1753.3,591.8999999999997,667.7,588.0999999999999
2018-04-10,420.8,1029.1,1674.3,691.3000000000003,770.8,637.9999999999999
2018-04-11,103.50000000000001,688.3000000000001,847.4000000000001,475.20000000000005,1141.1,1031.1000000000001
2018-04-12,93.10000000000001,523.2,666.6000000000001,636.7999999999998,804.5,732.5999999999999
2018-04-13,667.1,926.0,1945.2,630.5999999999998,640.4,533.9
2018-04-14,505.8,1035.9,1811.1000000000001,526.5,979.6,852.2
2018-04-15,282.1,637.2,1068.7,888.8,688.6000000000001,578.8000000000002
2018-04-16,304.80000000000007,517.0999999999999,984.6000000000001,1297.7,405.3,183.10000000000002
2018-04-17,285.2,502.90000000000003,940.4,1324.6000000000001,319.8,166.10000000000002
2018-04-18,557.5999999999999,1153.9,2009.0,693.0000000000002,597.9999999999999,398.59999999999997
2018-04-19,980.7000000000002,1619.3999999999999,3123.0,669.1,1092.1999999999998,727.5999999999998
2018-04-20,562.5,1197.5,2052.6000000000004,856.4999999999999,884.2999999999998,608.8000000000001
2018-04-21,428.5,1221.5000000000002,1878.9,558.2,1151.4,914.3999999999999
2018-04-22,208.6,712.4999999999999,1033.3000000000002,1029.3999999999999,805.6,594.4000000000001
2018-04-23,372.90000000000003,597.5000000000001,1167.9,1180.9,269.20000000000005,135.30000000000004
2018-04-24,303.5,441.09999999999997,905.8000000000001,1130.0,234.40000000000003,138.5
2018-04-25,326.59999999999997,519.3000000000001,1019.7999999999998,1212.8000000000002,208.90000000000003,104.64999999999998
2018-04-26,359.40000000000003,558.4000000000001,1109.4,1267.7000000000003,304.0,134.95
2018-04-27,628.2000000000002,1058.1000000000001,2021.5,751.6999999999999,418.69999999999993,231.6
2018-04-28,132.9,563.7,767.1,1061.0,325.69999999999993,243.5
2018-04-29,13.2,185.6,205.59999999999997,1554.3999999999999,220.29999999999995,118.89999999999999
2018-04-30,169.49999999999997,577.8000000000001,837.5000000000001,1327.7999999999997,293.1000000000001,137.9
2018-05-01,402.5,693.1,1307.4000000000003,1132.6000000000001,275.5,166.5
2018-05-02,403.49999999999994,832.8,1451.4,1219.7,216.7,128.9
2018-05-03,539.6999999999998,1011.6,1835.1999999999998,851.1999999999999,380.6,225.10000000000005
2018-05-04,588.9999999999999,1049.5,1952.1000000000001,862.7000000000003,553.9,311.3
2018-05-05,467.70000000000005,1277.0,1994.2,830.9000000000001,773.3000000000001,535.1
2018-05-06,277.0,1212.3999999999999,1637.0000000000002,955.0000000000001,932.8,749.95
2018-05-07,242.50000000000003,1343.5000000000002,1715.7,938.7,1048.3999999999999,897.1
2018-05-08,499.5,1189.9,1956.1000000000001,764.0,798.8000000000001,616.8
2018-05-09,389.09999999999997,715.6000000000001,1312.4,914.1000000000001,422.30000000000007,246.79999999999998
2018-05-10,394.30000000000007,758.9999999999998,1363.3999999999999,1088.2999999999997,350.20000000000005,191.10000000000002
2018-05-11,411.59999999999997,755.4,1386.5000000000002,1064.0,475.6,269.4
2018-05-12,420.90000000000003,872.4000000000001,1517.8000000000004,1047.9,356.8,232.60000000000002
2018-05-13,448.6,885.2000000000002,1572.8999999999999,734.9000000000001,478.6,368.2000000000001
2018-05-14,87.80000000000001,490.8000000000001,625.3,1159.1,320.79999999999995,174.29999999999998
2018-05-15,102.60000000000002,474.2999999999999,631.8,1444.5,395.0,255.0
2018-05-16,22.599999999999998,319.3,354.0,1372.6,495.5,221.70000000000005
2018-05-17,131.29999999999998,381.50000000000006,582.8000000000001,1187.5999999999997,494.9,191.39999999999998
2018-05-18,157.9,558.4999999999999,800.7,1022.6,476.0,232.7
2018-05-19,303.4,799.0000000000001,1264.0000000000002,806.6000000000001,629.6,390.40000000000003
2018-05-20,245.7,713.9999999999999,1091.4,850.6999999999999,661.6,495.0
2018-05-21,213.9,958.9000000000001,1286.4999999999998,957.0000000000001,847.8000000000002,626.4000000000001
2018-05-22,57.6,359.20000000000005,448.0,1441.8999999999999,671.5,416.20000000000005
2018-05-23,18.699999999999996,234.2,262.8,1736.5000000000002,602.0999999999999,380.6
2018-05-24,256.6,726.3000000000001,1119.8999999999999,1129.5,733.7000000000002,493.49999999999994
2018-05-25,326.40000000000003,854.9000000000001,1355.3999999999999,1144.6000000000004,706.1,611.2
2018-05-26,161.5,582.1999999999999,829.1999999999999,1400.8999999999999,1058.6000000000001,896.8000000000001
2018-05-27,188.90000000000003,846.9,1136.1999999999998,948.6000000000001,1058.8999999999999,801.6999999999999
2018-05-28,87.4,512.4,646.0999999999999,1033.1000000000001,982.1,787.9999999999999
2018-05-29,22.1,357.4,390.9999999999999,1453.8999999999999,599.1000000000001,531.0
2018-05-30,267.6,732.6,1142.9,946.1000000000001,577.8,453.9
2018-05-31,275.4,968.6,1390.5,822.3999999999999,919.9999999999999,782.6999999999999
2018-06-01,370.0,726.1,1293.1,790.9000000000002,580.3000000000001,527.6999999999999
2018-06-02,390.19999999999993,779.8999999999999,1378.6999999999996,734.0000000000001,317.7,264.40000000000003
2018-06-03,218.39999999999998,621.5999999999999,956.7999999999997,871.8999999999997,377.59999999999997,258.5
2018-06-04,54.49999999999999,336.70000000000005,420.30000000000007,1270.0,454.7,372.9
2018-06-05,90.50000000000001,341.0,479.2,1225.9,412.9,265.5
2018-06-06,233.89999999999998,536.0999999999999,894.4999999999998,917.5999999999999,559.6,281.6
2018-06-07,307.40000000000003,591.3000000000002,1062.5,898.6999999999999,494.9,312.40000000000003
2018-06-08,128.6,410.8,607.7,986.4999999999998,453.30000000000007,281.8
2018-06-09,219.00000000000006,503.49999999999994,839.2999999999998,1054.8000000000002,448.9,312.29999999999995
2018-06-10,148.60000000000002,392.3999999999999,620.0000000000002,983.3999999999999,429.2,323.1
2018-06-11,259.0,602.7500000000001,999.5500000000001,704.8000000000003,366.35,223.45
2018-06-12,42.9,415.1000000000001,480.5,949.0000000000001,315.50000000000006,208.2
2018-06-13,432.79999999999995,697.3999999999997,1360.7000000000003,837.7,296.0999999999999,192.3
2018-06-14,246.9,587.1,965.6000000000001,841.5000000000003,327.70000000000005,222.79999999999993
2018-06-15,380.20000000000005,898.2,1480.8999999999999,742.0000000000002,399.3,247.9
2018-06-16,250.8,469.1,853.8000000000001,907.7000000000002,286.6,160.0
2018-06-17,150.19999999999996,274.4999999999999,505.29999999999995,978.4000000000003,227.20000000000002,152.8
2018-06-18,290.2,398.99999999999994,844.3,641.1999999999997,258.70000000000005,169.90000000000003
2018-06-19,365.09999999999997,355.4,914.9,382.0,173.9,128.7
2018-06-20,376.7,345.9,923.4,277.79999999999995,226.29999999999998,170.49999999999997
2018-06-21,73.4,230.19999999999993,342.7000000000001,927.4000000000003,278.0,138.6
2018-06-22,241.4,475.0,844.5,797.3,362.9,180.8
2018-06-23,237.0,552.0,915.8,930.8000000000003,397.0,208.6
2018-06-24,170.20000000000002,634.7000000000002,894.9999999999999,794.3,473.1,332.8
2018-06-25,269.0,760.4999999999998,1173.1999999999996,1175.9,461.70000000000005,321.75
2018-06-26,416.00000000000006,834.7,1472.4,637.3999999999997,461.59999999999997,286.3
2018-06-27,329.4,552.1999999999999,1057.3000000000002,840.6999999999998,460.8999999999999,280.09999999999997
2018-06-28,194.29999999999995,557.6,855.5000000000001,931.7999999999996,539.0,348.70000000000005
2018-06-29,202.80000000000004,529.2,839.9,914.5,473.70000000000005,306.8
2018-06-30,170.3,457.00000000000006,718.2,1165.4999999999998,449.09999999999997,259.9
2018-07-01,143.29999999999998,621.1,840.8,1247.1,555.2,331.0
2018-07-02,209.39999999999998,667.3000000000001,988.2000000000002,1070.6000000000001,422.1,229.89999999999998
2018-07-03,295.79999999999995,644.5999999999999,1097.7,1005.5999999999997,391.3,230.40000000000003
2018-07-04,230.90000000000003,722.0,1076.6,897.1000000000001,500.3,299.5
2018-07-05,313.69999999999993,983.1000000000001,1464.3999999999996,1003.5,684.1999999999999,514.5
2018-07-06,274.59999999999997,957.3,1378.2999999999997,924.6999999999999,726.2500000000001,570.4000000000002
2018-07-07,160.60000000000002,804.0999999999998,1050.1999999999998,974.5999999999998,801.4,637.3000000000001
2018-07-08,92.2,537.6,679.0,971.0999999999999,465.1,338.6
2018-07-09,318.90000000000003,828.3999999999999,1316.8,557.3000000000001,452.1,292.70000000000005
2018-07-10,29.1,207.29999999999998,251.7,804.5000000000001,330.7,162.99999999999997
2018-07-11,53.900000000000006,317.70000000000005,400.20000000000005,899.8000000000004,396.3,261.70000000000005
2018-07-12,250.1,744.4999999999999,1127.7,710.1000000000003,542.4,349.0
2018-07-13,280.50000000000006,699.0,1128.8,768.6000000000004,491.4999999999999,318.3000000000001
2018-07-14,304.90000000000003,780.9,1248.6999999999998,947.7000000000004,417.90000000000003,299.0
2018-07-15,166.10000000000002,702.5,957.1000000000001,1094.5000000000002,447.0,310.65000000000003
2018-07-16,338.8,971.6999999999997,1490.3999999999996,862.5000000000001,440.0999999999999,297.8
2018-07-17,347.90000000000003,600.4,1134.1999999999998,733.3999999999996,294.8,179.29999999999998
2018-07-18,402.7,794.6999999999998,1412.0,756.0999999999999,301.90000000000003,214.3
2018-07-19,416.50000000000006,967.6999999999999,1606.0000000000002,609.5999999999999,390.20000000000005,244.99999999999997
2018-07-20,362.1,997.0,1552.0,915.8,418.7,316.70000000000005
2018-07-21,229.89999999999995,909.8999999999997,1262.6000000000001,1226.9999999999998,561.9000000000002,449.49999999999994
2018-07-22,283.90000000000003,822.3000000000001,1257.1000000000001,730.5999999999999,381.19999999999993,300.70000000000005
2018-07-23,393.2,720.8,1323.7,708.0999999999998,347.6,249.79999999999998
2018-07-24,300.0,728.3999999999999,1188.2,775.4999999999997,381.3,262.1
2018-07-25,261.8,912.1000000000001,1313.3999999999999,699.0999999999999,533.5,384.8
2018-07-26,339.7,1056.4,1577.3999999999999,632.1999999999999,755.1,595.9000000000001
2018-07-27,300.69999999999993,930.6,1391.1999999999998,780.3000000000001,550.0999999999999,302.1
2018-07-28,185.6,317.4,601.7999999999998,764.3,349.3,285.20000000000005
2018-07-29,106.5,185.49999999999997,348.6000000000001,744.8000000000003,217.09999999999997,131.5
2018-07-30,285.3,342.9,779.9000000000003,389.29999999999995,216.70000000000005,132.0
2018-07-31,320.09999999999997,509.0999999999999,1000.0000000000001,606.9000000000001,265.5,171.29999999999998
2018-08-01,345.8,600.9,1131.2,667.0000000000002,313.20000000000005,193.4
2018-08-02,363.70000000000005,775.2,1332.8000000000002,600.4000000000002,327.90000000000003,237.10000000000002
2018-08-03,278.49999999999994,918.5999999999998,1345.9000000000003,571.3999999999999,474.40000000000003,308.0
2018-08-04,116.0,422.2,599.7999999999998,574.7000000000002,328.19999999999993,168.6
2018-08-05,190.50000000000003,593.4,885.0,542.7,333.99999999999994,221.9
2018-08-06,359.29999999999995,924.1999999999999,1475.3000000000004,832.4,457.00000000000006,319.2
2018-08-07,300.4000000000001,915.0,1375.1,946.9000000000001,462.2,326.73333333333335
2018-08-08,254.20000000000005,484.8999999999999,874.4000000000001,742.6,290.80000000000007,164.96666666666664
2018-08-09,583.5000000000001,995.1000000000001,1889.6999999999998,397.09999999999997,309.99999999999994,244.39999999999998
2018-08-10,332.09999999999997,638.3999999999999,1147.5,589.6,212.99999999999997,159.29999999999998
2018-08-11,316.8000000000001,655.1999999999999,1141.0,605.3,332.0,181.59999999999997
2018-08-12,195.20000000000002,374.29999999999995,673.4,712.6999999999998,219.09999999999994,157.29999999999998
2018-08-13,481.7,808.9000000000002,1547.5,417.9,311.09999999999997,198.79999999999998
2018-08-14,476.4000000000001,840.9999999999999,1571.3,482.19999999999993,311.90000000000003,214.0
2018-08-15,285.3,451.50000000000006,889.1999999999997,731.0999999999997,278.5,187.09999999999997
2018-08-16,398.29999999999995,596.5,1207.1,493.8000000000001,307.3,171.79999999999998
2018-08-17,494.70000000000005,710.3000000000002,1468.9,408.8,324.5,197.49999999999997
2018-08-18,336.59999999999997,482.30000000000007,998.6000000000001,602.0000000000001,319.9000000000001,215.3
2018-08-19,171.1,356.2,618.5,498.69999999999993,272.6,211.33333333333331
2018-08-20,463.4,733.8000000000001,1443.6000000000001,314.70000000000005,285.2,203.06666666666663
2018-08-21,436.09999999999985,737.9,1406.5,431.90000000000003,233.2,199.20000000000005
2018-08-22,442.5,683.3,1361.7999999999997,403.09999999999997,316.59999999999997,230.70000000000005
2018-08-23,341.1,648.9,1172.0000000000002,411.3000000000001,249.70000000000002,189.70000000000002
2018-08-24,442.3,704.2999999999998,1382.8999999999999,586.9,259.79999999999995,153.55
2018-08-25,526.4999999999999,851.7,1658.6000000000001,520.0999999999999,258.90000000000003,179.69999999999996
2018-08-26,253.00000000000003,517.3999999999999,905.5999999999999,605.5000000000001,247.10000000000002,162.90000000000003
2018-08-27,267.3,504.5999999999999,914.3000000000001,530.6999999999998,237.90000000000003,160.3
2018-08-28,616.9,987.4999999999999,1933.4999999999998,401.2999999999999,293.6000000000001,242.39999999999998
2018-08-29,308.19999999999993,922.6000000000003,1395.3,452.09999999999997,349.00000000000006,250.70000000000007
2018-08-30,225.99999999999994,820.1,1167.0,442.00000000000006,363.40000000000003,250.2
2018-08-31,621.5,1100.3999999999999,2053.2999999999997,348.1,503.0,338.8
2018-09-01,438.6,935.7,1608.6000000000001,613.7,532.9,346.9
2018-09-02,421.6000000000001,1059.8999999999999,1706.6000000000001,709.6,629.4999999999999,538.4
2018-09-03,576.8999999999999,1206.4999999999998,2091.3,630.4000000000001,611.1999999999999,471.9
2018-09-04,45.19999999999999,586.0999999999999,656.0000000000001,1050.4999999999998,463.69999999999993,334.09999999999997
2018-09-05,39.29999999999999,549.6,610.5999999999999,929.5000000000001,372.90000000000003,255.70000000000005
2018-09-06,533.8000000000001,957.8999999999999,1776.0000000000002,499.29999999999995,469.2,332.00000000000006
2018-09-07,615.4999999999999,1050.6,1994.7,525.6999999999999,287.49999999999994,155.49999999999997
2018-09-08,322.3,642.3000000000002,1136.3,765.9000000000001,227.50000000000003,163.1
2018-09-09,149.5,457.00000000000006,686.2,926.8,278.7,181.60000000000002
2018-09-10,339.6000000000001,563.6999999999999,1084.5,802.8000000000002,317.40000000000003,205.00000000000003
2018-09-11,215.30000000000004,391.7999999999999,721.8999999999999,813.7999999999998,261.09999999999997,166.80000000000004
2018-09-12,381.9,701.6,1287.6000000000001,706.2999999999997,266.30000000000007,218.79999999999998
2018-09-13,1360.1000000000001,1503.2,3588.6,207.19999999999993,426.50000000000006,323.30000000000007
2018-09-14,448.80000000000007,793.0,1481.1000000000004,619.9,245.10000000000002,171.50000000000003
2018-09-15,365.00000000000006,649.9,1209.8,692.2999999999998,334.2,221.7
2018-09-16,89.80000000000001,346.4,484.5,1016.3999999999995,279.20000000000005,171.20000000000002
2018-09-17,214.90000000000003,591.9,921.2,935.7999999999998,315.0,224.39999999999998
2018-09-18,179.5,380.7000000000001,656.2,1054.6999999999998,318.40000000000003,199.79999999999998
2018-09-19,118.6,271.5,453.1,969.2999999999998,349.84999999999997,201.49999999999997
2018-09-20,109.00000000000001,252.39999999999998,418.8,1100.7999999999995,363.30000000000007,194.79999999999998
2018-09-21,318.79999999999995,560.4000000000001,1048.6000000000001,867.5000000000002,246.85000000000002,128.0
2018-09-22,449.5,828.4000000000002,1517.7000000000003,685.1000000000001,271.8999999999999,178.40000000000003
2018-09-23,74.8,532.1,646.9000000000001,780.9,231.74999999999994,156.79999999999998
2018-09-24,983.6,1155.9999999999998,2664.3,363.79999999999995,311.9,207.00000000000003
2018-09-25,1201.2000000000003,1223.3000000000002,3065.1000000000004,474.6,370.1,284.19999999999993
2018-09-26,888.1000000000001,1334.9,2696.7000000000003,539.1999999999999,450.09999999999997,299.8
2018-09-27,1103.1,1676.9,3368.5000000000005,488.7,484.2,381.70000000000005
2018-09-28,24.9,441.00000000000006,479.90000000000003,798.1,313.00000000000006,171.64999999999995
2018-09-29,959.5999999999999,1391.8999999999999,2863.7999999999993,316.90000000000003,478.5,357.65000000000003
2018-09-30,260.19999999999993,833.1000000000001,1231.8999999999999,675.6,376.8999999999999,270.3
2018-10-01,371.3,851.3,1420.7,662.6999999999998,273.2,170.44999999999996
2018-10-02,469.1,865.1999999999999,1584.7,647.2999999999996,268.6,153.70000000000002
2018-10-03,774.9000000000001,1084.2,2271.9,362.0,307.80000000000007,201.0
2018-10-04,662.0000000000001,849.1,1864.1000000000001,316.8,387.4,282.79999999999995
2018-10-05,930.8,1320.3999999999999,2747.7,269.90000000000003,590.1,493.79999999999995
2018-10-06,88.80000000000001,527.0000000000001,662.9000000000003,836.4000000000003,326.7,252.79999999999998
2018-10-07,302.5,794.6999999999999,1258.5000000000002,632.3000000000001,308.49999999999994,206.29999999999998
2018-10-08,611.3,995.5999999999999,1932.8999999999996,633.8999999999999,350.5,245.29999999999998
2018-10-09,736.7,1119.4999999999998,2249.9,554.0,403.09999999999997,305.3999999999999
2018-10-10,1020.8000000000002,1584.1000000000001,3148.7999999999997,228.5,1064.1000000000001,961.3999999999999
2018-10-11,286.8,533.4,972.8000000000001,940.4999999999995,355.70000000000005,256.9
2018-10-12,95.39999999999999,295.00000000000006,441.19999999999993,1070.9999999999998,289.7,181.70000000000002
2018-10-13,70.29999999999998,299.70000000000005,406.90000000000003,1011.6999999999996,295.4,172.89999999999998
2018-10-14,13.100000000000005,381.8,401.79999999999984,1031.2999999999995,175.09999999999997,117.40000000000005
2018-10-15,90.6,682.3000000000001,820.9999999999999,553.4,394.3,267.5
2018-10-16,380.8,646.0999999999999,1230.1,618.9000000000001,497.40000000000003,396.79999999999995
2018-10-17,746.3000000000001,1129.8999999999999,2273.999999999999,371.1999999999999,399.0,300.0
2018-10-18,139.20000000000002,685.6,898.9000000000001,567.0000000000001,374.1,261.4
2018-10-19,1303.0,1444.0000000000002,3442.7,280.29999999999995,500.59999999999997,435.8
2018-10-20,1442.9,1435.9999999999998,3648.499999999999,213.8,679.5999999999998,586.9
2018-10-21,490.7,1013.6,1765.8999999999999,422.70000000000005,523.9999999999999,438.3999999999999
2018-10-22,472.3,868.4,1592.9,692.8000000000002,352.5,217.24999999999997
2018-10-23,640.4,1176.6000000000004,2158.8,372.0,409.5,293.8
2018-10-24,710.2,1128.9,2217.7000000000003,363.00000000000006,418.99999999999994,312.1
2018-10-25,704.0999999999998,1187.7999999999997,2267.600000000001,492.09999999999997,460.00000000000006,343.0000000000001
2018-10-26,472.8,992.6,1717.8999999999999,713.4999999999997,234.25,174.10000000000002
2018-10-27,59.5,530.1999999999999,621.1000000000001,960.9000000000003,159.1,97.2
2018-10-28,4.400000000000001,439.69999999999993,446.5999999999999,1030.1000000000001,159.44999999999996,111.25
2018-10-29,39.19999999999999,595.6999999999999,655.8000000000001,769.5999999999997,164.99999999999997,99.99999999999997
2018-10-30,662.6,1043.0,2058.5,420.9000000000002,258.54999999999995,195.5
2018-10-31,878.9,1185.4999999999998,2533.1,312.29999999999995,349.19999999999993,308.2
2018-11-01,882.5,1282.5,2635.2,210.99999999999994,337.2,311.2
2018-11-02,1158.2,1552.3000000000002,3328.3,212.6999999999999,427.2,378.75000000000006
2018-11-03,481.09999999999997,1005.5999999999999,1743.5,628.1,441.40000000000003,386.4
2018-11-04,529.1,930.4,1741.7,500.9,628.1999999999999,518.5999999999999
2018-11-05,1587.9999999999995,1059.6999999999998,3494.3999999999996,106.49999999999996,1153.8,1062.1
2018-11-06,637.3,757.8999999999999,1735.1,422.79999999999995,490.8999999999999,447.79999999999995
2018-11-07,284.3999999999999,474.00000000000006,910.5000000000001,890.8999999999999,197.89999999999998,133.4
2018-11-08,625.2999999999998,833.8000000000001,1792.2,754.4000000000003,290.3,179.79999999999995
2018-11-09,571.0,715.5000000000001,1591.0,751.5,291.8,200.1
2018-11-10,329.80000000000007,634.4999999999999,1140.1,981.1,261.2,171.89999999999998
2018-11-11,166.89999999999998,444.6,701.0999999999999,987.1,208.59999999999997,116.9
2018-11-12,394.90000000000003,633.7,1239.1999999999998,891.4999999999999,213.19999999999996,128.7
2018-11-13,397.49999999999994,680.8000000000002,1290.4,903.2000000000003,251.89999999999995,148.70000000000002
2018-11-14,619.6000000000001,766.5,1716.4,682.1999999999998,347.7,236.89999999999998
2018-11-15,1220.1000000000004,931.5000000000001,2802.1999999999994,210.10000000000008,552.2000000000002,489.2
2018-11-16,863.1999999999999,835.2999999999998,2158.8,210.40000000000003,347.20000000000005,322.90000000000003
2018-11-17,894.1,1094.3,2464.6,172.3,617.1,553.5
2018-11-18,297.29999999999995,804.2,1260.6000000000006,475.00000000000006,438.3999999999999,336.40000000000003
2018-11-19,157.20000000000005,457.70000000000005,698.6999999999999,864.6000000000003,199.29999999999998,124.9
2018-11-20,289.40000000000003,714.6000000000001,1158.3999999999999,599.9999999999999,349.49999999999994,308.5
2018-11-21,1776.8000000000002,1237.5,3962.1000000000004,209.39999999999998,620.2,575.1
2018-11-22,2997.9,1396.8999999999999,5993.899999999999,92.09999999999997,1104.8999999999999,1071.8
2018-11-23,1079.4,1127.7999999999997,2783.1000000000004,93.29999999999997,876.9999999999999,837.0000000000001
2018-11-24,488.09999999999997,976.5,1724.6999999999998,264.4,631.2000000000002,591.2000000000002
2018-11-25,156.19999999999993,566.8000000000001,806.4000000000002,472.49999999999994,464.00000000000006,418.50000000000006
2018-11-26,249.1,783.9,1165.6,415.90000000000003,335.20000000000005,271.4
2018-11-27,898.6,989.7,2367.8,344.79999999999995,358.29999999999995,327.3
2018-11-28,248.40000000000006,415.8,796.6999999999999,1095.2000000000003,199.70000000000002,117.2
2018-11-29,220.30000000000004,331.0,668.8,1255.8999999999996,202.30000000000004,116.3
2018-11-30,408.69999999999993,670.2,1297.0,989.1999999999996,242.8,145.3
2018-12-01,286.70000000000005,514.5,954.4,1059.2999999999997,172.1,105.39999999999999
2018-12-02,178.29999999999998,305.7,578.8,1085.4999999999995,128.4,94.7
2018-12-03,501.8999999999999,814.7,1584.1999999999998,904.5000000000001,301.2,190.39999999999998
2018-12-04,1683.6,1572.5999999999997,4154.5,238.60000000000002,385.8,298.70000000000005
2018-12-05,592.9,831.7,1740.4999999999998,611.0,243.44000000000003,164.8
2018-12-06,303.0,553.0,1017.8999999999999,996.3,253.96799999999988,128.09999999999997
2018-12-07,331.0999999999999,554.0000000000001,1061.6,1140.6999999999998,242.29200000000003,95.30000000000001
2018-12-08,209.70000000000002,399.69999999999993,721.2999999999998,1336.1000000000001,265.7,162.79999999999995
2018-12-09,312.40000000000003,645.5999999999999,1124.4999999999998,1038.7000000000003,213.59999999999997,128.7
2018-12-10,1265.75,1705.4499999999998,3645.8500000000004,403.9000000000001,333.65000000000003,205.05000000000004
2018-12-11,3195.0,2188.2000000000003,7087.0999999999985,148.7,648.3,506.79999999999995
2018-12-12,968.0000000000001,1481.4000000000003,2964.9,475.9,457.9,353.5
2018-12-13,1442.6000000000004,1657.0999999999997,3869.2000000000003,159.19999999999996,588.9,492.99999999999983
2018-12-14,1731.9,1644.3999999999996,4300.2,154.90000000000003,684.6,600.8
2018-12-15,486.50000000000006,804.3000000000001,1550.7,571.3,471.29999999999984,411.3
2018-12-16,457.6999999999999,864.2,1566.2000000000003,1003.0000000000001,265.20000000000005,162.3
2018-12-17,724.6,1062.6000000000001,2173.2,842.5,274.4000000000001,162.1
2018-12-18,299.50000000000006,501.9,960.5999999999999,1159.1000000000001,293.5,162.8
2018-12-19,364.4,700.0999999999999,1258.1000000000004,1116.3000000000004,173.6,112.00000000000001
2018-12-20,379.1000000000001,656.1,1237.2000000000003,1166.9,208.9,130.5
2018-12-21,317.9,547.3,1034.9,1169.8999999999996,303.90000000000003,187.39999999999998
2018-12-22,524.8,856.1,1660.8,978.8999999999997,305.09999999999997,193.5
2018-12-23,325.6,651.2,1150.3999999999999,859.5999999999999,188.6,131.70000000000002
2018-12-24,1448.6000000000001,1304.7,3525.6,343.60000000000025,492.3,448.4
2018-12-25,786.6999999999999,1080.6,2286.5,235.00000000000003,472.70000000000005,423.50000000000006
2018-12-26,592.8999999999999,860.9000000000001,1769.6,369.79999999999995,391.30000000000007,340.99999999999994
2018-12-27,3413.4,1675.6999999999998,6909.5,51.99999999999998,930.9000000000001,876.9999999999999
2018-12-28,1835.0999999999997,1549.4,4363.099999999999,59.90000000000003,690.7999999999998,612.8000000000001
2018-12-29,586.3000000000001,973.4000000000001,1872.8000000000002,555.7,324.4,246.8
2018-12-30,553.5000000000001,1002.3000000000002,1851.1000000000001,431.5,302.70000000000005,278.30000000000007
2018-12-31,636.1,1009.1,1983.8000000000002,678.0000000000001,275.4,216.5
2019-01-01,246.0,594.8000000000002,971.8000000000002,1001.9000000000001,294.0,185.7
2019-01-02,42.9,552.4000000000001,617.8000000000002,1118.8999999999999,287.3,175.2
2019-01-03,259.4,967.4,1365.4999999999998,691.0999999999999,385.9,292.3
2019-01-04,931.4999999999999,1483.6999999999998,2912.1000000000004,262.4,708.4,605.4
2019-01-05,583.4000000000001,1108.6999999999998,2003.4,556.8999999999997,538.0,471.10000000000014
2019-01-06,721.1999999999999,1371.6000000000001,2477.1000000000004,257.6000000000001,546.1,434.29999999999995
2019-01-07,449.9,925.5,1615.6000000000004,649.5,371.9999999999999,274.0
2019-01-08,401.5000000000001,911.1000000000001,1526.7000000000003,774.6999999999999,353.6000000000001,204.6
2019-01-09,107.6,695.8000000000001,861.0000000000001,849.1999999999999,279.09999999999997,186.7
2019-01-10,1823.7999999999997,1642.0000000000002,4438.3,123.99999999999991,765.9,649.5999999999999
