MeasurementDateGMT,Camden - Bloomsbury: Nitric Oxide (ug/m3),Camden - Bloomsbury: Nitrogen Dioxide (ug/m3),Camden - Bloomsbury: Oxides of Nitrogen (ug/m3),Camden - Bloomsbury: Ozone (ug/m3),Camden - Bloomsbury: PM10 Particulate (ug/m3),Camden - Bloomsbury: PM2.5 Particulate (ug/m3),Camden - Bloomsbury: Sulphur Dioxide (ug/m3)
2018-02-07,895.3000000000001,1397.3999999999999,2769.9,268.0,421.09999999999997,209.89999999999998,49.699999999999996
2018-02-08,286.3,1112.3000000000002,1551.6999999999996,655.3,379.70000000000005,211.3,40.2
2018-02-09,682.9,1238.1999999999998,2285.6,666.2,227.60000000000002,98.20000000000002,71.80000000000003
2018-02-10,145.4,864.7000000000002,1087.5999999999997,750.2,253.59999999999997,144.70000000000002,50.40000000000001
2018-02-11,703.3000000000001,1375.1,2453.4999999999995,768.5999999999998,123.10000000000001,55.10000000000001,78.0
2018-02-12,340.39999999999986,1085.8,1607.9000000000003,781.5999999999999,263.3,106.20000000000002,27.500000000000004
2018-02-13,186.79999999999998,838.8999999999999,1125.0,878.9000000000002,230.39999999999995,131.2,66.6
2018-02-14,346.8000000000001,984.8,1516.5999999999997,591.3,316.5999999999999,194.10000000000002,67.59999999999998
2018-02-15,226.0,1037.4,1384.3,718.8000000000001,334.5999999999999,149.29999999999998,57.59999999999998
2018-02-16,225.29999999999995,1071.5,1416.8999999999996,650.4,368.3,164.50000000000003,26.499999999999996
2018-02-17,598.8000000000002,1214.3,2132.4,556.0000000000001,581.4,337.0999999999999,75.5
2018-02-18,261.69999999999993,880.4000000000001,1281.3000000000002,883.6999999999999,457.1000000000001,308.8,29.499999999999993
2018-02-19,659.0000000000001,1060.8,2072.0,380.30000000000007,356.8,309.79999999999995,67.30000000000001
2018-02-20,407.19999999999993,927.8,1552.3999999999999,446.79999999999995,263.7,169.7,47.400000000000006
2018-02-21,485.20000000000005,1114.6,1858.5000000000002,426.1,1032.1000000000001,863.8,32.2
2018-02-22,439.0,1227.8,1901.4,595.8,726.7000000000003,548.8000000000001,44.3
2018-02-23,475.6,1293.9,2023.2000000000003,482.8999999999999,662.2000000000002,471.90000000000003,55.40000000000001
2018-02-24,405.2,1199.0,1820.3,563.6,863.3,604.1999999999999,63.69999999999998
2018-02-25,270.9,904.2000000000002,1319.2,896.4,385.7,198.40000000000003,30.600000000000005
2018-02-26,426.075,961.675,1613.6,914.4250000000001,272.6103448275862,158.325,24.696666666666665
2018-02-27,512.3750000000001,1432.8750000000002,2216.7999999999997,630.4250000000002,435.5896551724138,233.92499999999998,27.453333333333337
2018-02-28,435.0,1156.6,1824.2,735.5000000000001,541.1,410.29999999999995,36.4
2018-03-01,276.7,830.8,1254.8999999999996,905.8,1020.7,685.9,52.1
2018-03-02,429.20000000000005,1091.9999999999998,1750.1000000000001,622.0,1154.3,910.8000000000003,31.199999999999996
2018-03-03,541.9,1219.0,2049.5,298.49999999999994,1744.9999999999995,1512.1000000000001,28.999999999999996
2018-03-04,368.0,1068.6000000000001,1633.0000000000002,736.1000000000001,529.6,437.6000000000001,35.8
2018-03-05,274.20000000000005,1018.8,1439.1000000000004,991.4999999999998,425.4,192.69999999999996,39.49999999999999
2018-03-06,154.1,951.5999999999999,1188.1999999999998,959.7,275.84999999999997,125.14999999999999,38.300000000000004
2018-03-07,655.6,1535.6,2540.4000000000005,526.0999999999999,425.9000000000001,274.20000000000005,60.8
2018-03-08,179.9,852.6,1128.9,1153.3,228.5,65.60000000000001,44.099999999999994
2018-03-09,454.40000000000003,1270.7,1967.5,430.3,429.90000000000003,218.09999999999997,41.0
2018-03-10,76.10000000000001,762.8000000000001,879.4000000000002,796.8999999999999,476.8,260.8999999999999,12.799999999999999
2018-03-11,672.6,1545.5,2577.0,264.59999999999997,622.9,334.1,65.00000000000001
2018-03-12,817.5,1360.4999999999998,2614.2999999999997,207.2,286.3999999999999,192.69999999999996,80.00000000000001
2018-03-13,430.40000000000003,1124.1000000000001,1784.3,628.5000000000001,324.5,199.80000000000007,44.6
2018-03-14,229.20000000000002,943.0000000000002,1294.7500000000002,1003.6,359.8999999999999,157.00000000000003,48.64999999999999
2018-03-15,276.00000000000006,1109.6000000000001,1533.1,889.5,281.09999999999997,134.7,25.6
2018-03-16,264.9,898.8000000000001,1305.1999999999996,1109.4,451.20000000000005,208.10000000000002,36.1
2018-03-17,242.20000000000002,627.0999999999999,998.5999999999999,949.5999999999999,507.29999999999995,297.20000000000005,18.599999999999998
2018-03-18,240.70000000000005,762.0999999999999,1131.2,993.1999999999999,735.2999999999998,451.7,23.200000000000003
2018-03-19,287.3,886.4999999999999,1327.6999999999998,1212.7000000000003,613.9499999999999,292.6,42.4
2018-03-20,357.09999999999997,1260.7000000000003,1808.3000000000002,868.7,502.3999999999999,173.6,41.1
2018-03-21,757.1,1685.2,2845.7999999999997,577.6999999999999,511.1,286.2,57.0
2018-03-22,356.1999999999999,1147.9,1694.3000000000002,1011.2,433.3,194.5,45.400000000000006
2018-03-23,84.19999999999997,627.1,756.2,1565.6000000000001,383.3,150.50000000000003,49.5
2018-03-24,293.5,1044.5,1494.4999999999998,510.99999999999994,680.8000000000002,534.6,23.900000000000002
2018-03-25,352.8,1165.1000000000001,1705.7999999999997,541.9,804.0999999999999,600.9,43.0
2018-03-26,269.5,1133.8000000000002,1546.9,1040.3000000000002,304.1,129.0,35.95000000000001
2018-03-27,366.80000000000007,1215.6999999999998,1777.8,866.1,228.0,106.29999999999998,39.400000000000006
2018-03-28,381.10000000000014,1398.4,1982.1,786.2999999999998,204.6,95.89999999999998,32.9
2018-03-29,165.8,1054.9,1309.1,960.9,248.29999999999998,98.2,35.900000000000006
2018-03-30,296.70000000000005,1072.6,1527.2000000000003,859.1,249.60000000000002,139.10000000000002,32.89999999999999
2018-03-31,350.0,868.1,1404.8999999999999,830.0999999999999,179.1,137.39999999999998,56.900000000000006
2018-04-01,234.00000000000006,861.6999999999999,1220.4000000000003,951.6,287.9,216.30000000000007,17.3
2018-04-02,101.1,713.8,868.4000000000003,1069.5,239.6,168.50000000000003,29.986776859504136
2018-04-03,47.099999999999994,547.4000000000002,619.8000000000001,1377.9999999999995,284.0,135.2,36.52561983471074
2018-04-04,113.30000000000001,694.3,867.6000000000001,1390.0000000000002,295.0999999999999,120.10000000000002,37.001652892561985
2018-04-05,272.2,845.5,1262.8000000000002,1229.4,177.3,66.7,37.47768595041323
2018-04-06,154.6,967.1,1204.3000000000002,1079.4999999999998,412.7,232.5,37.953719008264464
2018-04-07,339.4,1106.8000000000002,1627.5,801.4,673.2,433.70000000000005,38.429752066115704
2018-04-08,161.9,980.6000000000001,1228.7,684.7,458.5,358.29999999999995,38.90578512396694
2018-04-09,410.9,1364.9999999999998,1995.1000000000001,380.2,552.0000000000001,454.9000000000001,39.38181818181818
2018-04-10,350.70000000000005,1282.3000000000002,1820.1000000000001,579.1,747.9000000000002,595.5999999999999,39.85785123966942
2018-04-11,489.19999999999993,1088.8999999999996,1839.3,279.70000000000005,1054.2,892.4,40.33388429752067
2018-04-12,556.3,1042.3,1894.9,364.9,845.7000000000002,700.9,35.74545454545454
2018-04-13,161.80000000000004,849.1,1096.7,728.5,568.1000000000001,439.99999999999994,36.7
2018-04-14,262.0,1222.7,1624.2,773.5999999999999,937.3000000000001,776.8,50.6
2018-04-15,149.89999999999995,870.3,1100.4,1002.0999999999999,666.2999999999998,520.1,50.89999999999999
2018-04-16,48.900000000000006,574.9,650.2,1604.5,408.9000000000001,132.10000000000002,30.6
2018-04-17,50.3,563.3000000000001,640.2,1649.0,339.20000000000005,114.8,37.3
2018-04-18,178.2,1101.1,1374.1000000000001,1062.3000000000002,484.80000000000007,247.8,29.799999999999997
2018-04-19,695.3000000000001,1639.4999999999995,2705.9,1219.2,1003.4,652.4,86.5
2018-04-20,336.20000000000005,1348.0,1863.7,987.4000000000001,758.8999999999999,442.5000000000001,50.699999999999996
2018-04-21,241.49999999999997,1532.4,1902.3,816.9000000000001,1088.7999999999997,749.6999999999998,61.90000000000001
2018-04-22,108.1,834.0,999.9999999999999,1467.3,670.4,444.9,34.6
2018-04-23,111.99999999999999,617.7,789.6999999999998,1271.9000000000003,238.29999999999998,68.7,19.599999999999998
2018-04-24,79.10000000000002,492.3999999999999,613.6999999999999,1187.3999999999999,221.70000000000002,69.89999999999999,25.575
2018-04-25,155.3,738.2000000000002,976.7000000000002,1267.5999999999997,202.60000000000002,56.79999999999999,25.375000000000007
2018-04-26,134.5,658.9,864.9,1364.8,278.59999999999997,86.3,19.499999999999996
2018-04-27,197.99999999999997,1009.5999999999999,1312.7,862.8,326.79999999999995,161.9,32.85
2018-04-28,160.40000000000003,904.9999999999999,1151.2,830.5,229.2,143.0,31.699999999999996
2018-04-29,134.9,614.3,821.2999999999998,1280.9,241.69999999999993,89.8,36.4
2018-04-30,431.8,1141.2999999999997,1803.1,901.6000000000001,286.90000000000003,110.69999999999997,59.59999999999999
2018-05-01,286.00000000000006,906.3,1344.7,1174.8,291.0,119.99999999999997,35.1
2018-05-02,249.2,1064.3,1446.1000000000001,1086.1000000000001,201.60000000000002,56.69999999999999,35.2
2018-05-03,385.09999999999997,1198.2999999999997,1789.2,909.1999999999999,356.40000000000003,156.10000000000002,39.199999999999996
2018-05-04,159.59999999999997,1040.3,1284.5,1079.1000000000001,485.8,224.50000000000003,29.333333333333332
2018-05-05,237.50000000000003,1337.0000000000002,1701.4999999999998,1256.4000000000003,707.6,425.1000000000001,32.266666666666666
2018-05-06,58.8,1162.2,1252.1,1684.5000000000002,830.8000000000001,598.2,44.800000000000004
2018-05-07,62.3,1426.1000000000001,1521.8999999999994,1575.0,894.1000000000001,685.5,41.50000000000001
2018-05-08,455.5,1560.1999999999996,2258.9,1168.5,862.2999999999998,612.8000000000001,52.50000000000001
2018-05-09,133.89999999999998,746.4000000000002,951.8000000000002,1153.8000000000002,403.79999999999995,179.1,34.9
2018-05-10,187.70000000000005,809.8,1097.6000000000001,1269.7,279.2,96.59999999999998,25.999999999999996
2018-05-11,69.49999999999999,747.0,853.4,1364.8000000000004,427.99999999999994,166.1,31.4
2018-05-12,83.4,809.9000000000001,937.9999999999998,1086.1,312.1000000000001,166.29999999999998,29.400000000000002
2018-05-13,191.59999999999994,994.1999999999998,1287.9,895.0000000000001,384.5999999999999,224.70000000000005,35.900000000000006
2018-05-14,185.4,927.4,1211.9,1114.8,345.5999999999999,115.8,41.00000000000001
2018-05-15,218.20000000000002,1078.1000000000001,1412.4999999999998,1335.0,343.40000000000003,154.59999999999997,55.35
2018-05-16,228.39999999999998,760.5,1110.6000000000001,1103.1999999999996,476.8999999999999,168.9,41.599999999999994
2018-05-17,201.19999999999996,728.6999999999999,1037.7,1096.8999999999999,461.50000000000006,138.4,47.2
2018-05-18,146.69999999999996,878.3,1103.1,975.3,439.4000000000001,171.50000000000003,35.2
2018-05-19,175.69999999999996,1033.6999999999998,1302.9999999999998,1026.6000000000001,570.2,276.30000000000007,56.999999999999986
2018-05-20,169.49999999999997,974.3,1233.8999999999999,1057.0,613.8,406.49999999999994,75.15000000000002
2018-05-21,138.2,1189.5000000000002,1401.5,1046.8,779.2,522.6999999999999,45.699999999999996
2018-05-22,139.40000000000003,854.7999999999998,1068.3999999999999,1452.4,605.1,335.70000000000005,39.5
2018-05-23,157.7,863.9,1105.9,1453.2,624.2000000000002,340.09999999999997,28.400000000000006
2018-05-24,232.04999999999993,1074.75,1430.8,833.4,685.1999999999999,433.9,49.54999999999999
2018-05-25,126.60000000000001,1035.4,1229.7,947.4999999999999,634.0000000000002,494.3999999999999,47.6
2018-05-26,82.1,759.1999999999999,884.9000000000001,1753.5,990.1000000000001,768.0,35.2
2018-05-27,45.49999999999999,630.8000000000001,700.1999999999999,1505.2000000000003,662.5000000000001,435.80000000000007,42.95
2018-05-28,75.79999999999998,795.0999999999999,911.3000000000001,1086.8,955.6999999999999,702.4000000000001,45.75849056603774
2018-05-29,160.4,853.2999999999997,1099.8,1214.0,565.4000000000001,425.0,59.88679245283019
2018-05-30,137.0,1012.1999999999999,1221.6000000000001,821.5,534.5999999999999,363.3,51.754716981132084
2018-05-31,157.4,1128.1,1369.3999999999999,955.3,900.9000000000001,705.8000000000001,35.33333333333333
2018-06-01,44.099999999999994,696.7,764.0,1104.2,562.0000000000001,399.7,29.76666666666667
2018-06-02,37.500000000000014,633.6999999999999,690.8000000000001,1127.3,261.0,111.19999999999999,41.3
2018-06-03,76.5,827.4000000000001,944.8000000000001,1216.3,326.9,143.8,47.400000000000006
2018-06-04,117.99999999999997,734.6,915.4000000000001,1127.2,405.2,237.80000000000007,52.800000000000004
2018-06-05,127.50000000000001,656.3,851.9000000000001,1216.0999999999997,352.59999999999997,111.5,49.4
2018-06-06,154.40000000000003,786.7,1023.4999999999999,1090.0,474.5,157.5,37.900000000000006
2018-06-07,201.90000000000003,930.7000000000002,1239.9999999999998,879.0000000000002,435.29999999999995,171.6,50.74999999999999
2018-06-08,117.20000000000002,677.8,857.6999999999999,1153.6000000000001,382.3,159.10000000000002,63.250000000000014
2018-06-09,71.79999999999998,573.9,684.5999999999999,1305.7,402.0999999999999,205.5,42.4
2018-06-10,77.5,526.2,644.5000000000001,1198.9,399.59999999999997,214.70000000000002,27.599999999999998
2018-06-11,130.6,663.6000000000001,863.3,1068.9,301.00000000000006,80.0,36.20000000000001
2018-06-12,193.49999999999997,780.0,1076.5000000000002,735.0,311.0,138.6142857142857,30.499999999999996
2018-06-13,105.6,632.8999999999999,794.8999999999999,1167.1,337.15000000000003,172.62857142857143,34.89999999999999
2018-06-14,81.8,511.40000000000003,635.9000000000001,1065.9,319.1499999999999,182.45714285714288,34.6
2018-06-15,76.49999999999999,540.9,658.5000000000001,1252.6000000000001,302.5,154.60000000000002,33.099999999999994
2018-06-16,27.499999999999996,319.20000000000005,361.5,1251.8000000000002,229.50000000000003,96.50000000000003,38.98571428571429
2018-06-17,21.900000000000006,188.79999999999998,222.3,1208.0000000000002,166.79999999999998,86.2,33.41428571428572
2018-06-18,56.20000000000001,320.8,406.8,1066.7,203.5,97.6,32.699999999999996
2018-06-19,108.39999999999998,350.9,517.3,591.9,139.7,56.1,47.599999999999994
2018-06-20,157.2,371.90000000000003,613.3,422.3,206.10000000000002,93.09999999999998,55.800000000000004
2018-06-21,216.55,627.4499999999999,959.4,883.9,432.5,93.19999999999997,39.55
2018-06-22,196.89999999999995,720.8999999999999,1022.9,927.6,303.40000000000003,121.60000000000001,58.0
2018-06-23,174.00000000000003,914.1,1180.5999999999997,1064.0,303.90000000000003,126.5,101.4
2018-06-24,64.0,684.2,782.1999999999999,1359.2000000000003,312.9,194.4,73.8
2018-06-25,64.5,914.7999999999998,1013.6999999999999,1839.6999999999998,369.7,232.29999999999998,35.1
2018-06-26,169.3,1028.4,1288.4,1071.4,395.79999999999995,221.10000000000002,50.2
2018-06-27,170.3,772.9000000000001,1033.8,1063.8,395.2,204.35,27.5
2018-06-28,143.00000000000003,668.2,887.3000000000001,1332.8,480.89999999999986,261.90000000000003,43.7
2018-06-29,151.00000000000003,745.8000000000001,977.4000000000001,1197.6,478.29999999999995,234.50000000000006,50.0
2018-06-30,78.20000000000002,532.6999999999999,652.9999999999999,1660.6000000000001,434.3,171.1,50.2
2018-07-01,49.5,688.1,764.5999999999999,2064.4999999999995,495.29999999999995,246.10000000000002,76.3
2018-07-02,84.19999999999999,706.1999999999998,835.5000000000001,1790.0,406.8,144.0,84.39999999999999
2018-07-03,104.19999999999999,685.6,845.3,1540.6,368.79999999999995,149.2,59.099999999999994
2018-07-04,110.39999999999999,781.9999999999999,951.1000000000001,1317.7000000000003,448.7499999999999,221.9,59.4
2018-07-05,93.29999999999998,1060.1999999999998,1203.9999999999998,1430.0000000000005,593.0,404.3,28.599999999999998
2018-07-06,89.29999999999997,1018.5999999999999,1155.9,1589.9,634.4499999999999,404.4,38.5
2018-07-07,81.69999999999999,912.4000000000002,1038.3999999999999,1602.2,687.3999999999996,481.1999999999998,94.70000000000002
2018-07-08,47.20000000000001,714.4000000000001,787.1,1530.4,484.29999999999995,258.04999999999995,57.6
2018-07-09,167.4,966.7999999999998,1223.6999999999998,962.8000000000002,410.8500000000001,204.79999999999998,124.80000000000001
2018-07-10,188.10000000000002,584.2,872.8,802.2,326.6000000000001,116.39999999999999,31.8
2018-07-11,171.60000000000005,638.6,901.4000000000001,920.1,521.9,205.7,28.6
2018-07-12,130.39999999999998,832.2999999999998,1032.3999999999999,966.2,463.59999999999997,255.9,53.59999999999999
2018-07-13,121.69999999999997,903.9,1090.4,1033.8000000000002,398.15,251.89999999999998,50.39999999999999
2018-07-14,41.199999999999996,606.5,669.9000000000002,1688.6000000000001,386.25,239.50000000000003,65.7
2018-07-15,47.20000000000001,652.9999999999999,725.2,1804.5,332.15000000000003,227.2,74.69999999999999
2018-07-16,79.4,715.5000000000002,837.2999999999998,1524.9999999999995,365.55000000000007,189.0,56.9
2018-07-17,66.4,415.95,517.7499999999999,1113.3,250.84000000000003,122.04166666666669,69.75
2018-07-18,61.400000000000006,537.0,631.9,1213.5999999999997,364.56,185.70000000000002,31.9
2018-07-19,98.39999999999998,1025.8,1176.2,995.4000000000001,445.2,238.49999999999997,82.2
2018-07-20,75.05000000000001,832.7000000000003,947.4000000000001,1344.6000000000004,485.8999999999999,280.9583333333333,120.14999999999999
2018-07-21,49.6,718.8999999999997,794.6999999999999,1870.5000000000005,570.9499999999999,375.1,51.8
2018-07-22,52.00000000000001,616.2000000000002,695.7000000000002,1251.0,435.7,227.79999999999998,36.800000000000004
2018-07-23,59.79999999999999,551.3000000000001,642.7000000000002,1309.6,355.70000000000005,180.70000000000005,40.2
2018-07-24,55.300000000000004,476.0999999999999,561.1,1412.0,400.6500000000001,192.50000000000003,36.49999999999999
2018-07-25,154.70000000000005,856.5,1094.0000000000002,1201.2000000000003,526.6000000000001,243.70000000000002,48.64999999999999
2018-07-26,163.5,1141.6,1392.9999999999998,1410.6000000000001,749.65,476.79999999999995,65.3
2018-07-27,106.0,819.3999999999999,982.0,1403.7000000000003,490.05,252.39999999999992,41.00000000000001
2018-07-28,34.400000000000006,207.5,260.59999999999997,1214.4,375.1000000000001,113.99999999999999,30.3
2018-07-29,43.5,228.50000000000003,295.40000000000003,881.4000000000001,181.59999999999997,71.10000000000002,40.2
2018-07-30,69.09999999999997,298.0,404.40000000000003,648.6,182.6,74.7,21.599999999999998
2018-07-31,57.899999999999984,381.8999999999999,470.99999999999994,1047.1,204.29999999999998,92.79999999999997,31.6
2018-08-01,94.20000000000002,473.99999999999994,618.1,1129.0000000000002,272.90000000000003,105.59999999999997,42.69999999999999
2018-08-02,63.60000000000001,558.2,655.4,1101.8,319.79999999999995,124.49999999999997,48.79999999999999
2018-08-03,135.20000000000005,832.2,1039.3,1052.6,343.0,158.7,35.199999999999996
2018-08-04,112.40000000000002,595.4,767.5999999999999,907.1,240.69999999999996,104.09999999999998,57.70000000000001
2018-08-05,42.099999999999994,497.20000000000005,561.8,1240.8000000000002,297.2,139.1,55.35
2018-08-06,705.4888888888889,1437.3,2520.4000000000005,712.9769230769232,585.28,320.3,199.3901734104046
2018-08-07,162.21111111111114,730.6,980.5000000000001,1918.4730769230766,484.2199999999999,232.4,195.10057803468214
2018-08-08,42.4,345.9999999999999,410.90000000000003,1161.6000000000001,277.75,87.59999999999998,173.4589595375722
2018-08-09,196.90000000000003,785.0000000000001,1086.8,427.00000000000006,272.59999999999997,159.29999999999998,151.81734104046237
2018-08-10,114.1,605.0999999999999,780.1,593.1000000000001,196.50000000000003,89.3,130.1757225433526
2018-08-11,104.00000000000001,616.2999999999998,775.7,753.5000000000001,205.6,107.89999999999999,108.53410404624279
2018-08-12,32.1,336.09999999999997,384.70000000000005,985.7999999999998,180.9,91.30000000000003,86.89248554913297
2018-08-13,109.69999999999999,526.4,694.2,707.4999999999999,249.7,121.40000000000002,59.1306358381503
2018-08-14,130.70000000000002,532.0,732.0,811.5000000000001,233.6,107.89999999999999,48.45
2018-08-15,45.300000000000004,373.40000000000003,443.71428571428567,910.8000000000001,267.59999999999997,132.39999999999998,31.099999999999998
2018-08-16,137.45000000000002,691.8000000000002,903.1357142857144,531.7,258.70000000000005,136.89999999999998,36.900000000000006
2018-08-17,130.39999999999998,504.7,704.4000000000002,631.4,260.5,109.19999999999999,41.59999999999999
2018-08-18,40.50000000000001,316.49999999999994,378.59999999999997,758.0999999999999,284.20000000000005,135.8,34.7
2018-08-19,41.0,234.70000000000002,297.8,713.0000000000001,226.10000000000002,117.29999999999998,29.9
2018-08-20,92.5,410.69999999999993,552.7,604.7,181.2,91.19999999999997,35.349999999999994
2018-08-21,69.59999999999998,474.1000000000001,581.2000000000002,854.4000000000001,389.09999999999997,112.50000000000003,37.05
2018-08-22,72.6,470.80000000000007,581.9999999999999,498.3,258.9,153.80000000000004,42.4
2018-08-23,111.39999999999998,392.2,562.9000000000001,670.1999999999999,194.2,96.20000000000002,48.04999999999999
2018-08-24,78.60000000000001,446.70000000000005,567.0,762.6,210.7,69.80000000000001,41.050000000000004
2018-08-25,152.0,592.5,825.9000000000001,656.0000000000001,185.9,81.99999999999999,42.300000000000004
2018-08-26,91.89999999999999,620.4000000000001,761.6,561.1,195.9,116.70000000000003,36.550000000000004
2018-08-27,38.4,312.3,370.90000000000003,741.9000000000001,149.55,78.7,30.799999999999997
2018-08-28,61.8,477.5,572.3999999999999,909.4,193.90000000000003,108.0,34.3
2018-08-29,232.1,965.4999999999999,1321.1000000000001,378.20000000000005,275.90000000000003,168.2,40.39999999999999
2018-08-30,162.9,682.9000000000001,932.85,583.8000000000001,353.8,167.9,43.24999999999999
2018-08-31,165.10000000000002,776.2,1029.4999999999998,667.0999999999999,383.7,208.90000000000003,46.099999999999994
2018-09-01,147.5,711.3000000000001,936.9000000000001,1179.7,425.50000000000006,259.8,42.400000000000006
2018-09-02,124.19999999999997,755.4,946.3999999999999,1342.6999999999998,488.5000000000001,328.0,57.5
2018-09-03,192.80000000000007,1152.6,1448.6000000000004,1113.3,606.7,383.2,50.550000000000004
2018-09-04,180.9,944.3000000000001,1221.6,807.0,568.6,305.9,40.400000000000006
2018-09-05,162.8,859.8000000000001,1109.6,836.4999999999999,401.20000000000005,235.00000000000003,41.0
2018-09-06,234.3,757.6999999999999,1116.7,679.1999999999998,358.50000000000006,226.40000000000003,44.6
2018-09-07,140.0,822.2999999999998,1037.2,706.8,216.7,76.20000000000002,50.65
2018-09-08,61.30000000000002,616.6,710.9000000000001,788.5000000000001,194.1,98.59999999999998,50.70000000000001
2018-09-09,32.4,430.7,481.09999999999997,1134.1999999999998,192.50000000000003,85.8,42.399999999999984
2018-09-10,59.29999999999999,421.69999999999993,513.2,1020.4,272.59999999999997,101.1,41.64999999999999
2018-09-11,54.099999999999994,364.4,447.40000000000003,883.8,264.7,121.6,41.2
2018-09-12,338.6,874.8,1393.3,521.7,224.0,130.6,34.650000000000006
2018-09-13,641.3000000000001,981.6999999999999,1965.0000000000005,453.7999999999999,343.79999999999995,176.6,56.29999999999999
2018-09-14,86.60000000000001,708.9999999999999,841.9999999999999,615.6000000000001,225.84999999999997,94.7,27.600000000000005
2018-09-15,55.4,488.8,573.8000000000001,837.1,285.29999999999995,126.5,27.85
2018-09-16,29.800000000000004,378.40000000000003,424.2,1217.3,262.7,119.5,26.0
2018-09-17,44.800000000000004,561.2,629.9000000000001,1337.7,299.79999999999995,155.3,29.099999999999998
2018-09-18,34.7,328.19999999999993,381.29999999999995,1275.3999999999999,325.50000000000006,135.9,21.799999999999994
2018-09-19,37.800000000000004,319.0,376.7000000000001,1122.3000000000002,407.40000000000003,156.9,32.300000000000004
2018-09-20,41.69999999999999,324.0,387.59999999999997,1148.9,392.40000000000003,162.8,41.550000000000004
2018-09-21,54.650000000000006,375.0,458.45,1069.7000000000003,200.4,46.89999999999999,31.699999999999996
2018-09-22,90.99999999999999,621.7,761.3,674.4,228.29999999999998,105.0,32.199999999999996
2018-09-23,185.69999999999996,741.6999999999998,1026.6999999999998,614.5000000000002,152.00000000000003,88.39999999999999,41.400000000000006
2018-09-24,686.1,1090.8000000000002,2142.7999999999997,394.4,281.20000000000005,142.9,57.99999999999999
2018-09-25,1675.4999999999995,1348.5000000000002,3917.8,531.6,444.7000000000001,279.40000000000003,77.0
2018-09-26,111.95000000000003,1151.3000000000004,1322.75,710.8,361.9,205.99999999999997,34.24999999999999
2018-09-27,202.60000000000002,1232.7,1543.5,715.8,484.1000000000001,271.40000000000003,64.6
2018-09-28,240.2,772.4,1141.2,622.3000000000001,309.5999999999999,116.8,30.400000000000002
2018-09-29,458.1000000000001,1170.0,1872.6,482.1,412.69999999999993,220.50000000000006,78.20000000000002
2018-09-30,216.70000000000002,905.5999999999999,1237.5000000000002,598.7,352.99999999999994,193.50000000000006,67.10000000000001
2018-10-01,225.29999999999993,761.4,1106.8999999999999,675.6,255.10000000000005,77.8,64.69999999999999
2018-10-02,154.39999999999998,608.8000000000001,845.5999999999999,753.6999999999999,228.60000000000005,70.10000000000001,31.400000000000006
2018-10-03,287.1,860.2000000000002,1299.9000000000003,406.9000000000001,282.1,126.10000000000001,45.1
2018-10-04,135.1,588.7,795.7,350.5999999999999,343.5,214.10000000000002,43.300000000000004
2018-10-05,397.90000000000003,1017.1999999999999,1626.9,596.1,551.3,371.4,65.80000000000001
