MeasurementDateGMT,Redbridge - Ley Street: Nitric Oxide (ug/m3),Redbridge - Ley Street: Nitrogen Dioxide (ug/m3),Redbridge - Ley Street: Oxides of Nitrogen (ug/m3),Redbridge - Ley Street: Ozone (ug/m3),Redbridge - Ley Street: PM10 Particulate (ug/m3),Redbridge - Ley Street: PM2.5 Particulate (ug/m3)
2018-05-11,107.89999999999999,744.9,910.6,1647.3,466.0,241.63466770307045
2018-05-12,61.99999999999999,778.4000000000001,873.8,1291.9,434.0,241.29887291099894
2018-05-13,78.8,691.9999999999999,812.7,1209.6,446.0,240.96307811892737
2018-05-14,375.70000000000005,661.0999999999999,1237.2999999999997,1542.9,263.0,240.62728332685592
2018-05-15,347.29999999999995,664.5,1197.0,1890.5000000000002,363.0,240.29148853478435
2018-05-16,291.59999999999997,569.1,1016.2,1505.1,431.5,239.9556937427129
2018-05-17,431.4,634.6,1296.2,1418.0,436.0,239.61989895064133
2018-05-18,458.20000000000005,800.7,1503.1000000000001,1277.3,431.0,239.28410415856987
2018-05-19,95.99999999999999,620.1999999999999,767.4,1418.7000000000003,511.0,238.9483093664983
2018-05-20,71.8,539.9,649.6999999999999,1465.3999999999999,610.0,238.61251457442685
2018-05-21,345.7,879.9,1409.9000000000003,1463.9,677.0,238.2767197823553
2018-05-22,344.5,626.8999999999999,1154.8999999999996,1845.9,646.0,237.94092499028383
2018-05-23,376.5,657.0999999999999,1234.2,1904.9999999999998,622.0,237.60513019821227
2018-05-24,308.90000000000003,713.6,1187.1,1639.9000000000003,715.0,237.2693354061408
2018-05-25,311.8999999999999,969.5000000000001,1447.3000000000002,1164.8,680.0,236.93354061406924
2018-05-26,43.199999999999996,444.8,510.8,2216.9999999999995,986.0,236.59774582199773
2018-05-27,53.60000000000001,588.5,670.7,1936.0,1016.0,236.26195102992622
2018-05-28,41.5,395.4000000000001,458.70000000000005,1629.4000000000003,838.0,235.92615623785474
2018-05-29,127.69999999999999,468.8999999999999,664.3999999999999,1734.6999999999998,622.0,235.59036144578323
2018-05-30,106.99999999999996,655.1999999999999,819.9000000000001,1432.6999999999996,607.0,235.25456665371172
2018-05-31,176.7,630.3000000000001,900.7,1744.8000000000002,841.0,234.9187718616402
2018-06-01,114.99999999999999,804.1000000000001,980.4000000000002,1295.9,502.99999999999994,234.58297706956864
2018-06-02,47.2,602.4000000000001,675.0,1317.3999999999999,327.8,234.24718227749716
2018-06-03,61.4,616.3,710.2,1585.8999999999999,504.8,233.91138748542562
2018-06-04,313.9,609.3000000000001,1090.5,1449.0000000000002,466.4,233.57559269335414
2018-06-05,304.3999999999999,615.6000000000001,1082.2,1448.1000000000001,521.0,233.2397979012826
2018-06-06,327.30000000000007,681.0999999999999,1182.8000000000002,1339.7000000000005,573.0,232.90400310921112
2018-06-07,385.59999999999997,704.9,1296.3,1269.3999999999999,505.0,232.56820831713958
2018-06-08,293.8999999999999,607.3000000000001,1058.1000000000001,1359.3,499.0,232.2324135250681
2018-06-09,51.20000000000001,433.3,511.4,1607.1999999999998,534.0,231.89661873299656
2018-06-10,48.699999999999996,358.80000000000007,433.50000000000006,1465.6999999999998,437.0,231.56082394092508
2018-06-11,373.90000000000003,578.9000000000001,1152.1,1279.4999999999998,333.0,231.22502914885354
2018-06-12,325.5,693.6000000000001,1192.5,1087.2,335.0,230.88923435678205
2018-06-13,189.59999999999997,732.3,1023.4000000000001,1358.1999999999998,344.0,230.55343956471052
2018-06-14,194.29999999999998,613.8000000000001,911.4,1298.2999999999997,398.0,230.21764477263903
2018-06-15,291.8,894.0999999999999,1341.5000000000002,1234.8000000000002,351.0,229.8818499805675
2018-06-16,39.6,462.6,522.6000000000001,1113.1000000000001,294.0,229.54605518849596
2018-06-17,28.1,315.09999999999997,358.19999999999993,1142.6181818181817,265.0,229.21026039642447
2018-06-18,326.59999999999997,507.0,1008.2,1184.509090909091,319.0,228.87446560435293
2018-06-19,344.0,457.3,984.6999999999999,1226.3999999999999,233.0,228.53867081228145
2018-06-20,229.90000000000003,382.4,735.2999999999998,1268.290909090909,263.0,228.2028760202099
2018-06-21,277.20000000000005,508.4,933.7000000000002,1423.081818181818,273.0,227.86708122813843
2018-06-22,350.4,657.8,1194.8999999999999,1256.3000000000002,393.0,227.53128643606686
2018-06-23,28.0,497.8999999999999,540.8000000000001,1526.1,330.0,227.1954916439954
2018-06-24,34.00000000000001,473.5999999999999,525.8000000000001,1591.9,371.0,226.85969685192384
2018-06-25,202.2,937.9999999999999,1248.2000000000003,1742.3,391.0,226.5239020598524
2018-06-26,128.9,629.5000000000001,827.2,1327.9999999999998,415.0,226.18810726778082
2018-06-27,208.60000000000002,473.4000000000001,793.3,1392.4000000000003,486.0,225.85231247570937
2018-06-28,257.09999999999997,560.1999999999999,954.6000000000003,1513.7,533.0,225.5165176836378
2018-06-29,231.60000000000002,545.3000000000001,900.1000000000001,1447.1000000000001,461.0,225.18072289156635
2018-06-30,28.6,325.09999999999997,368.29999999999995,1889.2,436.0,224.84492809949478
2018-07-01,22.3,465.29999999999995,499.50000000000006,2232.9999999999995,532.0,224.50913330742333
2018-07-02,204.1,569.4000000000002,882.1999999999998,1922.9,406.0,224.17333851535176
2018-07-03,111.99999999999999,423.8,595.7,1832.3999999999999,371.0,223.8375437232803
2018-07-04,136.8,567.1999999999998,777.1999999999999,1682.3178571428573,471.0,223.50174893120874
2018-07-05,300.09999999999997,1185.6,1646.0,2083.2071428571426,678.0,223.16595413913728
2018-07-06,253.1,872.7000000000003,1260.6999999999996,2017.0357142857144,672.0,222.83015934706572
2018-07-07,29.300000000000004,556.5,601.3000000000001,1950.8642857142859,704.0,222.4943645549942
2018-07-08,17.599999999999998,418.6,445.50000000000006,1884.692857142857,413.0,222.1585697629227
2018-07-09,352.59999999999997,788.4999999999999,1329.7,1818.5214285714285,425.0,221.82277497085119
2018-07-10,309.1999999999999,437.40000000000003,911.1999999999998,1752.35,354.0,221.48698017877967
2018-07-11,257.1,530.8000000000001,925.4000000000001,1686.1785714285713,385.0,221.15118538670816
2018-07-12,199.00000000000006,543.8000000000001,848.4999999999999,1620.0071428571428,475.0,220.81539059463665
2018-07-13,216.8,444.9,777.1000000000001,1553.8357142857142,392.0,220.47959580256511
2018-07-14,103.39999999999999,660.7000000000002,819.4,1487.6642857142858,440.0,220.14380101049363
2018-07-15,63.60000000000001,656.7,754.0999999999999,1421.4928571428572,405.7857142857143,219.8080062184221
2018-07-16,403.2,781.8000000000001,1400.2999999999997,1355.3214285714284,412.0,219.4722114263506
2018-07-17,266.3,494.9,902.9000000000001,1289.15,322.7142857142857,219.13641663427907
2018-07-18,235.10000000000002,747.3,1108.1000000000001,1312.2607142857146,330.0,218.8006218422076
2018-07-19,197.60000000000005,807.7000000000002,1110.4,1177.5,462.0,218.46482705013605
2018-07-20,103.8,683.5000000000001,842.7,1553.6,440.0,218.12903225806457
2018-07-21,30.9,461.90000000000003,509.2,2095.3,502.0,217.79323746599303
2018-07-22,59.1,562.8,653.8,1300.8,357.0,217.45744267392155
2018-07-23,265.2,715.25,1121.9,1308.2000000000003,356.0,217.12164788185
2018-07-24,99.79999999999997,489.09999999999997,642.1999999999999,1468.0,409.0,216.78585308977853
2018-07-25,138.2,472.99999999999994,685.2,1596.6000000000004,487.0,216.450058297707
2018-07-26,95.1,581.8999999999997,727.6999999999998,2090.7999999999997,782.0,216.1142635056355
2018-07-27,109.4,713.5000000000001,881.4999999999999,1560.7999999999997,605.0,215.77846871356397
2018-07-28,55.79999999999999,122.09999999999998,207.7,1311.0999999999997,425.5571428571428,215.44267392149249
2018-07-29,53.99999999999999,80.89999999999999,163.39999999999998,1042.2,327.9428571428572,215.10687912942095
2018-07-30,110.49999999999999,204.80000000000004,374.2000000000001,733.3,319.7142857142857,214.77108433734946
2018-07-31,117.2,330.9,510.65000000000003,1072.1499999999999,263.7857142857143,214.43528954527793
2018-08-01,129.8,444.1,641.8999999999999,1141.1000000000001,331.0,214.09949475320636
2018-08-02,122.69999999999999,621.3000000000002,810.0999999999999,1069.4999999999998,398.0,213.7636999611349
2018-08-03,134.10000000000002,616.8,822.5999999999999,1222.4,407.0,213.42790516906334
2018-08-04,56.3,176.20000000000002,262.3999999999999,1170.1000000000001,348.0,213.09211037699188
2018-08-05,62.599999999999994,289.8,385.9,1260.5,315.0,212.75631558492032
2018-08-06,144.90000000000006,652.3000000000001,874.4,1719.0,441.0,212.42052079284886
2018-08-07,162.49999999999997,818.2,1066.8,1610.6000000000001,437.0,212.0847260007773
2018-08-08,97.6,229.8,379.0000000000001,1259.9,287.0,211.74893120870584
2018-08-09,186.8,705.6999999999999,991.8999999999999,506.4,311.0,211.41313641663427
2018-08-10,117.00000000000001,494.00000000000006,673.8499999999999,699.4,233.0,211.07734162456282
2018-08-11,175.50000000000006,553.0999999999999,822.3,833.0999999999999,260.0,210.74154683249125
2018-08-12,49.500000000000014,219.29999999999995,294.9,1124.3,260.0,210.4057520404198
2018-08-13,129.90000000000003,350.40000000000003,549.5,817.4999999999999,276.0,210.06995724834823
2018-08-14,134.1,315.5000000000001,521.3999999999999,988.3000000000001,237.0,209.73416245627678
2018-08-15,91.30000000000001,279.0,418.8,1025.8000000000002,327.0,209.3983676642052
2018-08-16,119.49999999999999,443.50000000000006,626.8999999999999,635.6,374.0,209.06257287213376
2018-08-17,187.19999999999996,433.5,721.1,716.7000000000002,320.0,208.7267780800622
2018-08-18,58.5,255.9,345.50000000000006,861.0999999999999,333.0,208.39098328799074
2018-08-19,44.099999999999994,142.00000000000003,209.8,841.1999999999999,318.0,208.05518849591917
2018-08-20,139.50000000000003,399.8,613.5,631.6000000000001,233.0,207.71939370384766
2018-08-21,171.7,480.0999999999999,743.5,888.1,237.0,207.38359891177615
2018-08-22,210.09999999999997,612.5999999999999,934.5000000000001,436.3,301.0,207.0478041197046
2018-08-23,105.50000000000003,305.69999999999993,467.4999999999999,777.5,246.0,206.71200932763313
2018-08-24,99.0,287.6,439.40000000000003,891.8000000000001,306.12499999999994,206.3762145355616
2018-08-25,266.2,459.90000000000003,868.3000000000001,734.9999999999999,306.7,206.0404197434901
2018-08-26,374.30000000000007,469.09999999999997,1043.2000000000003,674.7,301.90000000000003,205.70462495141857
2018-08-27,39.6,196.8,257.8,849.6999999999998,297.1,205.36883015934708
2018-08-28,195.70000000000002,589.4999999999999,889.4,819.3000000000001,292.3,205.03303536727555
2018-08-29,438.4,728.9000000000001,1401.1000000000001,523.1,265.375,204.69724057520406
2018-08-30,313.5,612.4000000000001,1093.6999999999996,641.6999999999999,328.0,204.36144578313252
2018-08-31,224.0,616.8,960.1,846.4,411.0,204.02565099106104
2018-09-01,265.70000000000005,738.9,1146.3000000000004,1099.8,482.0,203.6898561989895
2018-09-02,118.09999999999997,750.2,930.9999999999999,1268.4,514.0,203.35406140691802
2018-09-03,269.7,885.0999999999999,1298.7,1172.6000000000001,472.0,203.01826661484648
2018-09-04,534.5,680.4,1500.4,1186.0,382.0,202.682471822775
2018-09-05,516.0,667.0000000000001,1458.6000000000004,983.2999999999998,363.0,202.34667703070346
2018-09-06,335.09999999999997,588.5,1102.2999999999997,799.5999999999998,374.0,202.01088223863198
2018-09-07,247.70000000000002,626.8999999999999,1007.2,792.6999999999998,236.0,201.67508744656044
2018-09-08,84.49999999999999,638.7,768.4000000000001,838.1999999999999,262.0,201.33929265448896
2018-09-09,32.8,270.2,320.60000000000014,1312.0000000000002,254.0,201.00349786241742
2018-09-10,232.79999999999995,429.80000000000007,786.6000000000003,1101.3,317.0,200.66770307034588
2018-09-11,109.0,290.29999999999995,457.6,1029.5,354.0,200.3319082782744
2018-09-12,546.4,728.6,1566.4,684.9999999999998,225.0,199.99611348620283
2018-09-13,1251.2,980.9000000000001,2899.6,408.8,354.0,199.66031869413138
2018-09-14,246.79999999999993,858.1,1236.6999999999998,585.3000000000002,248.0,199.3245239020598
2018-09-15,86.10000000000001,566.2,698.6999999999999,821.1,340.0,198.98872910998836
2018-09-16,34.4,305.70000000000005,358.1,1383.3000000000002,314.0,198.6529343179168
2018-09-17,67.5,520.1,623.4,1438.1,336.0,198.31713952584533
2018-09-18,63.8,299.6000000000001,397.5,1389.5,425.0,197.98134473377377
2018-09-19,55.50000000000001,252.29999999999998,336.70000000000005,1269.7,638.0,197.6455499417023
2018-09-20,48.1,210.90000000000003,284.6,1368.6,706.0,197.30975514963075
2018-09-21,160.50000000000003,338.7,584.9,1143.7000000000003,262.0,196.9739603575593
2018-09-22,95.1,577.1,722.3999999999999,781.5999999999999,280.0,196.63816556548772
2018-09-23,53.400000000000006,368.3,449.9,948.6000000000001,215.0,196.30237077341627
2018-09-24,792.4,938.5999999999999,2153.5,429.7,247.0,195.9665759813447
2018-09-25,1093.7,1056.2,2733.3,574.4999999999999,297.0,195.63078118927325
2018-09-26,960.8000000000002,1426.8999999999999,2900.399999999999,456.00000000000006,439.0,195.29498639720168
2018-09-27,978.4,1346.8,2846.8999999999996,622.2,455.0,194.95919160513023
2018-09-28,407.49999999999994,566.7000000000002,1191.6999999999996,860.1999999999999,269.0,194.62339681305866
2018-09-29,614.5999999999999,1036.2,1977.7999999999997,487.4,438.0,194.2876020209872
2018-09-30,495.7999999999999,668.2,1428.4999999999998,806.6999999999999,320.0,193.95180722891564
2018-10-01,580.7999999999998,715.9,1606.4999999999993,785.7,212.0,193.61601243684413
2018-10-02,344.1,517.9999999999999,1045.6000000000001,889.7,208.0,193.28021764477262
2018-10-03,500.67777777777775,740.1,1447.0666666666668,342.1222222222222,308.0,192.94442285270108
2018-10-04,281.92222222222216,804.6,1133.0333333333335,308.67777777777775,370.0,192.6086280606296
2018-10-05,855.1,1417.7,2729.0,247.29999999999995,629.0,192.27283326855806
2018-10-06,378.8999999999999,649.7000000000002,1230.5999999999997,829.6999999999999,283.0,117.01632335794793
2018-10-07,339.4,720.1999999999999,1240.8,754.7999999999997,253.0,207.0
2018-10-08,289.20000000000005,981.9,1425.1999999999998,667.3,218.0,172.0
2018-10-09,739.9000000000001,1159.6,2294.0000000000005,716.9999999999998,432.0,280.0
2018-10-10,573.1,1247.3000000000002,2126.7,592.6999999999999,933.0,778.0
2018-10-11,100.9,526.9,681.4,1152.1999999999998,495.0,275.0
2018-10-12,94.79999999999998,370.1,515.0,1412.8999999999999,340.0,146.0
2018-10-13,88.3,350.2,485.6000000000001,1394.9999999999998,224.55696202531647,177.0
2018-10-14,75.80000000000003,318.40000000000003,434.9999999999999,1177.8,174.68354430379745,101.0
2018-10-15,548.1,782.5000000000001,1622.9999999999998,587.8999999999999,160.10126582278482,216.0
2018-10-16,239.1,660.3000000000001,1026.9999999999998,784.7,206.65822784810126,395.0
2018-10-17,447.9,1066.8,1753.9,407.50000000000006,286.0,252.0
2018-10-18,395.99999999999994,834.9,1442.7000000000005,572.1,303.0,221.0
2018-10-19,1054.4,1290.3,2906.7,327.7,378.0,299.0
2018-10-20,2381.0999999999995,1488.6000000000001,5139.3,231.89999999999992,750.5,689.0
2018-10-21,1195.8000000000004,976.2999999999998,2809.5000000000005,460.3,973.2499999999999,533.0
2018-10-22,741.1999999999999,914.7,2051.0,673.9,897.8571428571429,262.0
2018-10-23,311.4,877.1999999999999,1354.8,493.49999999999994,836.1428571428571,245.0
2018-10-24,243.69999999999996,850.4000000000001,1224.5,409.49999999999994,774.4285714285714,233.8217821782178
2018-10-25,309.5,882.7000000000002,1356.9000000000003,542.9000000000001,712.7142857142857,239.01980198019803
2018-10-26,309.0,775.1999999999999,1248.8,765.1,651.0,238.16435643564355
2018-10-27,92.5,346.5,488.1000000000001,1038.6,589.2857142857143,237.3089108910891
2018-10-28,111.39999999999999,403.79999999999995,574.9000000000001,1022.5000000000001,527.5714285714287,236.45346534653464
2018-10-29,465.00000000000006,692.8,1405.5,708.3000000000001,465.8571428571429,235.5980198019802
2018-10-30,359.59999999999997,750.9000000000001,1302.1000000000001,457.29999999999995,404.14285714285717,234.74257425742573
2018-10-31,1002.3,1109.7000000000003,2646.1999999999994,338.3999999999999,384.25,233.8871287128713
2018-11-01,543.3,1134.5,1967.5000000000002,156.20000000000002,354.0,233.03168316831685
2018-11-02,1809.2,1561.6999999999998,4335.7,203.6,502.0,232.17623762376238
2018-11-03,549.9000000000002,1014.9000000000002,1857.5999999999995,635.4999999999999,467.0,231.3207920792079
2018-11-04,184.5,783.4,1066.3999999999999,610.2,523.0,230.46534653465343
2018-11-05,1261.0,972.1000000000001,2905.8,85.40000000000002,1107.0,229.60990099009902
2018-11-06,772.4000000000001,776.3000000000001,1960.8000000000004,417.90000000000003,706.0,228.75445544554452
2018-11-07,156.75,551.5500000000001,792.1500000000001,915.9,409.0,227.8990099009901
2018-11-08,203.70000000000002,803.6,1116.0,851.3999999999999,484.0,227.04356435643567
2018-11-09,238.29999999999995,612.4999999999999,978.2000000000002,858.9,377.0,226.1881188118812
2018-11-10,167.7,736.0,992.9000000000001,942.3000000000001,457.0,225.33267326732673
2018-11-11,106.90000000000002,609.2,773.4000000000001,990.1,321.0,224.47722772277226
2018-11-12,187.99999999999997,805.1000000000001,1093.9999999999998,824.4000000000001,371.0,223.62178217821784
2018-11-13,180.10000000000002,828.4,1105.1,901.1,384.0,222.76633663366334
2018-11-14,406.2000000000001,917.8,1540.1,677.3,489.0,221.91089108910893
2018-11-15,670.7000000000002,926.5999999999998,1954.8000000000002,129.29999999999998,684.0,221.0554455445545
2018-11-16,298.50000000000006,653.4,1110.6,236.7,374.0,220.20000000000002
2018-11-17,333.5,885.3000000000001,1396.8,234.2,591.0,219.34455445544558
2018-11-18,173.29999999999995,676.8,942.6000000000001,638.8000000000002,399.0,218.48910891089105
2018-11-19,245.6,491.40000000000003,868.1,930.4999999999999,193.0,217.63366336633663
2018-11-20,443.3,725.0,1404.3,581.8,301.0,216.7782178217822
2018-11-21,1008.8,1070.1,2616.9,182.55000000000004,513.0,215.92277227722772
2018-11-22,2453.8999999999996,1352.9000000000003,5115.599999999999,20.199999999999996,903.0,215.06732673267325
2018-11-23,767.3000000000001,1102.5,2278.8000000000006,66.20000000000002,775.0,214.2118811881188
2018-11-24,312.80000000000007,946.9,1426.7999999999997,282.8,648.0,213.35643564356434
2018-11-25,173.50000000000003,612.0,878.5999999999999,463.79999999999995,492.0,212.50099009900987
2018-11-26,809.0000000000001,991.8000000000001,2232.2,354.89999999999986,387.0,211.64554455445545
2018-11-27,471.1,970.6000000000003,1693.4,247.00000000000003,419.0,210.79009900990096
2018-11-28,111.30000000000001,611.8999999999999,782.6999999999999,1116.6000000000001,425.0,209.93465346534654
2018-11-29,97.39999999999999,435.99999999999994,586.0,1368.3000000000002,374.0,209.07920792079207
2018-11-30,236.4,801.1,1163.8,969.2,353.0,208.22376237623763
2018-12-01,89.4,661.1,798.0000000000001,1012.5999999999998,285.0,207.3683168316832
2018-12-02,66.8,343.50000000000006,446.40000000000003,1170.8,185.0,206.5128712871287
2018-12-03,297.4,728.9,1184.9,972.0,331.0,205.65742574257428
2018-12-04,1343.7,1548.8,3609.5000000000005,108.50000000000001,447.0,204.80198019801983
2018-12-05,288.4,860.7,1302.8000000000002,605.1999999999999,340.0,203.94653465346533
2018-12-06,134.4,602.8,808.5999999999999,1041.6,271.0,203.09108910891092
2018-12-07,194.1,512.4000000000001,810.9000000000001,1264.5,277.0,202.23564356435642
2018-12-08,67.5,352.40000000000003,455.5,1447.5,321.0,201.380198019802
2018-12-09,57.20000000000001,362.3,450.7000000000001,1302.0,187.0,200.5247524752475
2018-12-10,607.8,1234.5,2165.9,311.0,307.0,199.66930693069307
2018-12-11,2365.2000000000003,1626.1999999999998,5252.9,-1.8999999999999997,744.0,198.8138613861386
2018-12-12,233.20000000000002,946.9000000000001,1305.0,228.6364303178484,422.5,197.95841584158416
2018-12-13,474.09999999999997,1015.7000000000003,1742.8000000000002,111.45036674816627,433.0,197.10297029702966
2018-12-14,654.6,1174.9,2178.6,120.74523227383862,522.0,196.24752475247524
2018-12-15,110.20000000000003,601.3000000000001,770.3000000000001,130.04009779951102,432.0,195.39207920792077
2018-12-16,155.6,819.7,1058.6000000000001,139.3349633251834,333.0,194.53663366336633
2018-12-17,368.3999999999999,1067.6,1632.1000000000004,148.62982885085574,423.0,193.6811881188119
2018-12-18,87.00000000000001,444.7999999999999,578.5999999999999,157.92469437652812,368.0,192.82574257425742
2018-12-19,136.59999999999997,873.0,1083.0000000000002,167.2195599022005,252.0,191.97029702970298
2018-12-20,185.5,740.4,1024.6999999999998,176.51442542787288,294.0,191.1148514851485
2018-12-21,208.60000000000002,536.6,856.6,185.80929095354523,466.0,190.25940594059406
2018-12-22,71.99999999999999,618.0000000000001,728.3000000000001,195.1041564792176,428.0,189.40396039603962
2018-12-23,69.0,608.0,714.1,204.39902200489,288.0,188.54851485148512
2018-12-24,1665.8000000000002,1269.6,3823.8,213.69388753056234,572.0,187.6930693069307
2018-12-25,1067.8999999999999,1325.2,2962.4,222.98875305623474,315.35172413793094,186.8376237623762
2018-12-26,341.7,1010.3,1534.5,232.2836185819071,322.0137931034482,185.98217821782177
2018-12-27,3876.1,1713.7000000000003,7656.699999999999,241.5784841075795,286.26206896551724,185.12673267326736
2018-12-28,2115.7000000000007,1395.2000000000003,4638.799999999999,250.87334963325185,250.5103448275862,184.27128712871288
2018-12-29,171.5,774.1,1036.6,260.1682151589243,214.75862068965517,183.41584158415841
2018-12-30,167.1,766.8000000000001,1023.1999999999999,269.46308068459666,179.00689655172414,182.56039603960394
2018-12-31,134.59999999999997,476.00000000000006,682.2999999999998,278.757946210269,181.09655172413795,181.7049504950495
2019-01-01,49.2,429.0,504.59999999999997,288.05281173594136,311.0,180.84950495049503
2019-01-02,266.80000000000007,737.2,1146.1999999999998,297.34767726161374,322.0,179.9940594059406
2019-01-03,350.69999999999993,1100.2,1637.8999999999999,306.6425427872861,335.5,179.13861386138615
2019-01-04,352.2,1240.5,1780.0999999999997,315.93740831295844,591.0,178.28316831683168
2019-01-05,75.60000000000001,817.3999999999999,932.9000000000001,325.2322738386309,465.9764705882353,177.42772277227726
2019-01-06,109.7,967.7999999999998,1136.0,334.52713936430325,472.37647058823535,176.57227722772274
2019-01-07,264.09999999999997,814.0000000000001,1218.6000000000004,343.8220048899756,458.8235294117647,175.71683168316832
2019-01-08,511.70000000000005,824.9,1609.7000000000005,353.11687041564795,445.2705882352941,174.86138613861382
2019-01-09,830.5999999999999,920.7,2194.3,362.41173594132033,431.71764705882345,174.00594059405938
2019-01-10,1092.1999999999998,1336.6000000000001,3012.1,371.7066014669927,418.1647058823529,173.15049504950494
2019-01-11,657.9000000000001,1130.1,2139.1,381.0014669926651,404.61176470588236,172.2950495049505
2019-01-12,46.800000000000004,569.2,641.1999999999999,390.29633251833735,391.0588235294117,171.43960396039606
2019-01-13,33.5,281.9000000000001,333.09999999999997,399.59119804400984,377.5058823529411,170.58415841584156
2019-01-14,757.6,1121.2,2282.3999999999996,408.88606356968216,363.9529411764706,169.72871287128712
2019-01-15,197.00000000000003,981.0999999999998,1283.0,418.1809290953545,350.40000000000003,168.87326732673264
2019-01-16,163.29999999999998,754.0000000000001,1004.1999999999999,427.4757946210269,303.1411764705882,166.1158415841584
2019-01-17,568.4999999999999,1131.3000000000002,2003.2000000000003,436.7706601466993,290.0,185.5
2019-01-18,1344.0,1469.9,3530.7000000000003,446.0655256723717,581.0,340.0
2019-01-19,171.39999999999998,819.0000000000001,1081.9,455.360391198044,480.0,325.0
2019-01-20,382.5,1124.0,1710.5,464.65525672371643,643.0,610.0
2019-01-21,1890.7000000000003,1468.9000000000003,4367.7,473.95012224938876,791.0,795.0
2019-01-22,342.50000000000006,1181.0,1705.9000000000003,483.24498777506113,275.0,193.0
2019-01-23,731.4,1164.5,2285.8000000000006,492.5398533007335,353.0,375.0
2019-01-24,1833.0,1789.4999999999998,4599.9,501.8347188264059,622.0,596.0
2019-01-25,804.8,1370.8,2604.9,511.12958435207827,464.0,442.0
2019-01-26,46.30000000000001,545.2,615.9,520.4244498777506,223.0,142.0
2019-01-27,28.199999999999996,292.1,335.29999999999995,529.719315403423,299.0,164.0
2019-01-28,930.8999999999999,1239.5,2667.2000000000003,539.0141809290953,328.0,167.0
2019-01-29,491.8999999999999,1324.2,2078.3,548.3090464547678,380.0,268.0
2019-01-30,1285.8,1496.2,3467.7,557.6039119804402,352.0,281.0
2019-01-31,2351.1000000000004,1453.6,5058.499999999999,566.8987775061124,591.0,543.0
2019-02-01,394.70000000000005,763.2,1367.9999999999998,668.7349633251833,310.0,282.0
2019-02-02,30.8,368.40000000000003,415.5,1134.5999999999997,298.0,277.0
2019-02-03,173.29999999999998,924.1,1189.4000000000003,659.4000000000001,322.0,239.0
2019-02-04,400.0,888.3000000000001,1501.7,819.0999999999999,274.0,248.0
2019-02-05,309.8,955.6,1430.6999999999998,455.40000000000003,299.0,293.0
2019-02-06,247.60000000000002,952.5,1331.9,653.3,298.5,179.0
2019-02-07,179.70000000000002,534.6,810.1,1370.0,274.0,145.0
2019-02-08,52.6,370.9,451.1,1496.9,330.0,167.0
2019-02-09,31.099999999999994,304.90000000000003,352.90000000000003,1589.5,345.0,181.0
2019-02-10,26.599999999999998,508.4,549.4,1196.5,177.0,111.0
2019-02-11,1036.7000000000003,1372.6,2962.2000000000003,480.3,306.0,207.0
2019-02-12,431.4000000000001,1189.3,1851.2000000000003,561.6999999999999,401.0,298.0
2019-02-13,277.90000000000003,987.5,1413.4,687.5999999999999,575.0,387.0
2019-02-14,1546.5,1494.3999999999999,3866.399999999999,180.6,795.0,647.1219512195121
2019-02-15,1294.1999999999998,1511.7999999999997,3496.2999999999997,299.99999999999994,885.0,821.8780487804879
2019-02-16,491.7,1161.7,1915.5,430.49999999999994,759.0,606.0
2019-02-17,99.59999999999998,739.7,891.6,865.2,701.0,433.2
2019-02-18,73.8,835.7000000000002,948.7,950.9000000000001,480.0,260.4
2019-02-19,107.29999999999998,735.6000000000001,899.7,1085.0,408.0,87.60000000000002
2019-02-20,81.89999999999999,621.4,746.8999999999999,1156.1000000000001,421.0,29.30000000000002
2019-02-21,102.60000000000001,835.2,992.1999999999999,919.2999999999998,536.0,258.0
2019-02-22,359.5,1085.0,1635.8999999999999,376.2,708.0,476.0
2019-02-23,698.7,1047.3,2118.6,309.7000000000001,787.0,514.0204081632653
2019-02-24,1060.0,1209.0,2833.8999999999996,255.89999999999998,899.0,521.2653061224489
2019-02-25,1676.7000000000003,1528.7,4099.4,241.70000000000002,917.0,538.8979591836735
2019-02-26,1682.5000000000002,1682.5000000000002,4262.200000000001,249.9,1047.0,556.530612244898
2019-02-27,2435.2,1837.2000000000003,5571.200000000001,214.40000000000003,1301.0,752.7857142857142
2019-02-28,1048.2,1048.1999999999998,2655.7,735.7,723.0,469.0
2019-03-01,374.1000000000001,977.0999999999999,1550.4,552.5999999999999,760.0,447.0
2019-03-02,48.300000000000004,521.4000000000001,595.7,1224.7,410.0,147.0
2019-03-03,19.900000000000002,289.79999999999995,320.5,1692.8000000000002,296.0,74.0
2019-03-04,270.5,558.3,973.7000000000003,1368.3,251.0,53.0
2019-03-05,283.425,753.0,1186.6750000000002,1194.4451612903226,262.0,57.485468956406855
2019-03-06,113.32499999999999,544.7,717.675,1314.3548387096776,401.0,74.94055482166446
2019-03-07,126.80000000000001,406.4,601.3000000000001,1444.5999999999997,226.0,77.6036988110964
2019-03-08,168.09999999999997,648.4,906.2000000000002,1152.7,274.0,80.26684280052841
2019-03-09,27.900000000000006,362.6,406.1,1646.0999999999997,448.0,82.92998678996041
2019-03-10,25.200000000000006,298.2,336.7,1657.2000000000003,192.0,85.59313077939234
2019-03-11,562.5,712.6,1574.9000000000003,1376.1999999999998,289.0,88.25627476882434
2019-03-12,160.39999999999995,446.90000000000003,692.8,1588.1,241.0,90.91941875825624
