MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3), Ozone (ug/m3)
2020-06-11,218.79,484.08,819.62,415.46,753.5
2020-06-12,176.92,609.28,880.54,561.69,821.4
2020-06-13,156.49,575.01,815.16,334.05,956.7
2020-06-14,119.25,474.61,657.74,354.71,1216.8
2020-06-15,337.25,838.94,1355.76,436.98,826.4
2020-06-16,279.56,705.35,1134.03,384.02,905.6
2020-06-17,485.61,1081.91,1826.29,478.28,455.2
2020-06-18,343.98,725.28,1252.45,320.64,972.3
2020-06-19,262.1,522.04,923.99,402.33,964.9
2020-06-20,210.16,464.48,786.76,337.0,902.5
2020-06-21,107.85,284.05,449.39,276.78,1142.6
2020-06-22,296.21,534.48,988.56,572.77,871.3
2020-06-23,253.99,738.62,1128.05,538.56,1028.0
2020-06-24,172.66,878.56,1143.29,646.55,1806.3
2020-06-25,128.6,837.64,1034.82,659.77,1805.9
2020-06-26,218.46,844.05,1179.02,621.81,1438.9
2020-06-27,143.31,294.3,514.34,280.1,1084.6
2020-06-28,119.44,248.81,431.76,277.18,1191.3
2020-06-29,213.54,376.58,703.76,647.0,1019.4
2020-06-30,360.62,519.2,1072.29,493.38,629.7
2020-07-01,312.34,487.21,965.92,428.94,644.65
2020-07-02,337.7,624.09,1141.74,468.46,653.6
2020-07-03,290.68,455.9,901.8,525.89,810.3
2020-07-04,226.48,299.48,646.66,235.51,638.5
2020-07-05,92.94,169.81,312.41,364.49,1036.8
2020-07-06,266.04,523.02,931.02,462.17,1016.2
2020-07-07,386.05,791.48,1383.32,558.9,665.3
2020-07-08,454.65,525.14,1222.0,393.06,341.4
2020-07-09,419.1,452.62,1095.11,322.99,344.3
2020-07-10,340.41,575.22,1097.01,275.18,965.3
2020-07-11,271.92,596.12,1013.12,322.88,835.1
2020-07-12,175.16,591.51,860.11,303.56,1204.7
2020-07-13,367.59,720.15,1283.91,546.98,929.5
2020-07-14,336.49,549.78,1065.72,305.84,899.6
2020-07-15,385.66,610.25,1201.49,407.54,761.4
2020-07-16,335.4,529.14,1043.4,353.05,726.7
2020-07-17,380.8,630.75,1214.48,578.85,734.5
2020-07-18,230.4,384.28,737.89,436.38,795.3
2020-07-19,169.24,351.75,611.5,208.4,765.7
2020-07-20,256.44,490.29,883.68,338.21,865.6
2020-07-21,297.09,662.58,1118.26,379.84,847.0
2020-07-22,275.94,721.71,1144.82,623.3,1273.7
2020-07-23,304.5,700.74,1167.8,671.84,1078.5
2020-07-24,381.7,573.11,1158.32,505.04,719.0
2020-07-25,274.98,467.92,889.57,273.05,587.8
2020-07-26,231.31,365.24,720.15,301.4,561.0
2020-07-27,242.15,413.99,785.12,358.6,620.1
2020-07-28,337.76,548.53,1066.85,459.92,884.8
2020-07-29,498.88,796.0,1560.82,544.0,722.1
2020-07-30,420.61,977.68,1622.55,505.64,747.3
2020-07-31,288.95,998.8,1441.78,774.39,1306.9
2020-08-01,201.5,372.69,681.45,417.51,915.1
2020-08-02,279.84,463.19,892.36,573.9,1031.4
2020-08-03,370.14,602.1,1169.45,377.74,935.8
2020-08-04,505.25,753.63,1528.62,574.21,739.2
2020-08-05,227.19,460.02,808.56,431.46,1018.1
2020-08-06,380.74,730.44,1314.21,323.56,552.8
2020-08-07,765.74,1648.58,2822.56,763.86,702.2
2020-08-08,186.59,790.46,1076.51,694.66,1124.3
2020-08-09,60.62,360.28,453.0,619.1,1929.1
2020-08-10,177.18,765.3,1037.29,767.95,1585.4
2020-08-11,172.73,1171.64,1436.44,1037.18,1605.6
2020-08-12,171.21,1213.65,1476.3,1182.14,1552.95
2020-08-13,151.98,568.59,801.78,711.41,1447.5
2020-08-14,315.49,623.1,1106.82,474.68,804.8
2020-08-15,227.38,545.45,894.35,472.94,613.9
2020-08-16,163.35,593.26,843.95,666.88,896.25
2020-08-17,321.89,821.57,1314.97,506.44,856.54
2020-08-18,334.34,625.01,1137.69,354.63,866.06
2020-08-19,353.54,751.46,1293.43,346.0,875.57
2020-08-20,309.04,678.72,1152.71,615.93,885.09
2020-08-21,153.59,336.35,571.73,641.22,948.6
2020-08-22,154.45,340.61,577.56,396.74,987.2
2020-08-23,122.0,281.4,468.39,327.75,938.3
2020-08-24,321.77,576.21,1069.75,438.79,603.0
2020-08-25,168.19,323.74,581.39,372.24,802.4
2020-08-26,262.6,560.56,963.19,419.01,897.5
2020-08-27,473.51,805.91,1531.79,448.74,275.9
2020-08-28,426.58,610.21,1264.26,373.21,585.5
2020-08-29,241.53,366.71,737.12,280.12,918.3
2020-08-30,190.24,362.84,654.42,323.81,932.8
2020-08-31,497.79,798.38,1561.51,346.96,508.6
2020-09-01,870.5,1208.53,2543.16,552.17,451.2
2020-09-02,751.8,1108.75,2261.6,606.7,580.9
2020-09-03,294.22,532.8,984.03,428.92,535.3
2020-09-04,423.95,707.44,1357.59,587.71,535.2
2020-09-05,386.6,727.21,1320.0,423.35,510.2
2020-09-06,345.22,729.32,1258.57,343.94,426.0
2020-09-07,714.91,751.55,1847.71,477.52,307.3
2020-09-08,389.14,556.58,1153.29,436.86,442.1
2020-09-09,392.14,657.68,1259.01,502.96,472.3
2020-09-10,415.09,845.89,1482.31,538.34,546.4
2020-09-11,796.8,981.01,2202.91,631.23,409.0
2020-09-12,327.56,624.12,1126.29,422.76,625.3
2020-09-13,253.2,573.49,961.44,313.25,585.0
2020-09-14,761.0,1191.4,2357.96,690.04,372.9
2020-09-15,407.38,1436.58,2061.1,1217.51,763.2
2020-09-16,194.74,607.54,906.39,771.16,1056.4
2020-09-17,196.4,450.62,751.72,562.62,817.6
2020-09-18,233.62,552.48,911.1,566.81,737.35
2020-09-19,162.4,429.33,678.22,557.21,1031.6
2020-09-20,86.31,344.2,476.6,515.83,1097.8
2020-09-21,804.6,1235.31,2469.01,781.55,475.7
2020-09-22,902.45,1130.44,2514.23,847.3,883.25
2020-09-23,362.96,753.24,1309.64,438.41,794.1
2020-09-24,537.95,889.54,1714.36,396.55,417.7
2020-09-25,288.41,510.21,952.34,296.12,929.3
2020-09-26,291.16,433.38,880.03,300.98,952.4
2020-09-27,168.08,324.88,582.62,244.98,1072.2
2020-09-28,482.45,832.61,1572.28,480.24,629.3
2020-09-29,785.36,973.27,2177.84,458.8,276.3
2020-09-30,376.34,756.44,1333.44,402.9,551.8
2020-10-01,477.02,814.18,1545.71,440.7,544.1
2020-10-02,214.49,595.36,924.34,228.58,496.8
2020-10-03,210.36,556.18,878.89,223.62,795.85
2020-10-04,202.36,448.21,758.98,126.74,737.4
2020-10-05,433.15,704.94,1369.18,358.2,681.05
2020-10-06,394.15,650.57,1254.95,328.19,624.7
2020-10-07,527.53,836.22,1645.57,406.8,568.36
2020-10-08,572.35,724.18,1601.71,251.55,512.01
2020-10-09,1244.46,1104.56,3013.09,445.75,455.66
2020-10-10,432.71,793.16,1456.84,277.34,399.31
2020-10-11,457.2,713.49,1414.61,221.36,342.97
2020-10-12,1000.81,1093.34,2627.6,394.35,302.24
2020-10-13,575.05,793.21,1675.0,284.23,435.4
2020-10-14,319.36,625.12,1114.88,286.92,470.5
2020-10-15,349.26,654.46,1190.29,238.92,513.4
2020-10-16,438.38,832.31,1504.44,317.77,417.8
2020-10-17,376.75,778.45,1356.1,341.62,519.2
2020-10-18,557.91,1038.94,1894.2,456.88,255.3
2020-10-19,477.55,912.44,1644.47,562.91,248.89
2020-10-20,297.95,657.72,1114.35,589.03,406.26
2020-10-21,487.38,861.4,1608.91,306.19,310.7
2020-10-22,509.16,902.24,1682.65,466.29,482.7
2020-10-23,424.44,910.99,1562.07,560.5,333.5
2020-10-24,169.65,477.63,737.54,505.89,807.2
2020-10-25,192.52,561.58,856.68,449.12,726.3
2020-10-26,531.71,952.32,1767.74,526.21,333.9
2020-10-27,415.16,842.44,1479.01,345.95,326.3
2020-10-28,419.58,790.5,1434.12,443.84,490.0
2020-10-29,369.12,731.09,1297.24,349.52,517.9
2020-10-30,320.75,658.84,1150.91,373.12,667.2
2020-10-31,181.55,504.04,782.42,394.52,819.4
2020-11-01,121.0,328.15,513.56,370.79,957.0
2020-11-02,219.96,469.04,806.39,370.69,794.3
2020-11-03,562.9,1070.25,1933.26,439.82,496.3
2020-11-04,2753.04,1551.12,5772.58,859.62,107.3
2020-11-05,3944.59,1551.74,7599.88,1532.69,54.5
2020-11-06,1461.8,1382.61,3624.02,1217.66,65.9
2020-11-07,1177.96,1134.64,2940.82,1006.55,55.1
2020-11-08,668.4,860.25,1885.01,899.65,59.9
2020-11-09,800.85,1026.21,2254.16,532.98,80.5
2020-11-10,798.61,1143.66,2368.19,567.56,108.7
2020-11-11,348.9,736.64,1271.62,426.17,427.7
2020-11-12,342.79,750.21,1275.63,503.45,599.7
2020-11-13,501.74,1069.76,1838.62,583.09,494.6
2020-11-14,122.48,489.64,677.82,398.55,825.8
2020-11-15,101.76,358.06,513.98,253.21,1070.7
2020-11-16,283.0,672.55,1106.47,409.99,732.0
2020-11-17,289.5,654.75,1098.45,456.31,780.6
2020-11-18,255.54,570.73,962.41,469.31,784.6
2020-11-19,525.76,911.34,1717.61,361.8,796.4
2020-11-20,1031.4,1209.92,2791.48,472.26,235.1
2020-11-21,208.35,572.6,892.14,300.35,862.1
2020-11-22,676.85,954.06,1991.52,342.02,531.45
2020-11-23,1972.43,1354.69,4378.95,717.44,102.0
2020-11-24,314.89,844.92,1327.81,389.52,478.0
2020-11-25,449.28,990.64,1679.68,509.18,356.7
2020-11-26,965.88,1267.06,2747.76,642.74,130.3
2020-11-27,2233.62,1343.11,4767.67,809.76,32.8
2020-11-28,586.12,1188.58,2087.21,946.32,37.2
2020-11-29,368.99,1063.1,1629.15,701.64,89.8
2020-11-30,668.86,861.32,1886.64,617.71,280.8
2020-12-01,679.01,1043.14,2084.11,467.1,569.6
2020-12-02,1794.8,1504.84,4257.05,840.59,51.9
2020-12-03,746.89,1326.09,2471.19,361.72,145.9
2020-12-04,541.31,1037.88,1867.9,408.02,320.6
2020-12-05,274.22,842.42,1262.95,343.11,406.5
2020-12-06,405.94,847.11,1469.71,338.49,224.7
2020-12-07,788.44,1093.91,2302.71,442.38,104.05
2020-12-08,2199.66,1329.6,4702.14,666.4,23.0
2020-12-09,929.18,1283.41,2708.3,668.37,100.7
2020-12-10,371.84,862.91,1433.1,520.61,281.7
2020-12-11,1445.12,1403.89,3619.94,498.8,207.2
2020-12-12,583.05,1008.52,1902.56,396.71,290.0
2020-12-13,259.49,714.95,1113.04,261.24,494.1
2020-12-14,332.51,805.78,1315.71,371.88,736.1
2020-12-15,473.71,1079.31,1805.55,413.99,427.3
2020-12-16,378.39,945.51,1525.79,367.54,495.7
2020-12-17,554.33,950.49,1800.2,447.45,324.8
2020-12-18,200.02,468.14,774.86,280.75,740.8
2020-12-19,220.05,592.52,930.11,341.18,783.3
2020-12-20,222.31,597.86,938.51,287.7,754.6
2020-12-21,282.16,638.01,1070.74,225.05,535.3
2020-12-22,685.32,915.36,1965.99,345.69,458.6
2020-12-23,400.38,878.82,1492.91,236.21,397.5
2020-12-24,290.0,479.75,924.64,146.92,1077.3
2020-12-25,173.61,583.3,849.52,238.95,845.7
2020-12-26,114.91,394.49,570.46,176.05,919.2
2020-12-27,300.96,597.28,1058.49,276.5,900.8
2020-12-28,663.76,971.11,1988.94,329.58,228.6
2020-12-29,378.12,769.84,1349.56,340.67,695.5
2020-12-30,1616.4,1229.34,3708.05,501.24,166.2
2020-12-31,819.35,972.56,2228.99,409.25,372.7
2021-01-01,390.75,727.28,1326.64,576.04,335.0
2021-01-02,394.67,716.74,1321.72,245.15,653.6
2021-01-03,224.09,440.5,784.24,200.0,708.0
2021-01-04,197.35,394.36,697.06,179.52,708.0
2021-01-05,224.83,422.07,767.21,190.82,708.0
2021-01-06,400.11,636.58,1250.18,251.65,708.0
2021-01-07,859.99,1079.89,2398.35,527.74,708.0
2021-01-08,771.36,955.54,2138.6,547.21,708.0
2021-01-09,1000.96,1027.53,2562.49,500.48,708.0
2021-01-10,369.24,819.49,1385.68,398.28,708.0
2021-01-11,306.35,727.53,1197.15,376.62,708.0
2021-01-12,604.34,959.31,1886.14,256.62,708.0
2021-01-13,1187.62,1218.79,3039.78,516.33,708.0
2021-01-14,292.25,843.92,1292.16,148.65,708.0
2021-01-15,1585.35,1079.08,3510.16,569.46,708.0
2021-01-16,383.74,853.85,1442.5,280.91,708.0
2021-01-17,330.07,770.2,1276.15,359.15,708.0
2021-01-18,620.64,1027.84,1979.15,423.5,708.0
2021-01-19,293.88,483.48,934.48,262.61,708.0
2021-01-20,156.09,379.36,618.94,261.0,708.0
2021-01-21,536.69,839.75,1662.45,434.41,708.0
2021-01-22,963.68,1199.31,2677.09,505.48,708.0
2021-01-23,808.61,1103.5,2343.57,342.12,708.0
2021-01-24,485.7,1134.29,1879.04,290.01,708.0
2021-01-25,886.62,1244.28,2603.24,419.94,708.0
2021-01-26,1483.12,1297.05,3571.16,379.48,708.0
2021-01-27,1012.34,1167.16,2719.42,444.03,708.0
2021-01-28,552.33,860.96,1708.24,384.54,708.0
2021-01-29,477.31,840.7,1572.2,357.51,708.0
2021-01-30,168.45,535.06,793.64,217.68,708.0
2021-01-31,163.06,571.33,821.16,319.01,708.0
2021-02-01,436.69,784.35,1453.64,447.09,708.0
2021-02-02,563.84,843.89,1708.48,553.81,708.0
2021-02-03,645.42,1060.3,2050.1,539.71,708.0
2021-02-04,874.19,1080.25,2420.71,420.12,708.0
2021-02-05,455.04,986.32,1684.39,346.92,708.0
2021-02-06,301.59,712.82,1175.06,332.43,708.0
2021-02-07,81.86,249.86,375.38,365.1,708.0
2021-02-08,184.88,464.5,748.16,233.41,708.0
2021-02-09,243.05,634.21,1006.86,272.12,708.0
2021-02-10,272.41,721.62,1139.08,302.48,708.0
2021-02-11,308.4,897.49,1370.24,525.19,708.0
2021-02-12,171.61,663.89,926.99,551.15,708.0
2021-02-13,133.49,558.43,763.03,477.85,708.0
2021-02-14,99.06,533.41,685.25,481.74,708.0
2021-02-15,435.49,858.99,1526.7,407.99,708.0
2021-02-16,320.24,722.3,1213.46,421.31,708.0
2021-02-17,248.54,574.22,955.29,398.19,708.0
2021-02-18,318.26,700.32,1188.22,461.18,708.0
2021-02-19,193.41,596.11,892.79,434.88,708.0
2021-02-20,123.92,434.28,624.45,892.99,708.0
2021-02-21,334.81,719.41,1232.81,657.65,708.0
2021-02-22,1391.5,1304.32,3437.65,846.1,708.0
2021-02-23,217.06,573.35,906.0,413.52,708.0
2021-02-24,220.63,532.42,870.46,523.68,708.0
2021-02-25,548.4,1032.75,1873.7,635.89,708.0
2021-02-26,1747.19,1404.6,4083.32,874.38,708.0
2021-02-27,2002.7,1264.3,4335.25,936.6,708.0
2021-02-28,209.2,729.06,1049.91,556.85,708.0
2021-03-01,251.89,649.17,1035.35,778.54,708.0
2021-03-02,462.42,816.34,1525.41,1103.09,708.0
2021-03-03,1095.49,1185.83,2865.92,1130.62,708.0
2021-03-04,298.0,665.6,1122.25,438.14,708.0
2021-03-05,268.35,560.26,971.7,373.31,708.0
2021-03-06,252.02,688.38,1074.88,374.06,708.0
2021-03-07,696.18,1013.94,2081.48,629.34,708.0
2021-03-08,1301.15,1603.15,3598.19,1136.51,708.0
2021-03-09,721.98,1069.14,2176.14,851.43,708.0
2021-03-10,210.96,474.08,797.51,442.49,708.0
2021-03-11,288.01,422.58,864.06,665.17,708.0
2021-03-12,301.85,548.42,1011.19,668.55,708.0
2021-03-13,228.05,417.34,766.88,574.13,708.0
2021-03-14,136.6,349.55,559.21,504.45,708.0
2021-03-15,339.14,810.7,1331.1,460.9,708.0
2021-03-16,432.19,724.59,1387.04,514.44,708.0
2021-03-17,403.79,721.52,1340.54,643.66,708.0
2021-03-18,370.02,765.08,1332.62,548.25,708.0
2021-03-19,184.69,394.05,677.58,231.09,708.0
2021-03-20,386.03,789.1,1380.72,447.94,708.0
2021-03-21,305.85,501.44,970.51,363.34,708.0
2021-03-22,627.39,1203.25,2165.11,794.02,708.0
2021-03-23,1013.21,1119.47,2673.0,1018.36,708.0
2021-03-24,517.59,976.41,1769.88,960.41,708.0
2021-03-25,409.61,793.08,1420.91,615.29,708.0
2021-03-26,309.55,647.48,1122.35,455.79,708.0
2021-03-27,237.5,487.65,851.92,436.26,708.0
2021-03-28,126.0,309.91,502.99,452.4,708.0
2021-03-29,357.4,768.26,1316.2,776.15,708.0
2021-03-30,1393.39,1777.02,3913.66,1050.84,708.0
2021-03-31,1998.41,2014.51,5078.46,1508.84,708.0
2021-04-01,368.49,618.19,1182.85,1183.72,708.0
2021-04-02,97.3,306.89,455.71,946.32,708.0
2021-04-03,85.68,301.69,432.99,772.7,708.0
2021-04-04,128.56,561.89,759.08,593.21,708.0
2021-04-05,123.82,375.45,565.2,376.46,708.0
2021-04-06,293.39,638.46,1088.57,481.61,708.0
2021-04-07,415.32,870.91,1507.88,574.88,708.0
2021-04-08,365.99,844.26,1405.44,719.88,708.0
2021-04-09,327.99,760.8,1263.44,610.04,708.0
2021-04-10,140.28,479.14,694.35,377.72,708.0
2021-04-11,209.14,636.7,957.38,259.18,708.0
2021-04-12,914.31,1292.66,2694.49,586.85,708.0
2021-04-13,1677.6,1515.78,4088.29,1047.46,708.0
2021-04-14,444.95,947.44,1629.62,602.9,708.0
2021-04-15,282.47,702.92,1136.24,444.03,708.0
2021-04-16,372.22,884.64,1454.79,528.33,708.0
2021-04-17,239.75,852.58,1220.38,505.23,708.0
2021-04-18,222.36,815.71,1156.85,448.78,708.0
2021-04-19,514.0,1154.06,1942.28,878.09,708.0
2021-04-20,478.12,1250.01,1983.06,1092.78,708.0
2021-04-21,244.87,932.31,1307.57,1118.19,708.0
2021-04-22,228.34,598.46,948.45,607.65,708.0
2021-04-23,307.61,811.99,1283.84,567.01,708.0
2021-04-24,167.59,624.49,881.73,585.5,708.0
2021-04-25,68.36,330.03,434.81,368.92,708.0
2021-04-26,157.0,480.48,721.29,484.01,708.0
2021-04-27,421.43,1100.69,1746.93,811.52,708.0
2021-04-28,260.61,746.9,1147.05,887.14,708.0
2021-04-29,272.0,643.56,1060.88,774.81,708.0
2021-04-30,347.62,874.35,1407.15,723.21,708.0
2021-05-01,243.77,683.61,1057.53,641.34,708.0
2021-05-02,185.35,762.4,1046.28,545.34,708.0
2021-05-03,103.44,398.92,557.21,453.84,708.0
2021-05-04,198.21,466.39,770.65,469.36,708.0
2021-05-05,400.34,771.22,1385.02,372.76,708.0
2021-05-06,493.06,866.15,1622.29,451.75,708.0
2021-05-07,333.94,758.11,1270.02,644.34,708.0
2021-05-08,166.46,440.89,696.39,352.18,708.0
2021-05-09,130.67,369.61,569.74,284.0,708.0
2021-05-10,180.08,475.56,751.84,470.31,708.0
2021-05-11,362.79,727.17,1283.46,460.74,708.0
2021-05-12,235.06,579.19,939.46,781.3,708.0
2021-05-13,300.12,824.1,1284.19,773.6,708.0
2021-05-14,302.92,745.21,1209.79,592.42,708.0
2021-05-15,269.35,701.71,1115.11,419.99,708.0
2021-05-16,175.44,528.48,797.45,232.93,708.0
2021-05-17,414.88,861.54,1497.55,328.91,708.0
2021-05-18,414.21,802.58,1437.51,421.95,708.0
2021-05-19,357.85,795.16,1343.5,334.51,708.0
2021-05-20,278.33,598.18,1024.64,486.66,708.0
2021-05-21,208.8,391.59,711.48,457.59,708.0
2021-05-22,294.56,670.01,1121.62,225.31,708.0
2021-05-23,123.32,401.31,590.18,249.72,708.0
2021-05-24,275.39,682.55,1105.04,251.51,708.0
2021-05-25,318.01,678.42,1166.01,432.54,708.0
2021-05-26,397.26,891.11,1500.03,552.26,708.0
2021-05-27,412.1,963.68,1595.72,647.76,708.0
2021-05-28,328.69,1178.5,1682.59,637.55,708.0
2021-05-29,149.95,659.04,888.84,584.96,708.0
2021-05-30,71.65,374.92,485.16,529.25,708.0
2021-05-31,100.51,486.42,640.89,512.16,708.0
2021-06-01,193.88,692.08,989.31,685.6,708.0
2021-06-02,148.74,885.68,1114.04,787.49,708.0
2021-06-03,227.02,666.55,1014.46,723.65,708.0
2021-06-04,344.26,655.64,1183.86,350.41,708.0
2021-06-05,210.11,587.8,909.98,426.62,708.0
2021-06-06,200.79,559.11,867.0,317.01,708.0
2021-06-07,282.48,619.85,1053.12,399.78,708.0
2021-06-08,275.96,710.29,1133.07,534.62,708.0
2021-06-09,271.55,683.38,1099.69,615.82,708.0
2021-06-10,307.0,545.84,1016.54,619.57,708.0
2021-06-11,287.8,482.66,923.99,564.99,708.0
2021-06-12,206.01,597.58,913.53,524.04,708.0
2021-06-13,97.88,542.21,692.28,486.21,708.0
2021-06-14,186.91,670.95,957.49,435.51,708.0
2021-06-15,187.65,647.34,935.31,609.93,708.0
2021-06-16,297.8,877.28,1333.7,760.11,708.0
2021-06-17,218.86,557.46,893.24,534.9,708.0
2021-06-18,206.8,444.36,761.36,207.9,708.0
2021-06-19,153.4,401.34,636.38,264.5,708.0
2021-06-20,97.51,308.91,458.36,242.15,708.0
2021-06-21,146.76,378.71,603.7,304.64,708.0
2021-06-22,151.33,356.01,588.19,420.56,708.0
2021-06-23,219.84,616.35,953.91,456.66,708.0
2021-06-24,455.67,857.38,1555.97,662.75,708.0
2021-06-25,276.69,586.36,1010.41,397.08,708.0
2021-06-26,157.82,452.76,694.76,399.29,708.0
2021-06-27,60.23,343.26,435.54,547.85,708.0
2021-06-28,224.71,479.56,824.43,394.15,708.0
2021-06-29,179.58,415.61,691.11,450.64,708.0
2021-06-30,1.78,14.66,17.36,11.74,29.5
