MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), Ozone (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2021-03-16,531.35,852.2,1666.6,799.35,455.3,199.1
2021-03-17,707.75,990.3,2075.35,742.2,577.0,238.8
2021-03-18,768.3,981.95,2159.9,587.4,535.4,277.0
2021-03-19,373.1,764.05,1336.25,1052.7,294.1,146.9
2021-03-20,698.05,1049.6,2119.55,540.8,413.9,304.1
2021-03-21,269.15,701.85,1114.35,920.9,337.2,197.1
2021-03-22,670.5,1156.25,2184.3,617.0,584.9,427.6
2021-03-23,533.35,981.25,1798.65,694.1,651.7,457.6
2021-03-24,499.8,870.8,1636.85,808.3,664.15,453.05
2021-03-25,408.05,745.3,1371.2,908.9,359.2,168.5
2021-03-26,332.1,587.05,1096.6,1131.1,318.8,129.8
2021-03-27,321.3,547.6,1040.45,1192.2,315.5,138.2
2021-03-28,125.05,351.85,543.65,1439.4,366.0,159.6
2021-03-29,341.2,721.75,1244.75,1094.4,460.9,225.1
2021-03-30,1139.35,1637.28,3384.38,476.75,731.5,489.1
2021-03-31,1779.3,2041.45,4769.9,221.0,1251.2,872.85
2021-04-01,492.05,734.2,1488.65,1028.5,700.1,508.4
2021-04-02,168.5,348.55,606.7,1559.45,260.3,127.6
2021-04-03,217.2,453.85,786.85,1540.1,377.5,166.5
2021-04-04,255.45,620.9,1012.55,1404.4,480.5,296.7
2021-04-05,276.25,475.4,898.85,1340.3,402.8,142.1
2021-04-06,638.65,763.6,1742.95,1055.4,337.1,125.3
2021-04-07,750.5,951.3,2101.65,967.8,312.2,139.5
2021-04-08,431.25,773.9,1435.3,1035.7,368.9,169.1
2021-04-09,400.6,760.45,1374.65,1097.9,364.3,159.5
2021-04-10,180.85,510.5,787.65,1418.3,286.5,121.2
2021-04-11,356.55,758.65,1305.0,1047.7,310.25,156.7
2021-04-12,851.35,1314.4,2619.9,685.5,421.8,247.9
2021-04-13,1157.32,1447.92,3222.38,527.9,682.55,425.1
2021-04-14,374.65,908.95,1483.25,959.4,454.2,276.5
2021-04-15,387.55,804.4,1398.2,999.6,333.4,121.8
2021-04-16,455.1,942.95,1640.7,895.4,395.7,260.0
2021-04-17,288.05,797.6,1239.25,1033.5,320.1,169.6
2021-04-18,241.05,846.9,1216.7,986.4,343.2,225.8
2021-04-19,334.75,1131.05,1644.3,729.3,694.0,488.3
2021-04-20,369.8,1263.9,1831.0,804.2,1122.2,936.7
2021-04-21,304.02,906.2,1372.32,969.8,947.7,746.6
2021-04-22,194.35,516.65,814.5,1165.2,427.9,177.7
2021-04-23,271.4,745.15,1161.25,904.2,450.9,228.7
2021-04-24,135.1,532.2,739.5,1243.9,512.1,276.25
2021-04-25,79.45,260.1,382.25,1471.3,308.3,157.3
2021-04-26,181.35,447.3,725.45,1482.5,313.8,149.1
2021-04-27,409.75,1054.45,1682.4,888.2,637.15,422.0
2021-04-28,329.45,847.95,1352.9,1004.0,677.9,457.9
2021-04-29,520.5,907.55,1705.55,892.8,399.4,232.3
2021-04-30,576.4,1068.2,1951.75,632.0,520.3,346.0
2021-05-01,408.1,937.55,1563.6,728.5,461.9,328.5
2021-05-02,236.85,869.85,1232.95,691.9,531.9,406.1
2021-05-03,125.3,391.1,583.15,1146.1,332.8,187.9
2021-05-04,339.75,480.55,1001.75,1186.2,249.2,137.4
2021-05-05,511.58,741.47,1526.12,822.0,267.7,125.2
2021-05-06,635.3,880.55,1855.1,684.3,311.7,180.2
2021-05-07,465.7,807.5,1521.65,844.4,326.2,207.1
2021-05-08,158.75,428.2,671.65,742.8,391.2,196.2
2021-05-09,209.85,454.9,776.9,595.6,258.9,170.9
2021-05-10,237.0,510.7,873.95,853.4,326.3,191.0
2021-05-11,278.5,700.38,1127.35,580.55,312.4,201.1
2021-05-12,221.85,569.8,910.25,641.38,381.2,184.2
2021-05-13,257.5,851.75,1246.75,667.99,518.1,326.7
2021-05-14,432.25,894.45,1557.15,694.6,401.6,282.0
2021-05-15,248.95,658.65,1040.6,721.21,312.4,269.0
2021-05-16,181.45,509.9,788.3,747.82,267.3,160.2
2021-05-17,531.1,858.25,1672.75,774.42,283.4,242.1
2021-05-18,435.3,751.45,1418.82,801.03,280.3,213.9
2021-05-19,568.5,918.0,1789.75,827.64,254.4,174.2
2021-05-20,294.25,588.95,1040.35,854.25,328.9,186.1
2021-05-21,252.3,376.1,762.9,880.86,284.0,196.7
2021-05-22,407.55,714.1,1338.9,907.47,262.2,166.35
2021-05-23,134.5,412.2,618.55,934.08,199.5,138.85
2021-05-24,313.9,661.2,1142.6,960.68,215.8,143.45
2021-05-25,435.17,710.47,1377.98,987.29,234.8,159.3
2021-05-26,589.9,927.1,1831.8,1013.9,292.0,231.45
2021-05-27,456.8,996.6,1697.5,1040.51,434.5,355.2
2021-05-28,215.65,835.8,1166.5,1067.12,446.2,399.7
2021-05-29,142.7,633.5,852.15,1093.73,465.4,409.6
2021-05-30,97.25,339.0,488.4,1120.34,406.3,359.2
2021-05-31,121.6,491.95,678.6,1146.95,491.6,469.5
2021-06-01,166.15,669.9,924.75,1173.55,527.7,468.8
2021-06-02,165.55,994.05,1247.9,1200.16,629.85,513.2
2021-06-03,334.25,720.6,1232.95,1200.82,513.7,408.3
2021-06-04,713.5,876.65,1970.6,527.5,354.0,311.29
2021-06-05,402.55,856.15,1473.15,849.8,451.0,340.91
2021-06-06,241.9,653.1,1024.05,747.2,460.4,316.14
2021-06-07,233.05,594.85,952.15,840.1,441.2,345.69
2021-06-08,620.57,689.49,1641.63,876.55,422.0,308.17
2021-06-09,633.39,644.58,1616.4,1040.6,402.8,280.82
2021-06-10,537.22,495.68,1319.25,510.4,300.9,227.71
2021-06-11,485.62,553.89,1298.47,542.6,272.0,165.05
2021-06-12,368.4,730.65,1295.7,954.7,356.8,245.06
2021-06-13,210.15,714.0,1036.25,1099.6,493.75,330.61
2021-06-14,444.42,848.95,1530.3,1043.8,408.0,245.75
2021-06-15,195.45,573.5,873.1,1055.7,408.0,217.3
2021-06-16,247.43,859.38,1238.77,874.6,408.0,328.53
2021-06-17,563.3,783.5,1646.95,584.3,408.0,218.87
2021-06-18,503.75,688.25,1460.65,751.0,408.0,102.95
2021-06-19,274.15,516.65,936.9,799.7,408.0,124.3
2021-06-20,214.1,398.25,726.35,845.1,408.0,140.2
2021-06-21,328.25,490.15,993.25,1007.3,408.0,152.6
2021-06-22,360.05,498.35,1050.5,969.6,408.0,143.5
2021-06-23,385.9,728.5,1320.45,969.6,408.0,182.6
2021-06-24,596.4,892.35,1806.85,969.6,408.0,324.65
2021-06-25,486.9,704.65,1451.3,969.6,408.0,182.4
2021-06-26,163.95,437.55,688.85,969.6,408.0,251.0
2021-06-27,149.75,492.1,721.6,969.6,408.0,251.48
2021-06-28,394.95,608.2,1213.8,969.6,408.0,244.87
2021-06-29,494.65,599.45,1357.8,969.6,408.0,266.35
2021-06-30,9.9,20.75,35.9,40.4,17.0,7.7
